Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.14136355,72.783432,9.23994589,0.03899165,100,0.01705395,0.03046784,160,8.86573064,245271.409,1.1612009,0.81990535,0.80675588,0.8323127,1.05319149,3.2995,2.8084,0.59601677,6.70391677,,0.14136355,72.783432,0.03138965,0.00550399,0.00026254,160,8.86573064,245271.409,1.1612009,0.81990535,0.80675588,0.8323127,100,1.05319149,0.4428,2.2667,1.85978608,4.56928608
0.13534385,56.2465048,14.6337819,0.02758081,100,0.01847683,0.01345681,206,10.6537169,251106.727,0.94801517,1.14398406,0.93095531,1.12040775,1.02125661,2.9444,2.5337,0.837719,6.315819,,0.13534385,56.2465048,0.03591019,0.00312485,0.00022308,206,10.6537169,251106.727,0.94801517,1.14398406,0.93095531,1.12040775,100,1.02125661,0.4491,2.5261,2.38038589,5.35558589
0.10786159,56.7736721,8.64072371,0.04328203,100,0.01735633,0.02129481,205,10.0476184,349154.15,0.96319742,0.83803689,1.17999797,1.12967627,1.13019431,2.6892,2.277,0.99620202,5.96240202,,0.10786159,56.7736721,0.01119067,0.00365335,0.00020989,205,10.0476184,349154.15,0.96319742,0.83803689,1.17999797,1.12967627,100,1.13019431,0.4405,2.5104,2.65738649,5.60828649
0.0859968,74.9371386,11.1049485,0.0352328,100,0.01658203,0.03335894,155,7.9197176,302668.989,1.12409081,1.05940945,0.9537221,0.8449785,1.10577667,2.6338,2.1786,0.63157408,5.44397408,,0.0859968,74.9371386,0.0219664,0.00587306,0.00034788,155,7.9197176,302668.989,1.12409081,1.05940945,0.9537221,0.8449785,100,1.10577667,0.4458,2.2347,1.74387427,4.42437427
0.06230858,58.1767845,8.25002813,0.02260541,100,0.02025803,0.01585813,200,8.67282665,314371.884,1.13624649,1.12582328,0.99583802,1.14455845,1.04567521,2.332,1.9206,0.81992921,5.07252921,,0.06230858,58.1767845,0.02914976,0.00281625,0.00037303,200,8.67282665,314371.884,1.13624649,1.12582328,0.99583802,1.14455845,100,1.04567521,0.4479,2.4917,2.06994502,5.00954502
0.15279908,89.2962599,11.5812726,0.04800048,100,0.01496322,0.04976435,130,11.2007368,321663.654,0.92213454,1.02924311,0.85232658,0.82484863,0.98606241,3.2306,2.7345,0.52644725,6.49154725,,0.15279908,89.2962599,0.02331212,0.00223661,0.00033588,130,11.2007368,321663.654,0.92213454,1.02924311,0.85232658,0.82484863,100,0.98606241,0.4454,2.075,1.74658033,4.26698033
0.09679132,79.4903278,14.069324,0.04431713,100,0.01911702,0.03860696,146,10.3275736,242621.386,0.94516745,1.06380651,0.98765006,0.85183718,1.1572758,2.5534,2.1331,0.62329447,5.30979447,,0.09679132,79.4903278,0.01212282,0.00600061,0.00034003,146,10.3275736,242621.386,0.94516745,1.06380651,0.98765006,0.85183718,100,1.1572758,0.4446,2.1759,1.76401929,4.38451929
0.21840877,69.6534586,13.3650002,0.03228707,100,0.01310678,0.02972425,167,8.19480906,266525.781,1.066536,1.05531609,0.89627562,1.02649763,1.0910445,4.097,3.5469,0.71197355,8.35587355,,0.21840877,69.6534586,0.02558889,0.00584765,0.00033466,167,8.19480906,266525.781,1.066536,1.05531609,0.89627562,1.02649763,100,1.0910445,0.4462,2.3075,2.42079157,5.17449157
0.06184385,53.7196732,9.7953887,0.02836043,100,0.01658325,0.03881564,216,8.71467912,332669.747,1.07235775,0.97979419,1.04701123,1.15178101,1.0417783,2.287,1.8633,0.92095641,5.07125641,,0.06184385,53.7196732,0.02118937,0.00616901,0.00022963,216,8.71467912,332669.747,1.07235775,0.97979419,1.04701123,1.15178101,100,1.0417783,0.4443,2.5725,2.31439792,5.33119792
0.13510309,87.783637,8.89119005,0.00513051,100,0.01008016,0.04388849,132,9.85875821,391198.242,0.90863795,0.85860007,0.99765415,0.88867061,0.88441923,2.929,2.4616,0.58982798,5.98042798,,0.13510309,87.783637,0.02424782,0.00405548,0.00025209,132,9.85875821,391198.242,0.90863795,0.85860007,0.99765415,0.88867061,100,0.88441923,0.4426,2.0881,1.84065771,4.37135771
0.16941626,58.7530041,12.195312,0.00898518,100,0.01686432,0.04294311,198,9.40043957,289729.369,1.16154299,1.11760957,0.91745181,0.98879912,0.95135558,3.6118,3.0671,0.81304036,7.49194036,,0.16941626,58.7530041,0.01813695,0.00206375,0.00031311,198,9.40043957,289729.369,1.16154299,1.11760957,0.91745181,0.98879912,100,0.95135558,0.4463,2.4768,2.45120061,5.37430061
0.09399716,56.2820101,14.1027131,0.0521723,100,0.01467247,0.03298991,206,9.98007202,379506.719,0.82048631,1.09795735,1.05487528,1.09112833,0.97089851,2.4146,2.0116,0.90225759,5.32845759,,0.09399716,56.2820101,0.04215897,0.00555161,0.00020331,206,9.98007202,379506.719,0.82048631,1.09795735,1.05487528,1.09112833,100,0.97089851,0.4491,2.5291,2.39495407,5.37315407
0.10834339,61.7363167,8.48149633,0.00896667,100,0.02074104,0.02524223,188,10.2115029,384832.966,1.06152687,1.10584152,0.98820519,0.97019131,0.9698211,2.7753,2.3398,0.79526568,5.91036568,,0.10834339,61.7363167,0.03619548,0.0056318,0.00028615,188,10.2115029,384832.966,1.06152687,1.10584152,0.98820519,0.97019131,100,0.9698211,0.4485,2.4304,2.19048773,5.06938773
0.18676273,77.939105,10.825253,0.00812617,100,0.01428515,0.02757875,149,10.1987773,329534.709,1.08858008,1.08889086,0.99643021,1.02339714,0.90245988,3.6907,3.1784,0.68546739,7.55456739,,0.18676273,77.939105,0.01247071,0.00279473,0.00020755,149,10.1987773,329534.709,1.08858008,1.08889086,0.99643021,1.02339714,100,0.90245988,0.4451,2.1938,2.24030898,4.87920898
0.07231358,73.4484196,7.68665648,0.02632429,100,0.01233311,0.03561918,158,9.68174365,364208.567,0.96994123,1.12659452,1.18795791,1.08489802,1.06887896,2.2812,1.8752,0.76453816,4.92093816,,0.07231358,73.4484196,0.02002164,0.00264983,0.00039074,158,9.68174365,364208.567,0.96994123,1.12659452,1.18795791,1.08489802,100,1.06887896,0.4467,2.2515,2.00781905,4.70601905
0.17984694,85.1157618,11.1423059,0.04974689,100,0.01257256,0.03700699,137,8.47931509,387998.521,0.90762143,1.02229416,0.92463827,1.15351903,1.08459651,3.5409,3.0317,0.59665921,7.16925921,,0.17984694,85.1157618,0.01671911,0.00283572,0.000335,137,8.47931509,387998.521,0.90762143,1.02229416,0.92463827,1.15351903,100,1.08459651,0.4445,2.1188,2.01303546,4.57633546
0.13033746,72.6759338,14.0388198,0.03354035,100,0.0146147,0.04574286,160,9.54913785,208654.511,0.87699604,1.1842387,1.1785996,0.92225029,0.8643739,2.8612,2.4115,0.80051379,6.07321379,,0.13033746,72.6759338,0.02093324,0.00574916,0.00038702,160,9.54913785,208654.511,0.87699604,1.1842387,1.1785996,0.92225029,100,0.8643739,0.4478,2.2652,2.30726312,5.02026312
0.18119107,89.1181326,11.7701802,0.05129898,100,0.0148326,0.04866276,130,8.83241525,234622.276,1.07426562,1.08320143,0.95939693,1.09680164,1.18256719,3.7446,3.1868,0.59244136,7.52384136,,0.18119107,89.1181326,0.04518732,0.00174265,0.00030372,130,8.83241525,234622.276,1.07426562,1.08320143,0.95939693,1.09680164,100,1.18256719,0.4493,2.0829,2.00509371,4.53729371
0.14971666,60.5882931,10.3363261,0.03927879,100,0.01568011,0.00340421,192,7.90263817,342914.45,0.90922937,0.87415979,1.04897304,1.19071982,1.07254126,3.0872,2.6816,0.86919493,6.63799493,,0.14971666,60.5882931,0.0123936,0.00304085,0.00037518,192,7.90263817,342914.45,0.90922937,0.87415979,1.04897304,1.19071982,100,1.07254126,0.4413,2.4414,2.51870981,5.40140981
0.15944931,79.5726824,14.4329972,0.05252549,100,0.01614737,0.03945468,146,8.08697186,216512.907,1.18087106,1.06953747,1.18193178,0.98456819,1.02764633,3.6008,3.0555,0.75618105,7.41248105,,0.15944931,79.5726824,0.01451492,0.00342577,0.00032649,146,8.08697186,216512.907,1.18087106,1.06953747,1.18193178,0.98456819,100,1.02764633,0.445,2.1759,2.30668168,4.92758168
0.10151259,85.1127434,7.32282782,0.01260394,100,0.01875939,0.04612565,137,10.1790488,295052.35,0.97325745,0.85150917,0.90862412,0.9366689,1.06625702,2.6007,2.1713,0.54952794,5.32152794,,0.10151259,85.1127434,0.01174591,0.00394062,0.0002673,137,10.1790488,295052.35,0.97325745,0.85150917,0.90862412,0.9366689,100,1.06625702,0.4408,2.1164,1.60860519,4.16580519
0.18570746,53.8011885,8.23769045,0.03911672,100,0.01427377,0.04854628,216,10.711918,332535.16,0.90924926,0.91086771,0.87854652,0.93290756,0.82337396,3.5812,3.0613,0.85607454,7.49857454,,0.18570746,53.8011885,0.04255733,0.00606252,0.00020769,216,10.711918,332535.16,0.90924926,0.91086771,0.87854652,0.93290756,100,0.82337396,0.4459,2.5802,2.62034649,5.64644649
0.06851516,75.3093433,7.06228971,0.01969926,100,0.01798395,0.04102038,154,10.4099005,205827.487,0.89952459,1.19995382,0.98155189,0.86310046,0.93128779,2.1097,1.7421,0.63528045,4.48708045,,0.06851516,75.3093433,0.01819763,0.00459387,0.00030928,154,10.4099005,205827.487,0.89952459,1.19995382,0.98155189,0.86310046,100,0.93128779,0.4478,2.2277,1.6844866,4.3599866
0.20770173,56.1957407,10.049006,0.035679,100,0.01428412,0.01734032,207,10.4881009,267686.594,1.02441487,0.88714821,1.084373,1.01142423,1.05180576,3.8774,3.3928,0.98716399,8.25736399,,0.20770173,56.1957407,0.04949514,0.00412253,0.00029019,207,10.4881009,267686.594,1.02441487,0.88714821,1.084373,1.01142423,100,1.05180576,0.4464,2.5355,3.00949249,5.99139249
0.12571156,85.7459641,8.31398916,0.02308613,100,0.02090218,0.01890182,136,10.7183256,388069.451,1.08605328,1.10042636,0.99995847,1.14840806,0.82254078,3.0114,2.5671,0.6046852,6.1831852,,0.12571156,85.7459641,0.01205486,0.0025007,0.00025267,136,10.7183256,388069.451,1.08605328,1.10042636,0.99995847,1.14840806,100,0.82254078,0.4452,2.1111,1.82169443,4.37799443
0.20653747,67.5937414,10.8645024,0.01120341,100,0.01395681,0.03371321,172,10.4301568,277472.579,0.86833568,1.14747565,0.82712116,0.91198833,0.87976301,3.6666,3.1794,0.68194171,7.52794171,,0.20653747,67.5937414,0.00819353,0.00599262,0.00025219,172,10.4301568,277472.579,0.86833568,1.14747565,0.82712116,0.91198833,100,0.87976301,0.4456,2.3309,2.30286711,5.07936711
0.09325497,70.8732891,13.907516,0.04334254,100,0.01874511,0.03264297,164,11.065933,336053.145,0.84219408,0.99987504,0.89799914,0.96512587,0.82031386,2.4025,2.0093,0.63794218,5.04974218,,0.09325497,70.8732891,0.0152067,0.0027409,0.00037656,164,11.065933,336053.145,0.84219408,0.99987504,0.89799914,0.96512587,100,0.82031386,0.4439,2.2848,1.77298714,4.50168714
0.22590792,64.6529055,12.1895509,0.04703457,100,0.01391689,0.04949935,180,9.55838585,322281.301,1.15368257,0.92883732,1.07082911,0.91748559,1.06508262,4.3883,3.7534,0.87392038,9.01562038,,0.22590792,64.6529055,0.01081161,0.00480178,0.00035412,180,9.55838585,322281.301,1.15368257,0.92883732,1.07082911,0.91748559,100,1.06508262,0.4421,2.3755,2.82230073,5.63990073
0.18193338,69.3998146,8.11777258,0.03332189,100,0.01444199,0.02778574,167,10.0496831,384873.784,0.83237572,0.88001373,0.80553231,0.89867871,0.88654549,3.3991,2.945,0.64114401,6.98524401,,0.18193338,69.3998146,0.01685962,0.00619895,0.00035945,167,10.0496831,384873.784,0.83237572,0.88001373,0.80553231,0.89867871,100,0.88654549,0.442,2.3034,2.11743871,4.86283871
0.10381296,89.2262602,8.41233492,0.01733933,100,0.01952673,0.00222555,130,10.9206275,251758.754,0.85757957,1.07486117,1.15961304,0.97056739,0.96286714,2.4318,2.0887,0.64517202,5.16567202,,0.10381296,89.2262602,0.00466184,0.00324622,0.00033554,130,10.9206275,251758.754,0.85757957,1.07486117,1.15961304,0.97056739,100,0.96286714,0.4439,2.0693,1.84219592,4.35539592
0.15113825,78.6668491,8.03997374,0.01487172,100,0.02038595,0.0194004,148,9.94876292,219821.894,0.81985502,1.02607191,1.1418695,1.066132,0.92106478,2.9344,2.5528,0.74145374,6.22865374,,0.15113825,78.6668491,0.00952187,0.00378899,0.00020113,148,9.94876292,219821.894,0.81985502,1.02607191,1.1418695,1.066132,100,0.92106478,0.4436,2.1865,2.2341202,4.8642202
0.09677784,87.7371454,11.1788507,0.03207559,100,0.01252663,0.04709535,133,10.0641353,239183.748,1.01535382,1.05456574,0.96141729,1.04240072,0.83173473,2.6202,2.1725,0.55358836,5.34628836,,0.09677784,87.7371454,0.03031933,0.00601431,0.00036194,133,10.0641353,239183.748,1.01535382,1.05456574,0.96141729,1.04240072,100,0.83173473,0.4468,2.0987,1.61413295,4.15963295
0.20933333,59.0235138,12.9646468,0.02805244,100,0.01494961,0.03619488,197,9.02146108,235758.317,1.11046696,0.8955447,0.80952535,0.93494179,0.91784146,4.0344,3.4762,0.75452656,8.26512656,,0.20933333,59.0235138,0.03723782,0.00547988,0.00039456,197,9.02146108,235758.317,1.11046696,0.8955447,0.80952535,0.93494179,100,0.91784146,0.4449,2.4784,2.47173363,5.39503363
0.18657199,80.5542135,11.7679067,0.04246099,100,0.01342544,0.01722344,144,8.15745149,265842.903,1.01428561,0.88111022,1.11176434,0.80141819,1.04006917,3.6542,3.1741,0.7248943,7.5531943,,0.18657199,80.5542135,0.03098129,0.00381162,0.00022171,144,8.15745149,265842.903,1.01428561,0.88111022,1.11176434,0.80141819,100,1.04006917,0.4438,2.168,2.33856434,4.95036434
0.08702339,68.2017422,11.7526317,0.04285612,100,0.01175071,0.02787421,170,8.2520427,346489.203,0.89637461,0.88694284,1.08796763,0.84170477,0.82123587,2.3946,1.9877,0.76750884,5.14980884,,0.08702339,68.2017422,0.01107235,0.00332015,0.00034773,170,8.2520427,346489.203,0.89637461,0.88694284,1.08796763,0.84170477,100,0.82123587,0.4414,2.3179,2.06610759,4.82540759
0.1094277,61.3664293,9.46612406,0.00894171,100,0.01464118,0.02312001,189,8.96228275,255405.653,0.98735833,1.1305444,0.95750475,0.98206804,0.97226989,2.673,2.2579,0.77468644,5.70558644,,0.1094277,61.3664293,0.01707638,0.0017859,0.00037293,189,8.96228275,255405.653,0.98735833,1.1305444,0.95750475,0.98206804,100,0.97226989,0.4464,2.4277,2.14863225,5.02273225
0.19222294,85.6912804,8.21008062,0.03342522,100,0.01066773,0.02974985,136,8.74762447,244141.018,1.09981918,1.0085427,0.82736726,0.81090825,0.882249,3.8046,3.2783,0.55224461,7.63514461,,0.19222294,85.6912804,0.02684522,0.00286303,0.00025556,136,8.74762447,244141.018,1.09981918,1.0085427,0.82736726,0.81090825,100,0.882249,0.4455,2.1158,1.95621717,4.51751717
0.10775891,66.5580702,9.94293642,0.03166118,100,0.01539169,0.03542514,175,9.85537467,258299.243,1.1070085,1.06055872,1.00056725,0.85356414,0.83500192,2.841,2.3809,0.74530435,5.96720435,,0.10775891,66.5580702,0.04712407,0.0059521,0.0002403,175,9.85537467,258299.243,1.1070085,1.06055872,1.00056725,0.85356414,100,0.83500192,0.4491,2.3617,2.08669721,4.89749721
0.08842504,87.114687,8.46345854,0.01477134,100,0.01760552,0.04559908,133,9.98504965,308535.54,0.91687002,0.84713628,0.94234824,1.07368014,0.91477244,2.3929,1.9842,0.54638948,4.92348948,,0.08842504,87.114687,0.00911546,0.00299143,0.00022175,133,9.98504965,308535.54,0.91687002,0.84713628,0.94234824,1.07368014,100,0.91477244,0.4404,2.0891,1.5546074,4.0841074
0.19437995,54.5837259,9.62558985,0.04342884,100,0.01533524,0.01889316,213,10.7003869,286083.734,0.97887578,0.82923424,1.04170866,0.98863599,1.16344593,3.6959,3.2275,0.97443697,7.89783697,,0.19437995,54.5837259,0.02484402,0.00601733,0.00036198,213,10.7003869,286083.734,0.97887578,0.82923424,1.04170866,0.98863599,100,1.16344593,0.4421,2.5576,2.93120816,5.93090816
0.07506998,88.6023331,10.3345428,0.04199396,100,0.0120109,0.04077438,131,8.90776308,366564.858,0.86117458,0.83678119,1.00573773,1.08653901,0.85183842,2.2214,1.823,0.55714684,4.60154684,,0.07506998,88.6023331,0.00441571,0.00574294,0.00023065,131,8.90776308,366564.858,0.86117458,0.83678119,1.00573773,1.08653901,100,0.85183842,0.4397,2.0752,1.54370478,4.05860478
0.1392243,75.3432989,14.0741429,0.01518891,100,0.01096114,0.02962704,154,9.96976819,395826.995,1.13555293,1.01379263,0.82426395,0.9322787,0.82754819,3.2517,2.7414,0.58323296,6.57633296,,0.1392243,75.3432989,0.04751546,0.00260592,0.00038651,154,9.96976819,395826.995,1.13555293,1.01379263,0.82426395,0.9322787,100,0.82754819,0.4484,2.2365,1.82720579,4.51210579
0.0905141,81.1674023,10.7154231,0.02199921,100,0.01613834,0.0455628,143,10.0726861,301566.374,1.10770845,0.82755067,1.14231601,1.05014403,1.0018698,2.6539,2.1928,0.68501772,5.53171772,,0.0905141,81.1674023,0.04573665,0.00333485,0.00036916,143,10.0726861,301566.374,1.10770845,0.82755067,1.14231601,1.05014403,100,1.0018698,0.4449,2.1666,1.88754668,4.49904668
0.17856332,89.557004,10.3564668,0.02398912,100,0.0167304,0.03056275,130,8.51663132,224479.711,1.03033586,1.0293462,1.17789621,0.97050302,1.13827064,3.5497,3.0603,0.69067155,7.30067155,,0.17856332,89.557004,0.03158658,0.00208438,0.00031963,130,8.51663132,224479.711,1.03033586,1.0293462,1.17789621,0.97050302,100,1.13827064,0.4465,2.0778,2.22492253,4.74922253
0.18749847,55.0808907,14.9435019,0.03771862,100,0.01306554,0.02579532,211,9.44709175,312697.804,1.13652534,1.1542836,0.82256646,1.12804501,0.80493004,3.8333,3.2961,0.7966058,7.9260058,,0.18749847,55.0808907,0.02926131,0.00478913,0.00029862,211,9.44709175,312697.804,1.13652534,1.1542836,0.82256646,1.12804501,100,0.80493004,0.4484,2.5503,2.4872507,5.4859507
0.066725,78.1403685,13.423245,0.03344946,100,0.01196631,0.01320365,149,10.7966281,373250.377,1.13097358,0.84764788,0.86234665,1.19908531,0.8538408,2.4086,1.979,0.54609594,4.93369594,,0.066725,78.1403685,0.03653387,0.00298639,0.00022119,149,10.7966281,373250.377,1.13097358,0.84764788,0.86234665,1.19908531,100,0.8538408,0.444,2.2008,1.47558109,4.12038109
0.20111771,74.2466068,8.17649412,0.03482783,100,0.01045906,0.01070627,157,9.65547945,224312.174,1.07650709,1.00533445,0.95642562,1.16543238,0.88897326,3.8288,3.3512,0.69738745,7.87738745,,0.20111771,74.2466068,0.04434949,0.00615745,0.00037661,157,9.65547945,224312.174,1.07650709,1.00533445,0.95642562,1.16543238,100,0.88897326,0.4478,2.2548,2.33217488,5.03477488
0.21031275,81.5792322,10.4829736,0.03673095,100,0.01149511,0.03360485,142,9.93982458,241980.302,1.11341825,0.81584122,1.1111846,1.09231756,0.88600185,4.0535,3.4977,0.72834583,8.27954583,,0.21031275,81.5792322,0.01297155,0.00283783,0.00035202,142,9.93982458,241980.302,1.11341825,0.81584122,1.1111846,1.09231756,100,0.88600185,0.4404,2.1484,2.43540818,5.02420818
0.13928868,80.5761719,8.76742697,0.0209654,100,0.01908995,0.03704266,144,8.87645032,245332.825,1.14911366,0.89132335,0.88703313,0.9078872,0.82609417,3.2388,2.7477,0.58719885,6.57369885,,0.13928868,80.5761719,0.02977214,0.00514614,0.0002289,144,8.87645032,245332.825,1.14911366,0.89132335,0.88703313,0.9078872,100,0.82609417,0.4438,2.1681,1.83419356,4.44609356
0.1249241,89.3047476,11.3769612,0.01200436,100,0.01803658,0.01560761,130,11.0725756,313518.608,0.95557513,1.1752104,1.07555752,1.17175739,1.10626256,2.8175,2.4096,0.61628968,5.84338968,,0.1249241,89.3047476,0.00401086,0.00618177,0.0003708,130,11.0725756,313518.608,0.95557513,1.1752104,1.07555752,1.17175739,100,1.10626256,0.4455,2.0707,1.85933053,4.37553053
0.10571928,68.3640194,11.6396403,0.02745151,100,0.0120994,0.00742356,170,10.989582,378628.409,0.81213312,0.81388605,1.08448176,1.12013113,0.98877814,2.4623,2.0935,0.77418978,5.32998978,,0.10571928,68.3640194,0.03019569,0.00254125,0.00037132,170,10.989582,378628.409,0.81213312,0.81388605,1.08448176,1.12013113,100,0.98877814,0.4426,2.324,2.14820466,4.91480466
0.16436947,59.0683794,12.954329,0.04041898,100,0.0103447,0.00732367,197,11.2894003,288097.227,0.93105264,0.87993023,0.967941,1.17497804,0.85214736,3.2706,2.843,0.83625091,6.94985091,,0.16436947,59.0683794,0.01586953,0.00500346,0.00038094,197,11.2894003,288097.227,0.93105264,0.87993023,0.967941,1.17497804,100,0.85214736,0.4419,2.4703,2.50823806,5.42043806
0.09537715,68.6623955,13.6617866,0.03350676,100,0.01901431,0.0019495,169,9.37230365,280387.89,0.8034317,0.9344239,1.13956742,0.8047765,0.90615113,2.3246,1.9796,0.80409168,5.10829168,,0.09537715,68.6623955,0.02391646,0.0048335,0.00028157,169,9.37230365,280387.89,0.8034317,0.9344239,1.13956742,0.8047765,100,0.90615113,0.4438,2.3174,2.17309709,4.93429709
0.06239092,66.316905,13.4470105,0.03657136,100,0.01109824,0.00886967,175,11.0748567,267705.905,0.90291228,0.91581614,0.90588875,1.12431839,1.13344629,2.0638,1.7045,0.66104278,4.42934278,,0.06239092,66.316905,0.04773109,0.00355535,0.00022744,175,11.0748567,267705.905,0.90291228,0.91581614,0.90588875,1.12431839,100,1.13344629,0.4467,2.3602,1.72325014,4.53015014
0.17245845,63.6563587,9.02283049,0.05297086,100,0.01351297,0.01406182,182,8.94677107,369495.547,0.88470373,1.1428539,1.05753913,0.92107623,0.92022974,3.3669,2.93,0.84743347,7.14433347,,0.17245845,63.6563587,0.00784506,0.00404329,0.00032117,182,8.94677107,369495.547,0.88470373,1.1428539,1.05753913,0.92107623,100,0.92022974,0.4455,2.3867,2.56138988,5.39358988
0.06688092,63.5674143,12.8447518,0.0414741,100,0.01454139,0.00835152,183,9.57541704,390467.203,0.91741872,0.91907418,1.0557826,0.89563291,0.938465,2.1718,1.7941,0.79037796,4.75627796,,0.06688092,63.5674143,0.03585427,0.00598206,0.00024378,183,9.57541704,390467.203,0.91741872,0.91907418,1.0557826,0.89563291,100,0.938465,0.4451,2.4017,2.04159485,4.88839485
0.18085663,71.0387802,10.6070495,0.03352142,100,0.01294067,0.04165206,164,8.27674158,386905.968,0.88522167,1.12635868,1.05184903,1.00367386,1.14217122,3.4981,2.9874,0.77002495,7.25552495,,0.18085663,71.0387802,0.04574068,0.00194573,0.0003073,164,8.27674158,386905.968,0.88522167,1.12635868,1.05184903,1.00367386,100,1.14217122,0.4501,2.2963,2.41280848,5.15920848
0.07660107,89.7823095,7.27011156,0.02802451,100,0.01587442,0.03009873,130,10.9213425,315011.489,1.09778972,1.09505103,1.07658253,1.08704174,0.84027479,2.4596,2.0355,0.58598567,5.08108567,,0.07660107,89.7823095,0.00593236,0.0051454,0.00024881,130,10.9213425,315011.489,1.09778972,1.09505103,1.07658253,1.08704174,100,0.84027479,0.4444,2.0705,1.61207294,4.12697294
0.17713113,78.3853436,9.36903334,0.0183927,100,0.01557528,0.04342134,148,9.71444905,205019.057,1.04558611,0.93813646,1.0379024,1.08135359,0.90852339,3.5536,3.0388,0.6996243,7.2920243,,0.17713113,78.3853436,0.03469556,0.0018956,0.00033467,148,9.71444905,205019.057,1.04558611,0.93813646,1.0379024,1.08135359,100,0.90852339,0.4453,2.1941,2.23466836,4.87406836
0.18040084,89.7443056,9.35346079,0.01897346,100,0.01039425,0.04814885,130,10.9985584,354851.949,0.83794618,1.03698399,0.8635766,1.1876806,1.10296257,3.3958,2.8922,0.54203215,6.83003215,,0.18040084,89.7443056,0.0417026,0.0062494,0.00039358,130,10.9985584,354851.949,0.83794618,1.03698399,0.8635766,1.1876806,100,1.10296257,0.448,2.0829,1.89808208,4.42898208
0.22597616,67.5295448,7.70868444,0.02059435,100,0.01764295,0.00548972,172,9.99747894,287055.027,0.86147575,0.86615112,1.02680764,0.89579022,1.13747475,3.8228,3.4092,0.81819577,8.05019577,,0.22597616,67.5295448,0.02286929,0.00185237,0.0002474,172,9.99747894,287055.027,0.86147575,0.86615112,1.02680764,0.89579022,100,1.13747475,0.4425,2.333,2.67857265,5.45407265
0.21893636,63.4314299,14.6079831,0.01739407,100,0.01738514,0.0099818,183,8.87052913,262759.578,0.89626212,1.044751,0.99213104,1.04645088,1.08788087,3.8111,3.3666,0.83630116,8.01400116,,0.21893636,63.4314299,0.02080557,0.00366522,0.00025826,183,8.87052913,262759.578,0.89626212,1.044751,0.99213104,1.04645088,100,1.08788087,0.4454,2.3961,2.69624777,5.53774777
0.06818945,88.9376926,14.8462176,0.00963013,100,0.01108368,0.02025556,131,8.69564326,396429.408,0.82739744,1.00188215,0.81912627,0.82029917,1.18510439,2.0776,1.7018,0.46460007,4.24400007,,0.06818945,88.9376926,0.04947325,0.00300521,0.00036092,131,8.69564326,396429.408,0.82739744,1.00188215,0.81912627,0.82029917,100,1.18510439,0.4484,2.091,1.29647445,3.83587445
0.06888916,65.3920221,9.80467463,0.04965047,100,0.01875924,0.01950425,178,8.85013304,265138.185,1.1893147,1.14362061,0.86144018,0.84076955,1.15989788,2.4904,2.0575,0.65053375,5.19843375,,0.06888916,65.3920221,0.04889452,0.00215626,0.00039899,178,8.85013304,265138.185,1.1893147,1.14362061,0.86144018,0.84076955,100,1.15989788,0.4508,2.3785,1.70676877,4.53606877
0.19114101,66.0839081,12.1971602,0.01071674,100,0.01706696,0.03450494,176,10.7078556,356128.037,1.08043613,0.90907466,0.99862294,0.87858651,1.00163205,3.7621,3.2332,0.7960975,7.7913975,,0.19114101,66.0839081,0.04600494,0.00519795,0.0002338,176,10.7078556,356128.037,1.08043613,0.90907466,0.99862294,0.87858651,100,1.00163205,0.4463,2.3658,2.50725845,5.31935845
0.1396849,54.1197348,7.34734392,0.02086657,100,0.01044729,0.04228401,215,9.82153764,346399.391,1.08563418,1.003002,0.93827648,1.14531925,1.09364736,3.196,2.6908,0.86860297,6.75540297,,0.1396849,54.1197348,0.02399478,0.00570308,0.00034475,215,9.82153764,346399.391,1.08563418,1.003002,0.93827648,1.14531925,100,1.09364736,0.4451,2.5684,2.48870979,5.50220979
0.22174183,89.8251247,8.74735212,0.01650247,100,0.0122574,0.001771,129,9.20900605,258082.068,0.94400492,0.99248941,0.82601542,1.0634989,0.98766806,3.8501,3.4156,0.54803227,7.81373227,,0.22174183,89.8251247,0.04373235,0.00355414,0.00028968,129,9.20900605,258082.068,0.94400492,0.99248941,0.82601542,1.0634989,100,0.98766806,0.4475,2.0757,2.05614058,4.57934058
0.21271211,71.4285326,9.64761209,0.03289477,100,0.01253919,0.0150344,163,9.01207447,383337.629,0.99945397,1.15519497,1.10074053,1.1007982,0.97977874,3.9259,3.4324,0.81167387,8.16997387,,0.21271211,71.4285326,0.04611312,0.00272844,0.00024427,163,9.01207447,383337.629,0.99945397,1.15519497,1.10074053,1.1007982,100,0.97977874,0.4506,2.291,2.63084262,5.37244262
