Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Compression Efficiency,Transmission Length,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.13132593,73.2672501,12.9105926,0.04510904,100,0.01597057,0.00546815,167,8.6505945,271322.548,1.07637844,0.85991962,0.93007245,0.93228486,1.02638066,3.0601,2.6547,0.65602141,6.37082141,,0.13132593,73.2672501,0.04330932,0.00570361,0.00020314,167,8.6505945,271322.548,1.07637844,0.85991962,0.93007245,0.93228486,1.02638066,100,0.4353,3.1054,1.96715574,5.50785574
0.20263967,59.954505,13.6824193,0.03137162,100,0.01317118,0.02382728,204,8.93440137,362913.787,1.02678218,1.05885489,1.13282719,1.07533901,0.83456113,3.858,3.3687,0.96190683,8.18860683,,0.20263967,59.954505,0.02686377,0.00214062,0.00022163,204,8.93440137,362913.787,1.02678218,1.05885489,1.13282719,1.07533901,0.83456113,100,0.4366,3.3772,2.93330615,6.74710615
0.14365725,78.0295849,7.97311354,0.03030228,100,0.01942394,0.03151462,157,9.119082,379224.455,1.18550997,0.96289613,0.83002963,0.90575316,1.07143157,3.3534,2.8761,0.57616111,6.80566111,,0.14365725,78.0295849,0.03382385,0.00577638,0.0003753,157,9.119082,379224.455,1.18550997,0.96289613,0.83002963,0.90575316,1.07143157,100,0.4358,3.0214,1.82297237,5.28017237
0.19470574,77.5373507,9.94325876,0.05229341,100,0.01369019,0.00917534,158,10.5500633,300013.769,1.17088151,0.82645924,1.1303071,1.08202035,1.15358436,3.9125,3.4421,0.7636445,8.1182445,,0.19470574,77.5373507,0.02204841,0.00390306,0.000263,158,10.5500633,300013.769,1.17088151,0.82645924,1.1303071,1.08202035,1.15358436,100,0.4319,3.0234,2.45744279,5.91274279
0.20498977,87.1090889,9.101583,0.02210811,100,0.0128841,0.02132943,141,9.85564582,399975.026,0.85661201,0.86277359,1.09084649,0.94195492,0.82732384,3.647,3.2081,0.67783758,7.53293758,,0.20498977,87.1090889,0.04827258,0.00249277,0.00034074,141,9.85564582,399975.026,0.85661201,0.86277359,1.09084649,0.94195492,0.82732384,100,0.436,2.8901,2.29701167,5.62311167
0.17836791,88.7086058,9.45730257,0.05258627,100,0.01772664,0.03345907,138,9.98870273,200200.45,0.86302314,1.1702492,0.93829269,1.03999717,1.04776781,3.3974,2.97,0.58506423,6.95246423,,0.17836791,88.7086058,0.02949596,0.0024203,0.0003564,138,9.98870273,200200.45,0.86302314,1.1702492,0.93829269,1.03999717,1.04776781,100,0.4389,2.8585,1.97442892,5.27182892
0.11854309,66.9095707,11.9537158,0.01932719,100,0.0129551,0.03170937,183,10.2972855,320427.287,0.84356642,1.07290647,1.04745955,0.81108057,0.84701159,2.6455,2.2597,0.77465597,5.67985597,,0.11854309,66.9095707,0.03207781,0.00540445,0.00036956,183,10.2972855,320427.287,0.84356642,1.07290647,1.04745955,0.81108057,0.84701159,100,0.4375,3.2261,2.19941791,5.86301791
0.10335459,56.4541101,13.9330468,0.05353622,100,0.01054426,0.00879606,217,9.09288549,325815.141,1.00415921,1.16236832,0.8153533,0.94856145,1.15385463,2.6864,2.2949,0.72656119,5.70786119,,0.10335459,56.4541101,0.02738309,0.00631822,0.00037518,217,9.09288549,325815.141,1.00415921,1.16236832,0.8153533,0.94856145,1.15385463,100,0.4385,3.4712,2.02250705,5.93220705
0.20035909,61.8426514,13.3825393,0.03272306,100,0.01734552,0.02896397,198,8.83510206,312004.578,1.19283314,1.0289149,0.86800847,0.98371117,1.02758954,4.026,3.5012,0.761353,8.288553,,0.20035909,61.8426514,0.02507296,0.00171775,0.00020003,198,8.83510206,312004.578,1.19283314,1.0289149,0.86800847,0.98371117,1.02758954,100,0.4358,3.3329,2.44503326,6.21373326
0.2183883,52.7050161,7.7118001,0.01143902,100,0.02030033,0.00909007,232,8.10146661,222206.962,1.19719501,0.96910079,0.93763638,1.05427082,1.06835363,4.0892,3.6281,0.94169834,8.65899834,,0.2183883,52.7050161,0.03738359,0.0024399,0.00039049,232,8.10146661,222206.962,1.19719501,0.96910079,0.93763638,1.05427082,1.06835363,100,0.4364,3.5748,2.91699922,6.92819922
0.18227064,88.7027645,10.8113933,0.04674091,100,0.01913402,0.0412748,138,9.56117318,340075.552,1.18720026,0.85743463,1.04758601,0.94956839,0.86654303,3.8648,3.3302,0.63919136,7.83419136,,0.18227064,88.7027645,0.02598699,0.00571872,0.00026046,138,9.56117318,340075.552,1.18720026,0.85743463,1.04758601,0.94956839,0.86654303,100,0.433,2.8563,2.12085445,5.41015445
0.08040447,77.7127886,10.1426835,0.03556897,100,0.01818633,0.03651536,158,9.42146511,252107.847,0.94073892,1.0696214,0.94261751,0.8196985,1.05378921,2.3217,1.9508,0.60270372,4.87520372,,0.08040447,77.7127886,0.04427766,0.00347057,0.00031825,158,9.42146511,252107.847,0.94073892,1.0696214,0.94261751,0.8196985,1.05378921,100,0.4391,3.0336,1.65110959,5.12380959
0.1973704,81.0421562,11.6089301,0.04372634,100,0.01278502,0.02930489,151,9.46542804,223329.175,0.989534,0.84486701,0.80198808,0.83626454,1.01799805,3.7526,3.2752,0.56905532,7.59685532,,0.1973704,81.0421562,0.01617872,0.00379807,0.00034108,151,9.46542804,223329.175,0.989534,0.84486701,0.80198808,0.83626454,1.01799805,100,0.4315,2.9632,2.01068803,5.40538803
0.15627016,89.4242048,9.95763063,0.01864763,100,0.01931853,0.04525107,137,8.64993911,380007.541,0.92285247,1.17474558,1.17285042,1.19218338,1.04495142,3.2111,2.7551,0.6787602,6.6449602,,0.15627016,89.4242048,0.02581134,0.0055627,0.00021597,137,8.64993911,380007.541,0.92285247,1.17474558,1.17285042,1.19218338,1.04495142,100,0.4385,2.8495,2.11849004,5.40649004
0.10797954,83.5458851,12.4641147,0.04064405,100,0.0139143,0.01405808,147,10.2825224,343149.722,0.98652868,1.00612905,0.96146369,1.12805254,0.9489712,2.7016,2.3129,0.58567693,5.60017693,,0.10797954,83.5458851,0.04462123,0.00627622,0.00031588,147,10.2825224,343149.722,0.98652868,1.00612905,0.96146369,1.12805254,0.9489712,100,0.438,2.9427,1.72714823,5.10784823
0.06700284,82.8563547,13.6463876,0.02981257,100,0.01037862,0.02646558,148,10.2458608,206528.604,0.81480031,0.8456794,0.81971693,0.97257993,0.95514591,2.0016,1.6751,0.49525922,4.17195922,,0.06700284,82.8563547,0.04380585,0.00476089,0.00022963,148,10.2458608,206528.604,0.81480031,0.8456794,0.81971693,0.97257993,0.95514591,100,0.4351,2.9492,1.36406189,4.74836189
0.06611649,56.4068222,12.7612243,0.03829666,100,0.01580463,0.02098841,217,10.7887136,202991.784,0.83245678,1.15340335,0.964465,0.88457596,1.0956197,2.0083,1.6895,0.81985542,4.51765542,,0.06611649,56.4068222,0.03113623,0.00442827,0.00031456,217,10.7887136,202991.784,0.83245678,1.15340335,0.964465,0.88457596,1.0956197,100,0.4388,3.4719,2.09325489,6.00395489
0.1044891,59.4716406,7.83151293,0.02008613,100,0.01200437,0.00755093,206,10.0519913,252801.406,1.16480021,1.01276953,0.96717701,0.88400829,1.08244398,2.7934,2.3869,0.79932726,5.97962726,,0.1044891,59.4716406,0.004517,0.00502697,0.00039057,206,10.0519913,252801.406,1.16480021,1.01276953,0.96717701,0.88400829,1.08244398,100,0.4329,3.3836,2.19838151,6.01488151
0.09646569,89.7006512,13.9548488,0.03304343,100,0.01467143,0.0363595,137,10.1487355,237755.263,0.99291887,1.06488817,1.15139728,0.85961897,1.11949141,2.5738,2.1709,0.63109002,5.37579002,,0.09646569,89.7006512,0.02287846,0.005509,0.00034432,137,10.1487355,237755.263,0.99291887,1.06488817,1.15139728,0.85961897,1.11949141,100,0.4362,2.8476,1.79391721,5.07771721
0.07070342,86.5527773,11.6433778,0.04034416,100,0.01193022,0.01460715,142,9.26675606,294839.132,0.99177308,1.19425328,0.93551874,0.94060419,1.01593254,2.2674,1.9018,0.53352985,4.70272985,,0.07070342,86.5527773,0.01924452,0.00346495,0.00026234,142,9.26675606,294839.132,0.99177308,1.19425328,0.93551874,0.94060419,1.01593254,100,0.438,2.89,1.46709062,4.79509062
0.06184637,67.7608681,12.9448905,0.041019,100,0.0156783,0.0248539,181,8.71267364,273160.374,1.18859367,1.15354736,1.15836892,1.11985638,1.0637748,2.4041,1.992,0.80440549,5.20050549,,0.06184637,67.7608681,0.02207002,0.00177788,0.00036179,181,8.71267364,273160.374,1.18859367,1.15354736,1.15836892,1.11985638,1.0637748,100,0.4376,3.206,2.0501318,5.6937318
0.19942693,86.5777922,11.0951657,0.02178479,100,0.01087789,0.04717667,142,8.86611934,347912.776,1.07909293,0.81500857,1.12510834,1.11626899,1.04196413,3.9024,3.3471,0.69316766,7.94266766,,0.19942693,86.5777922,0.04219148,0.00554601,0.00023761,142,8.86611934,347912.776,1.07909293,0.81500857,1.12510834,1.11626899,1.04196413,100,0.4344,2.8972,2.32300427,5.65460427
0.18118124,63.5537815,13.4515643,0.03485215,100,0.01970277,0.00843248,193,9.66283991,235122.645,0.93898802,0.83586042,0.81094146,1.16360362,1.00954897,3.4449,3.0527,0.69777648,7.19537648,,0.18118124,63.5537815,0.02198477,0.00312408,0.00039489,193,9.66283991,235122.645,0.93898802,0.83586042,0.81094146,1.16360362,1.00954897,100,0.4321,3.2945,2.22675344,5.95335344
0.08046616,76.5950251,7.45787287,0.01889714,100,0.01619706,0.01622866,160,8.27545958,300926.149,0.96833692,1.02530396,1.16014013,0.9134197,0.85040691,2.3212,1.9633,0.72709588,5.01159588,,0.08046616,76.5950251,0.01057364,0.00313353,0.00028503,160,8.27545958,300926.149,0.96833692,1.02530396,1.16014013,0.9134197,0.85040691,100,0.4339,3.0363,1.94596673,5.41616673
0.22996532,63.0535126,7.39039755,0.04288455,100,0.01285182,0.01044383,194,7.91064794,309127.915,1.00618687,1.00057247,1.11787953,0.93956673,0.83203366,4.1105,3.6529,0.92496022,8.68836022,,0.22996532,63.0535126,0.00618272,0.00369143,0.0003147,194,7.91064794,309127.915,1.00618687,1.00057247,1.11787953,0.93956673,0.83203366,100,0.4329,3.2969,2.9551541,6.6849541
0.17637176,57.5981283,11.6353078,0.01493013,100,0.01625596,0.03739343,213,8.29144425,200790.87,0.85303531,1.01954863,0.93238659,1.03173892,1.14089468,3.3023,2.8675,0.84150645,7.01130645,,0.17637176,57.5981283,0.04597883,0.00170809,0.00034608,213,8.29144425,200790.87,0.85303531,1.01954863,0.93238659,1.03173892,1.14089468,100,0.4385,3.4484,2.54230019,6.42920019
0.14323459,59.6169949,14.2472301,0.01088953,100,0.01372757,0.01198357,205,10.4434879,349607.337,0.93860331,0.97744424,0.96490092,1.16559241,0.8568392,3.0036,2.6074,0.81855017,6.42955017,,0.14323459,59.6169949,0.00899436,0.00250349,0.00025734,205,10.4434879,349607.337,0.93860331,0.97744424,0.96490092,1.16559241,0.8568392,100,0.4329,3.377,2.37682178,6.18672178
0.15165727,73.9010668,8.53909159,0.03986117,100,0.012582,0.0014468,166,8.05390491,386801.374,1.1724215,0.85504239,0.94494829,1.13692491,0.92907684,3.4013,2.961,0.66819191,7.03049191,,0.15165727,73.9010668,0.03097633,0.00559243,0.00038198,166,8.05390491,386801.374,1.1724215,0.85504239,0.94494829,1.13692491,0.92907684,100,0.4336,3.0923,2.07629135,5.60219135
0.15103486,78.3589745,10.4532142,0.02629079,100,0.01344287,0.0185038,156,9.92160137,339312.375,1.11472855,0.80600212,1.10842652,0.94741795,1.01621659,3.3214,2.8706,0.7211461,6.9131461,,0.15103486,78.3589745,0.04125509,0.00608846,0.00029584,156,9.92160137,339312.375,1.11472855,0.80600212,1.10842652,0.94741795,1.01621659,100,0.4341,3.0153,2.20289564,5.65229564
0.1345179,82.5131178,11.4636579,0.05086494,100,0.01075237,0.03904447,148,9.66771216,275009.906,1.10518203,1.17072566,1.15600395,0.92944152,0.95286844,3.1885,2.7115,0.70182587,6.60182587,,0.1345179,82.5131178,0.03097622,0.00437649,0.00027055,148,9.66771216,275009.906,1.10518203,1.17072566,1.15600395,0.92944152,0.95286844,100,0.4391,2.946,2.10046461,5.48556461
0.10639039,50.52701,12.7598147,0.05488117,100,0.01738694,0.04067243,242,10.1249567,298689.806,0.88688192,0.80428808,1.06933036,1.09742129,0.90530741,2.6169,2.2201,1.02057309,5.85757309,,0.10639039,50.52701,0.02828954,0.00350426,0.00036204,242,10.1249567,298689.806,0.88688192,0.80428808,1.06933036,1.09742129,0.90530741,100,0.4323,3.6367,2.69851503,6.76751503
0.15104922,72.5138712,14.4612527,0.02528214,100,0.01403472,0.0177064,169,10.0746507,392601.526,1.16320653,1.00592949,1.12256041,0.91326826,1.17870014,3.4004,2.9319,0.78112599,7.11342599,,0.15104922,72.5138712,0.04233881,0.00374241,0.00035309,169,10.0746507,392601.526,1.16320653,1.00592949,1.12256041,0.91326826,1.17870014,100,0.4377,3.121,2.33359774,5.89229774
0.21577276,57.8764725,11.6138091,0.04004141,100,0.01274099,0.03848255,211,8.05012376,245256.722,0.8249609,0.83760974,0.92668958,1.15337098,1.1383939,3.8074,3.323,0.85243666,7.98283666,,0.21577276,57.8764725,0.00514601,0.00496348,0.00021841,211,8.05012376,245256.722,0.8249609,0.83760974,0.92668958,1.15337098,1.1383939,100,0.4299,3.4181,2.728481,6.576481
0.11196596,74.4282293,10.7169347,0.01608823,100,0.01977775,0.03105118,165,10.7752942,262269.104,1.08533778,0.91912558,1.04420261,0.86465023,0.80776823,2.8228,2.4044,0.70240571,5.92960571,,0.11196596,74.4282293,0.04673394,0.0046895,0.00023124,165,10.7752942,262269.104,1.08533778,0.91912558,1.04420261,0.86465023,0.80776823,100,0.4368,3.0908,1.99832331,5.52592331
0.11206954,67.0455456,10.5322871,0.01445889,100,0.01574386,0.02461185,183,10.8571489,202975.523,1.06019106,0.88729036,0.81153445,0.89717619,0.80514891,2.7679,2.3643,0.62640037,5.75860037,,0.11206954,67.0455456,0.03008078,0.00485842,0.00027999,183,10.8571489,202975.523,1.06019106,0.88729036,0.81153445,0.89717619,0.80514891,100,0.434,3.224,1.81920681,5.47720681
0.18182072,59.6014071,12.9235749,0.01986219,100,0.01855183,0.01828041,205,8.00088043,336588.323,1.03112168,1.00667622,0.90684366,0.80084817,1.18228462,3.5799,3.1323,0.8036189,7.5158189,,0.18182072,59.6014071,0.02875044,0.00315926,0.00021388,205,8.00088043,336588.323,1.03112168,1.00667622,0.90684366,0.80084817,1.18228462,100,0.4359,3.3852,2.47500748,6.29610748
0.18005306,73.9302254,11.4776511,0.02434639,100,0.01170762,0.03303194,166,9.46642997,261628.926,0.92887611,0.91941879,0.90059838,1.17363675,1.02688591,3.4522,2.9932,0.65819014,7.10359014,,0.18005306,73.9302254,0.01229251,0.00358604,0.00028621,166,9.46642997,261628.926,0.92887611,0.91941879,0.90059838,1.17363675,1.02688591,100,0.4323,3.0847,2.15380936,5.67080936
0.17072277,89.5739317,11.656857,0.00725527,100,0.01803963,0.03291307,137,10.9351863,382392.681,0.87455726,1.02158434,0.92647476,0.84888847,1.19172685,3.271,2.84,0.57087386,6.68187386,,0.17072277,89.5739317,0.00575541,0.00526039,0.00021399,137,10.9351863,382392.681,0.87455726,1.02158434,0.92647476,0.84888847,1.19172685,100,0.4332,2.8408,1.91865142,5.19265142
0.20434918,58.0593204,10.2326159,0.0161608,100,0.0187832,0.00186775,211,10.8055916,286194.956,1.1161479,0.85359952,1.11006789,0.80919306,1.01280901,3.8495,3.422,0.98003346,8.25153346,,0.20434918,58.0593204,0.04190663,0.00177301,0.00022281,211,10.8055916,286194.956,1.1161479,0.85359952,1.11006789,0.80919306,1.01280901,100,0.435,3.4317,2.96551538,6.83221538
0.15855673,75.4566431,7.75027704,0.01595973,100,0.01467677,0.0337699,162,9.7864028,315148.485,1.19784665,0.9922435,0.89291525,0.8143131,1.17908809,3.4979,3.0018,0.63282961,7.13252961,,0.15855673,75.4566431,0.02100369,0.00529377,0.00029552,162,9.7864028,315148.485,1.19784665,0.9922435,0.89291525,0.8143131,1.17908809,100,0.4347,3.057,2.01528273,5.50698273
0.09990602,66.9694519,9.77520895,0.03582193,100,0.01147605,0.01150693,183,9.70635984,276221.955,1.09971638,1.03170269,0.88933263,0.8306762,1.01626294,2.7056,2.305,0.66550263,5.67610263,,0.09990602,66.9694519,0.04620971,0.00530067,0.00029367,183,9.70635984,276221.955,1.09971638,1.03170269,0.88933263,0.8306762,1.01626294,100,0.4387,3.2317,1.87455709,5.54495709
0.1417014,67.3056936,14.6701436,0.0061776,100,0.0120424,0.03120778,182,9.30900979,283329.856,1.18514514,1.14118788,0.81356258,1.04992969,0.94712713,3.2866,2.8021,0.63931555,6.72801555,,0.1417014,67.3056936,0.00199717,0.00337745,0.00027027,182,9.30900979,283329.856,1.18514514,1.14118788,0.81356258,1.04992969,0.94712713,100,0.4348,3.2065,1.96138544,5.60268544
0.17496271,70.5800533,11.65377,0.04043121,100,0.0119117,0.04495918,174,9.25143731,375203.574,1.09361963,1.18661401,1.11473536,1.18405783,0.99098303,3.6768,3.144,0.80704597,7.62784597,,0.17496271,70.5800533,0.04613381,0.00273005,0.00034274,174,9.25143731,375203.574,1.09361963,1.18661401,1.11473536,1.18405783,0.99098303,100,0.4414,3.1625,2.48221516,6.08611516
0.06224846,73.4975481,14.8905778,0.02858941,100,0.01999987,0.04960407,167,8.77565136,202793.729,1.01631112,1.10384228,0.85714235,1.02456148,1.06461837,2.2105,1.8235,0.57762317,4.61162317,,0.06224846,73.4975481,0.02309419,0.0050717,0.00034477,167,8.77565136,202793.729,1.01631112,1.10384228,0.85714235,1.02456148,1.06461837,100,0.4369,3.0985,1.52202747,5.05742747
0.07651816,65.5683708,9.36195135,0.02249049,100,0.01885146,0.00546565,187,7.97137821,329953.778,0.89197388,1.11098487,0.883322,1.15320027,0.94734528,2.1982,1.867,0.66698437,4.73218437,,0.07651816,65.5683708,0.03299088,0.00632689,0.00032585,187,7.97137821,329953.778,0.89197388,1.11098487,0.883322,1.15320027,0.94734528,100,0.4383,3.2572,1.7807917,5.4762917
0.21972121,50.1039839,14.2685132,0.05482297,100,0.01258733,0.00409106,244,9.99901061,341154.85,1.16065612,0.84727213,0.99745827,1.19179733,1.07260187,4.2122,3.7305,1.0265706,8.9692706,,0.21972121,50.1039839,0.04136889,0.00300396,0.00021716,244,9.99901061,341154.85,1.16065612,0.84727213,0.99745827,1.19179733,1.07260187,100,0.4348,3.6553,3.13698675,7.22708675
0.15829978,69.744463,7.71371794,0.04662073,100,0.01645797,0.04035831,176,8.2914633,399981.844,0.81272345,1.02598226,0.80659156,1.07860644,1.00861628,3.1522,2.7207,0.62742942,6.50032942,,0.15829978,69.744463,0.00445713,0.00308658,0.00023266,176,8.2914633,399981.844,0.81272345,1.02598226,0.80659156,1.07860644,1.00861628,100,0.4331,3.1607,1.98926631,5.58306631
0.19529336,60.2670908,10.4186959,0.02042212,100,0.02065835,0.03054025,203,9.20368471,352160.776,0.97069478,0.88893349,1.15714216,0.95874174,0.99063327,3.6815,3.2196,0.97752298,7.87862298,,0.19529336,60.2670908,0.03672064,0.00289385,0.00022405,203,9.20368471,352160.776,0.97069478,0.88893349,1.15714216,0.95874174,0.99063327,100,0.4349,3.3734,2.92843934,6.73673934
0.17123226,86.4262009,12.2183471,0.04878079,100,0.01881089,0.04416932,142,8.82857492,316867.363,1.1413908,0.85003879,0.80424619,0.9761699,1.16720326,3.6946,3.1715,0.53034722,7.39644722,,0.17123226,86.4262009,0.0128074,0.00295924,0.00025844,142,8.82857492,316867.363,1.1413908,0.85003879,0.80424619,0.9761699,1.16720326,100,0.4311,2.8851,1.81783128,5.13403128
0.19850777,83.5742712,11.0886846,0.03031543,100,0.01827257,0.0437968,147,10.1480599,360066.879,0.97589488,1.01542304,1.051404,1.15476482,0.92303388,3.7828,3.2766,0.68249194,7.74189194,,0.19850777,83.5742712,0.01723336,0.0027782,0.00033739,147,10.1480599,360066.879,0.97589488,1.01542304,1.051404,1.15476482,0.92303388,100,0.4346,2.9306,2.27383104,5.63903104
0.2064063,78.8142681,12.4554286,0.04798617,100,0.0181725,0.00699042,155,11.1380719,293635.237,0.87482653,1.16760271,1.19794116,0.85592482,1.14090407,3.6947,3.3007,0.79843205,7.79383205,,0.2064063,78.8142681,0.02939955,0.00187463,0.00022606,155,11.1380719,293635.237,0.87482653,1.16760271,1.19794116,0.85592482,1.14090407,100,0.4388,3.003,2.56975454,6.01155454
0.07649516,75.4332399,14.5338502,0.02678501,100,0.02083629,0.04316388,162,10.8961864,294011.343,0.87642732,1.10122807,0.93178186,1.00025232,1.1651406,2.2188,1.8556,0.61313293,4.68753293,,0.07649516,75.4332399,0.03678492,0.002236,0.00021137,162,10.8961864,294011.343,0.87642732,1.10122807,0.93178186,1.00025232,1.1651406,100,0.4386,3.0628,1.65353769,5.15493769
0.15054735,74.3671608,7.44986486,0.02052778,100,0.01300329,0.03208229,165,10.3106648,284130.681,0.96495934,1.09788787,1.10503488,1.14079602,1.12915719,3.132,2.7,0.75293446,6.58493446,,0.15054735,74.3671608,0.01740879,0.00356724,0.00025775,165,10.3106648,284130.681,0.96495934,1.09788787,1.10503488,1.14079602,1.12915719,100,0.436,3.0798,2.26822757,5.78402757
0.06569292,76.4470243,7.89237642,0.01993523,100,0.02099313,0.03813702,160,8.43965373,272390.163,0.83691611,0.82747653,0.82989197,1.1753556,0.80955598,2.0164,1.6846,0.54431183,4.24531183,,0.06569292,76.4470243,0.0289065,0.00321345,0.00027928,160,8.43965373,272390.163,0.83691611,0.82747653,0.82989197,1.1753556,0.80955598,100,0.4328,3.0421,1.4547873,4.9296873
0.2039844,79.1761875,9.04687071,0.03669064,100,0.01672765,0.02273393,155,10.2192906,292394.221,0.86254606,1.06362379,0.93233886,1.18534892,1.06929171,3.6541,3.227,0.65400031,7.53510031,,0.2039844,79.1761875,0.01681213,0.00420123,0.00029706,155,10.2192906,292394.221,0.86254606,1.06362379,0.93233886,1.18534892,1.06929171,100,0.4354,2.9983,2.22929744,5.66299744
0.22606381,51.7889643,7.56025934,0.03066148,100,0.01526463,0.03538854,236,10.9694652,237232.149,0.88018842,1.10068696,1.10117865,0.98874166,0.85239818,3.9285,3.4504,1.08601392,8.46491392,,0.22606381,51.7889643,0.044892,0.00244892,0.00030039,236,10.9694652,237232.149,0.88018842,1.10068696,1.10117865,0.98874166,0.85239818,100,0.4397,3.6054,3.29511383,7.34021383
0.08111869,82.3404694,7.28697348,0.00997268,100,0.01424944,0.01837204,149,9.01598775,332036.698,1.16092167,0.85980556,0.96986775,1.09453957,1.19277737,2.5487,2.1408,0.58308479,5.27258479,,0.08111869,82.3404694,0.04562269,0.00219544,0.0002807,149,9.01598775,332036.698,1.16092167,0.85980556,0.96986775,1.09453957,1.19277737,100,0.4356,2.9575,1.61445129,5.00755129
0.08781474,60.5777121,13.5663075,0.04611891,100,0.0114409,0.03800186,202,10.1979132,238573.921,1.1810245,1.17151854,1.06866436,0.84634311,0.99955099,2.706,2.2607,0.84516822,5.81186822,,0.08781474,60.5777121,0.01415736,0.00429799,0.00035681,202,10.1979132,238573.921,1.1810245,1.17151854,1.06866436,0.84634311,0.99955099,100,0.4369,3.3593,2.24693206,6.04313206
0.12339248,70.3419399,9.78101301,0.00880346,100,0.02021766,0.00392039,174,9.27877152,235614.264,1.13974924,1.02244394,0.88458934,0.84246466,1.08147452,2.9595,2.5639,0.65203302,6.17543302,,0.12339248,70.3419399,0.01337409,0.00444841,0.00036041,174,9.27877152,235614.264,1.13974924,1.02244394,0.88458934,0.84246466,1.08147452,100,0.4342,3.149,1.9168265,5.5000265
0.21061552,75.2522326,13.9471421,0.03769118,100,0.01672122,0.00795592,163,8.93045444,368834.913,0.85990777,1.05352108,0.9666997,0.8201082,0.97291381,3.7355,3.3266,0.70479127,7.76689127,,0.21061552,75.2522326,0.00684998,0.0059584,0.00030039,163,8.93045444,368834.913,0.85990777,1.05352108,0.9666997,0.8201082,0.97291381,100,0.4339,3.0603,2.3744276,5.8686276
0.07475781,51.4203453,11.0851417,0.03076295,100,0.01904202,0.02540919,238,8.60850856,314003.384,0.80876999,1.09731529,0.91417451,1.09111149,0.82388413,2.1099,1.7786,0.86299292,4.75149292,,0.07475781,51.4203453,0.03885484,0.00496336,0.00037486,238,8.60850856,314003.384,0.80876999,1.09731529,0.91417451,1.09111149,0.82388413,100,0.4389,3.6171,2.21303399,6.26903399
0.21531758,50.9468031,7.12219667,0.04145923,100,0.01760467,0.03685956,240,8.68758445,347192.371,0.87677474,0.84188502,1.18471336,0.91675079,1.1166517,3.8649,3.3853,1.16653869,8.41673869,,0.21531758,50.9468031,0.01870809,0.0030951,0.00024957,240,8.68758445,347192.371,0.87677474,0.84188502,1.18471336,0.91675079,1.1166517,100,0.4317,3.6198,3.43984122,7.49134122
0.10964521,89.9482441,12.0758243,0.03930023,100,0.01765864,0.02383447,136,8.07579215,265775.836,1.05155325,0.8087116,1.16074729,0.909108,1.07139781,2.7983,2.3871,0.64296278,5.82836278,,0.10964521,89.9482441,0.04509273,0.00307321,0.00037149,136,8.07579215,265775.836,1.05155325,0.8087116,1.16074729,0.909108,1.07139781,100,0.4347,2.8448,1.86133722,5.14083722
0.08817275,84.8660135,10.2687173,0.05117001,100,0.01753076,0.03893586,144,8.37671289,353956.354,1.02476506,0.9321914,0.8109622,1.04650037,1.10344532,2.5627,2.1498,0.49528733,5.20778733,,0.08817275,84.8660135,0.0131701,0.00626522,0.00033627,144,8.37671289,353956.354,1.02476506,0.9321914,0.8109622,1.04650037,1.10344532,100,0.4326,2.9042,1.43676961,4.77356961
0.20343248,70.8060074,9.32483816,0.01295229,100,0.01304559,0.02426746,173,7.91781709,336573.708,1.06924648,0.92819049,0.98463483,1.19047272,1.19454777,3.852,3.362,0.74553392,7.95953392,,0.20343248,70.8060074,0.00358915,0.00366554,0.00037841,173,7.91781709,336573.708,1.06924648,0.92819049,0.98463483,1.19047272,1.19454777,100,0.4313,3.1367,2.44127756,6.00927756
0.16755201,65.6597662,13.6967626,0.02370522,100,0.01127007,0.04425653,186,10.6140385,314944.732,1.02397151,1.1391619,1.07628117,1.09185207,1.14074094,3.4563,2.9558,0.83165265,7.24375265,,0.16755201,65.6597662,0.024734,0.00574307,0.00030276,186,10.6140385,314944.732,1.02397151,1.1391619,1.07628117,1.09185207,1.14074094,100,0.4377,3.2464,2.51714637,6.20124637
0.22541346,73.7568188,10.4742732,0.00706277,100,0.01748859,0.04321396,166,10.8852548,328484.404,1.12432528,1.04332521,0.8981174,0.97336485,1.13925688,4.1921,3.6359,0.68692476,8.51492476,,0.22541346,73.7568188,0.04380352,0.00420764,0.00022628,166,10.8852548,328484.404,1.12432528,1.04332521,0.8981174,0.97336485,1.13925688,100,0.4386,3.0982,2.37977618,5.91657618
0.15316422,52.7982759,9.22420359,0.04705011,100,0.01706483,0.0142263,232,8.4964241,235858.19,0.91518998,1.11540883,0.89783335,1.07631662,0.8770005,3.1225,2.7363,0.87011612,6.72891612,,0.15316422,52.7982759,0.02956672,0.00474516,0.00034855,232,8.4964241,235858.19,0.91518998,1.11540883,0.89783335,1.07631662,0.8770005,100,0.4379,3.5733,2.52328514,6.53448514
