Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Pipeline Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.20923391,51.2323666,12.356132,0.03044796,100,0.0182858,0.01164908,20,9.42983925,377314.627,0.87939081,0.83398798,1.15855098,0.89479849,0.91860297,4.418,3.8139,1.13699196,9.36889196,,0.20923391,51.2323666,0.04349206,0.00393531,0.00036913,20,9.42983925,377314.627,0.87939081,0.83398798,1.15855098,0.89479849,100,0.91860297,2.3269,3.6834,3.34952362,9.35982362
0.12856586,52.7790117,11.6654496,0.02144582,100,0.02071855,0.04440227,19,7.94685726,213895.261,0.96063943,0.83804486,0.95297213,0.84175966,1.15973098,3.6533,3.0261,0.90348936,7.58288936,,0.12856586,52.7790117,0.04419429,0.00576851,0.00025582,19,7.94685726,213895.261,0.96063943,0.83804486,0.95297213,0.84175966,100,1.15973098,2.3271,3.5985,2.50646337,8.43206337
0.17816058,71.1645317,7.59800482,0.04605521,100,0.0147714,0.00467367,15,9.77030017,258590.71,1.04358978,1.08582466,0.86974015,1.06113331,1.1424701,4.3424,3.727,0.66311715,8.73251715,,0.17816058,71.1645317,0.04772224,0.00441408,0.00031544,15,9.77030017,258590.71,1.04358978,1.08582466,0.86974015,1.06113331,100,1.1424701,2.3342,3.2355,2.15295753,7.72265753
0.21154948,54.4660139,12.4950452,0.03432794,100,0.01730546,0.00975455,19,9.06251388,283762.729,0.84094634,0.99858897,0.96694527,0.81302383,0.91353967,4.3511,3.7713,0.93087485,9.05327485,,0.21154948,54.4660139,0.03541193,0.00253973,0.00025927,19,9.06251388,283762.729,0.84094634,0.99858897,0.96694527,0.81302383,100,0.91353967,2.3302,3.5983,2.87649313,8.80499313
0.21160053,61.964159,10.4756503,0.0132549,100,0.01763957,0.00906395,17,10.3927412,287761.843,1.13448095,1.11539724,0.97428412,0.86771624,1.08569911,4.8451,4.1685,0.83751514,9.85111514,,0.21160053,61.964159,0.03670516,0.00221352,0.00039071,17,10.3927412,287761.843,1.13448095,1.11539724,0.97428412,0.86771624,100,1.08569911,2.3335,3.4222,2.66606527,8.42176527
0.09387273,62.9518747,10.1515756,0.05117525,100,0.01974019,0.02883759,16,9.31163378,222954.69,0.80686879,0.99759896,1.17958326,1.04610593,0.8199744,2.9616,2.453,0.8984698,6.3130698,,0.09387273,62.9518747,0.03332673,0.0063639,0.00028531,16,9.31163378,222954.69,0.80686879,0.99759896,1.17958326,1.04610593,100,0.8199744,2.3299,3.3272,2.38556711,8.04266711
0.15875969,77.5741196,12.1233459,0.03753716,100,0.01707935,0.04261769,13,8.69216974,212032.616,0.94383678,1.12238834,0.94813504,0.86169083,1.12194722,3.9989,3.347,0.64901372,7.99491372,,0.15875969,77.5741196,0.03285627,0.00645873,0.00029337,13,8.69216974,212032.616,0.94383678,1.12238834,0.94813504,0.86169083,100,1.12194722,2.3331,3.0306,2.05471312,7.41841312
0.14710972,63.4489965,9.00759935,0.04019759,100,0.01531674,0.03563718,16,10.8057282,246351.516,0.84412456,1.05292151,0.81234608,1.05162609,1.01460645,3.6531,3.0716,0.6778812,7.4025812,,0.14710972,63.4489965,0.01003824,0.00185284,0.00038401,16,10.8057282,246351.516,0.84412456,1.05292151,0.81234608,1.05162609,100,1.01460645,2.3283,3.322,2.05970689,7.71000689
0.16651002,81.820097,9.74568129,0.04494872,100,0.01171237,0.01044227,13,10.9520696,210052.931,0.87475786,1.0724962,0.96919818,1.08434126,1.05026228,3.8856,3.3264,0.63132636,7.84332636,,0.16651002,81.820097,0.01442406,0.0062545,0.00029937,13,10.9520696,210052.931,0.87475786,1.0724962,0.96919818,1.08434126,100,1.05026228,2.3294,3.0256,2.05230981,7.40730981
0.16792243,86.9900942,9.94348764,0.04445831,100,0.01892581,0.03634709,12,9.11197243,323716.39,0.80913453,0.97029393,1.12302179,1.03122003,1.12402275,3.8745,3.2761,0.67772627,7.82832627,,0.16792243,86.9900942,0.02018996,0.00276054,0.0002377,12,9.11197243,323716.39,0.80913453,0.97029393,1.12302179,1.03122003,100,1.12402275,2.3274,2.9169,2.15187876,7.39617876
0.13485822,52.7855873,7.99255896,0.00631174,100,0.01460853,0.01656399,19,9.34127624,351293.004,1.1854229,0.96618469,1.11108193,1.08984234,0.85133278,4.0997,3.425,1.02490337,8.54960337,,0.13485822,52.7855873,0.03722439,0.00211029,0.00033411,19,9.34127624,351293.004,1.1854229,0.96618469,1.11108193,1.08984234,100,0.85133278,2.3296,3.5981,2.81986644,8.74756644
0.12977949,79.803195,8.72242403,0.01234303,100,0.01994538,0.0351035,13,8.07508082,364070.308,0.92277274,1.06209414,1.04947662,0.94628913,0.87207582,3.592,2.9912,0.67192266,7.25512266,,0.12977949,79.803195,0.03482869,0.0048082,0.00025777,13,8.07508082,364070.308,0.92277274,1.06209414,1.04947662,0.94628913,100,0.87207582,2.3318,3.0295,1.99621331,7.35751331
0.06491453,57.1868992,14.3341937,0.02394249,100,0.01805158,0.00178747,18,10.7608517,305418.36,0.93283873,0.8074333,1.03684783,0.8640095,1.14373782,2.8422,2.3136,0.86279985,6.01859985,,0.06491453,57.1868992,0.02562486,0.00496528,0.00029423,18,10.7608517,305418.36,0.93283873,0.8074333,1.03684783,0.8640095,100,1.14373782,2.3238,3.5055,2.1879368,8.0172368
0.12717491,62.6866388,12.3654046,0.04052839,100,0.01988138,0.02096933,16,8.2891818,250067.079,1.16411633,1.1660907,0.9534049,0.88675039,1.18613384,4.0291,3.3539,0.77075871,8.15375871,,0.12717491,62.6866388,0.03251396,0.00210921,0.00033163,16,8.2891818,250067.079,1.16411633,1.1660907,0.9534049,0.88675039,100,1.18613384,2.3343,3.329,2.19691923,7.86021923
0.10936145,54.7481537,12.4361129,0.03087016,100,0.01605476,0.03080504,19,8.74095953,301664.841,1.01659031,1.07248714,0.99276052,1.04304879,0.94019711,3.554,2.9257,0.88891331,7.36861331,,0.10936145,54.7481537,0.01677922,0.0028133,0.00021958,19,8.74095953,301664.841,1.01659031,1.07248714,0.99276052,1.04304879,100,0.94019711,2.3297,3.5953,2.4077726,8.3327726
0.19234687,60.384078,9.52623796,0.02945078,100,0.01775827,0.01616865,17,10.0196929,322368.324,1.16419559,0.9641928,0.86407909,1.13978641,1.00333059,4.7473,4.0491,0.77031017,9.56671017,,0.19234687,60.384078,0.00467733,0.00479411,0.0002195,17,10.0196929,322368.324,1.16419559,0.9641928,0.86407909,1.13978641,100,1.00333059,2.3253,3.4131,2.44171096,8.18011096
0.15542248,72.5762844,9.53415632,0.05255556,100,0.01862643,0.00355609,14,10.5877399,338213.599,0.92259073,0.87860696,0.90203776,0.83230689,1.10382102,3.8887,3.3315,0.66061664,7.88081664,,0.15542248,72.5762844,0.02511174,0.00532789,0.00031503,14,10.5877399,338213.599,0.92259073,0.87860696,0.90203776,0.83230689,100,1.10382102,2.3256,3.1273,2.06081585,7.51371585
0.1544964,80.9594774,14.8665452,0.05127513,100,0.02025972,0.03857102,13,10.1751955,314018.476,0.99974389,0.80120022,0.82209978,1.15859544,0.97681549,4.1065,3.4392,0.56055609,8.10625609,,0.1544964,80.9594774,0.02223183,0.00503568,0.00020138,13,10.1751955,314018.476,0.99974389,0.80120022,0.82209978,1.15859544,100,0.97681549,2.3232,3.0219,1.82572245,7.17082245
0.13033089,69.5360374,13.8094764,0.03110989,100,0.0137857,0.01583645,15,10.9801844,241566.098,1.16683121,1.05281913,1.15860047,0.8250211,1.10436051,4.0322,3.3666,0.82086663,8.21966663,,0.13033089,69.5360374,0.01705154,0.00328727,0.00022236,15,10.9801844,241566.098,1.16683121,1.05281913,1.15860047,0.8250211,100,1.10436051,2.3292,3.2277,2.34826016,7.90516016
0.2215062,65.1721144,11.4307599,0.03036361,100,0.01061918,0.02742589,16,10.3293104,334819.782,0.88694777,1.00355341,0.92314568,1.03114135,0.88200357,4.5989,3.9306,0.76946465,9.29896465,,0.2215062,65.1721144,0.02043131,0.00187384,0.00037381,16,10.3293104,334819.782,0.88694777,1.00355341,0.92314568,1.03114135,100,0.88200357,2.3284,3.3234,2.55811331,8.20991331
0.17929849,50.6249714,13.7635379,0.01201351,100,0.02032803,0.04615779,20,10.6170115,375919.116,1.03913107,0.90066564,1.12082267,1.12106936,1.07445719,4.4203,3.7,1.10419804,9.22449804,,0.17929849,50.6249714,0.04501703,0.00599936,0.00034214,20,10.6170115,375919.116,1.03913107,0.90066564,1.12082267,1.12106936,100,1.07445719,2.3289,3.6854,3.16270781,9.17700781
0.07415935,85.8515787,7.02112818,0.03624443,100,0.01926055,0.02634698,12,8.59257212,305707.3,0.97519689,0.89808342,1.06172361,1.04890363,1.1228255,3.0469,2.4852,0.60447552,6.13657552,,0.07415935,85.8515787,0.03697981,0.00324074,0.00039685,12,8.59257212,305707.3,0.97519689,0.89808342,1.06172361,1.04890363,100,1.1228255,2.3277,2.9192,1.63631573,6.88321573
0.20598433,71.3484573,7.59311819,0.04333464,100,0.0113409,0.04685695,14,8.51354082,202539.742,0.84688778,1.0749541,0.9052815,1.14572022,1.16589329,4.3791,3.7094,0.6950601,8.7835601,,0.20598433,71.3484573,0.00165023,0.00312675,0.00020562,14,8.51354082,202539.742,0.84688778,1.0749541,0.9052815,1.14572022,100,1.16589329,2.3278,3.1254,2.33329305,7.78649305
0.21285807,77.2727728,12.5727086,0.03908055,100,0.01018876,0.03554661,13,9.33430448,243123.901,0.840834,1.13076193,1.17491856,0.9756274,1.13797758,4.4364,3.7727,0.79681828,9.00591828,,0.21285807,77.2727728,0.02139093,0.00518568,0.0002909,13,9.33430448,243123.901,0.840834,1.13076193,1.17491856,0.9756274,100,1.13797758,2.3318,3.0279,2.61222483,7.97192483
0.13546347,52.0946789,10.5653071,0.03744817,100,0.01646938,0.04745536,20,8.74856884,289140.379,1.05882692,0.94450777,0.88050723,1.16838286,1.00584166,3.9661,3.2793,0.85672181,8.10212181,,0.13546347,52.0946789,0.02330118,0.00451173,0.00029657,20,8.74856884,289140.379,1.05882692,0.94450777,0.88050723,1.16838286,100,1.00584166,2.3271,3.6806,2.42623526,8.43393526
0.11684247,54.5309114,14.5283723,0.02763845,100,0.01213044,0.02332015,19,9.95449524,393395.269,1.08090501,0.88545125,1.18614359,1.01607339,1.1071717,3.7715,3.1118,1.03881313,7.92211313,,0.11684247,54.5309114,0.04859725,0.00590017,0.00028357,19,9.95449524,393395.269,1.08090501,0.88545125,1.18614359,1.01607339,100,1.1071717,2.329,3.6004,2.80652496,8.73592496
0.21969577,82.5096321,8.39250708,0.04525436,100,0.01793179,0.02526839,13,11.0612435,369253.743,1.14875221,0.86291549,0.86073327,1.12135708,0.85311577,5.1088,4.3683,0.60556553,10.0826655,,0.21969577,82.5096321,0.0237623,0.00440126,0.00032317,13,11.0612435,369253.743,1.14875221,0.86291549,0.86073327,1.12135708,100,0.85311577,2.325,3.0233,2.17375722,7.52205722
0.1859093,62.916522,13.2138028,0.03975688,100,0.01042451,0.04778033,16,8.90567126,217104.9,1.00690894,0.80265429,1.04888992,0.88476799,0.95738542,4.4628,3.7317,0.85530403,9.04980403,,0.1859093,62.916522,0.00580962,0.0017429,0.00030661,16,8.90567126,217104.9,1.00690894,0.80265429,1.04888992,0.88476799,100,0.95738542,2.3211,3.3168,2.62866042,8.26656042
0.19549458,55.8721256,8.60743284,0.04289763,100,0.01428533,0.03326473,18,9.09793932,251607.859,0.93929548,0.93728178,0.99964614,1.11858332,0.85441973,4.4114,3.7503,0.92294599,9.08464599,,0.19549458,55.8721256,0.02425277,0.00447202,0.00033992,18,9.09793932,251607.859,0.93929548,0.93728178,0.99964614,1.11858332,100,0.85441973,2.3271,3.5073,2.81344682,8.64784682
0.15463072,57.2904444,7.21249628,0.00531558,100,0.01766285,0.04784163,18,11.1647735,223469.102,0.83854795,1.19826462,0.89047689,0.97475317,1.0691119,3.671,3.0843,0.80446804,7.55976804,,0.15463072,57.2904444,0.02662663,0.00366475,0.0003427,18,11.1647735,223469.102,0.83854795,1.19826462,0.89047689,0.97475317,100,1.0691119,2.3343,3.512,2.37717824,8.22347824
0.18499551,73.4687805,13.9381118,0.03098527,100,0.02094168,0.04617577,14,9.90913236,379501.069,0.84566669,1.09697673,1.18413548,0.87439263,0.80059826,4.1657,3.5075,0.8310463,8.5042463,,0.18499551,73.4687805,0.00565289,0.00445534,0.00031945,14,9.90913236,379501.069,0.84566669,1.09697673,1.18413548,0.87439263,100,0.80059826,2.3289,3.1269,2.56484,8.02064
0.099073,71.4588308,11.7407613,0.0517041,100,0.01508085,0.03845467,14,10.7550318,254711.998,1.19747729,1.18231642,0.85580196,0.82633655,1.08260992,3.7893,3.1067,0.60957701,7.50557701,,0.099073,71.4588308,0.00639391,0.00203379,0.00022241,14,10.7550318,254711.998,1.19747729,1.18231642,0.85580196,0.82633655,100,1.08260992,2.3313,3.1281,1.73228245,7.19168245
0.1086252,58.9690304,13.6828837,0.04630623,100,0.01843263,0.01485494,17,10.0962753,240177.023,1.01940393,0.86238611,0.92804408,0.82225668,1.18288672,3.53,2.9327,0.7856988,7.2483988,,0.1086252,58.9690304,0.01798849,0.00356227,0.00037445,17,10.0962753,240177.023,1.01940393,0.86238611,0.92804408,0.82225668,100,1.18288672,2.3243,3.414,2.16522596,7.90352596
0.12601532,77.5481462,7.02271891,0.02179047,100,0.01769811,0.02409059,13,8.11784039,220440.519,1.10105538,1.07773449,1.05109072,0.89584138,0.8041539,3.836,3.2056,0.68659795,7.72819795,,0.12601532,77.5481462,0.01181355,0.00466027,0.00027101,13,8.11784039,220440.519,1.10105538,1.07773449,1.05109072,0.89584138,100,0.8041539,2.3292,3.0248,2.01859118,7.37259118
0.16057005,62.8001213,9.08540106,0.03604983,100,0.01342573,0.03088717,16,10.2086722,224199.688,0.99212341,0.81366127,0.96591783,0.93353779,1.14916108,4.0715,3.4295,0.79095313,8.29195313,,0.16057005,62.8001213,0.00816526,0.00310852,0.00022952,16,10.2086722,224199.688,0.99212341,0.81366127,0.96591783,0.93353779,100,1.14916108,2.3217,3.3178,2.38112859,8.02062859
0.10466849,55.380168,8.66530275,0.05439001,100,0.01020903,0.0224754,19,7.93463225,282019.413,0.85609374,0.93908427,1.18764687,0.82435653,0.81228387,3.1968,2.646,1.01634874,6.85914874,,0.10466849,55.380168,0.01680347,0.00402162,0.00020538,19,7.93463225,282019.413,0.85609374,0.93908427,1.18764687,0.82435653,100,0.81228387,2.3261,3.5934,2.70944843,8.62894843
0.13674499,56.5221119,8.70962858,0.04452455,100,0.01448988,0.01344816,18,9.59035399,334828.341,1.01926947,0.9594692,0.94675574,0.83623888,0.96018794,3.8634,3.247,0.8429315,7.9533315,,0.13674499,56.5221119,0.00295317,0.0055395,0.00034303,18,9.59035399,334828.341,1.01926947,0.9594692,0.94675574,0.83623888,100,0.96018794,2.3249,3.5032,2.41208097,8.24018097
0.12089372,71.8469858,12.0332589,0.02723402,100,0.01762343,0.00257438,14,10.9987546,286946.237,1.05260701,1.1713218,1.12560225,1.00648649,1.16405551,3.6899,3.0975,0.77566284,7.56306284,,0.12089372,71.8469858,0.04260676,0.00328749,0.0002809,14,10.9987546,286946.237,1.05260701,1.1713218,1.12560225,1.00648649,100,1.16405551,2.3358,3.1361,2.20196514,7.67386514
0.16526218,57.2028732,9.81484365,0.01237675,100,0.010611,0.04541383,18,8.87695291,347392.571,1.12386456,0.80574253,0.82775998,0.83375351,0.94587452,4.4031,3.6563,0.76054533,8.81994533,,0.16526218,57.2028732,0.0102208,0.00505532,0.00027905,18,8.87695291,347392.571,1.12386456,0.80574253,0.82775998,0.83375351,100,0.94587452,2.3218,3.5021,2.32865173,8.15255173
0.12392136,50.2860022,10.624146,0.01243861,100,0.0136572,0.03082641,20,10.3373436,253226.364,0.85756297,0.84854376,1.11766682,1.05910137,1.00129011,3.36,2.8011,1.07055458,7.23165458,,0.12392136,50.2860022,0.01615109,0.00514469,0.00028826,20,10.3373436,253226.364,0.85756297,0.84854376,1.11766682,1.05910137,100,1.00129011,2.3237,3.6776,2.89429497,8.89559497
0.11939984,61.7930889,13.7306361,0.03830943,100,0.01845759,0.03571967,17,9.94257786,218667.281,1.04025927,1.12442949,1.16808581,1.02361586,0.96151869,3.7083,3.0686,0.91948566,7.69638566,,0.11939984,61.7930889,0.03041976,0.00343575,0.00032916,17,9.94257786,218667.281,1.04025927,1.12442949,1.16808581,1.02361586,100,0.96151869,2.3329,3.4212,2.52278431,8.27688431
0.12556964,69.8549318,8.44333506,0.04447338,100,0.0188729,0.03762843,15,8.58319969,303747.976,0.80863252,0.93273747,0.95287867,1.19008691,1.05682456,3.3637,2.8048,0.69694181,6.86544181,,0.12556964,69.8549318,0.0326581,0.00182222,0.0002004,15,8.58319969,303747.976,0.80863252,0.93273747,0.95287867,1.19008691,100,1.05682456,2.3281,3.2287,2.02679699,7.58359699
0.09307092,71.501255,11.2319083,0.05330099,100,0.01139641,0.03097011,14,9.8966893,346247.685,1.05788231,1.02224395,1.12259164,0.91625073,1.14405892,3.4732,2.8373,0.75725424,7.06775424,,0.09307092,71.501255,0.03131902,0.00306528,0.00038436,14,9.8966893,346247.685,1.05788231,1.02224395,1.12259164,0.91625073,100,1.14405892,2.3303,3.1308,2.06730748,7.52840748
0.10196344,74.9068022,10.3790097,0.05063019,100,0.01457039,0.03706971,14,8.99666209,250657.07,0.90793967,1.19253085,0.800354,0.86709449,1.06076143,3.2703,2.6905,0.55473852,6.51553852,,0.10196344,74.9068022,0.0425027,0.00471627,0.00026936,14,8.99666209,250657.07,0.90793967,1.19253085,0.800354,0.86709449,100,1.06076143,2.3363,3.1368,1.62169331,7.09479331
0.06879191,86.1686802,9.9138751,0.00732396,100,0.0162581,0.0492979,12,9.53097422,277924.311,0.96499052,1.10941541,0.93558898,1.15372355,1.1683243,2.955,2.3835,0.53707716,5.87557716,,0.06879191,86.1686802,0.03298932,0.00595806,0.00025695,12,9.53097422,277924.311,0.96499052,1.10941541,0.93558898,1.15372355,100,1.1683243,2.3328,2.923,1.46634454,6.72214454
0.10775303,74.364953,14.5771661,0.04399194,100,0.01342747,0.01591632,14,10.7374843,229732.454,0.81581159,0.82194245,0.95303717,1.1862911,0.84671886,3.1274,2.6022,0.645565,6.375165,,0.10775303,74.364953,0.04032255,0.00321522,0.00037316,14,10.7374843,229732.454,0.81581159,0.82194245,0.95303717,1.1862911,100,0.84671886,2.3262,3.1292,1.85620993,7.31160993
0.13815154,68.6444855,7.56706381,0.01856376,100,0.01485277,0.02447349,15,9.01622121,271057.999,1.09241886,1.16843898,0.93459249,0.92849038,0.80328457,3.9678,3.3224,0.70101876,7.99121876,,0.13815154,68.6444855,0.00903755,0.00438293,0.00025238,15,9.01622121,271057.999,1.09241886,1.16843898,0.93459249,0.92849038,100,0.80328457,2.3313,3.2283,2.09326221,7.65286221
0.09283282,71.0980368,14.8166127,0.02890127,100,0.01189048,0.03084543,15,8.38670869,384760.749,0.94452853,1.15913146,0.87145061,0.94110935,1.15808065,3.259,2.6479,0.61606964,6.52296964,,0.09283282,71.0980368,0.02137734,0.00632464,0.00021266,15,8.38670869,384760.749,0.94452853,1.15913146,0.87145061,0.94110935,100,1.15808065,2.3326,3.2312,1.73660695,7.30040695
0.08477959,79.1606045,7.55231428,0.03513746,100,0.01323565,0.0072644,13,11.2491954,301954.901,1.05733042,1.12282541,1.02406993,1.10214789,0.96830008,3.2953,2.7178,0.63433533,6.64743533,,0.08477959,79.1606045,0.04509107,0.00628844,0.00039115,13,11.2491954,301954.901,1.05733042,1.12282541,1.02406993,1.10214789,100,0.96830008,2.3348,3.0333,1.75517776,7.12327776
0.10156011,81.2950182,12.8839707,0.01892936,100,0.01131496,0.02392975,13,9.31854191,201911.39,0.85207391,0.90514767,1.12744493,1.19099748,0.95424621,3.0909,2.554,0.67918897,6.32408897,,0.10156011,81.2950182,0.04815822,0.00389228,0.00035846,13,9.31854191,201911.39,0.85207391,0.90514767,1.12744493,1.19099748,100,0.95424621,2.3295,3.0294,1.92325582,7.28215582
0.19981556,59.7067833,12.1757789,0.00931252,100,0.01472274,0.03604458,17,9.04951351,325241.482,1.0069664,0.90585105,1.07919221,1.02418339,0.8893718,4.5475,3.8431,0.92831657,9.31891657,,0.19981556,59.7067833,0.01953216,0.00432781,0.00028067,17,9.04951351,325241.482,1.0069664,0.90585105,1.07919221,1.02418339,100,0.8893718,2.3256,3.4152,2.84609851,8.58689851
0.17447384,83.8401747,8.94867373,0.01734462,100,0.01985625,0.04237184,12,11.1222295,294111.621,0.93588424,1.04268153,1.04794884,1.13016937,0.81688058,4.1295,3.4825,0.66682145,8.27882145,,0.17447384,83.8401747,0.03524716,0.00583308,0.00034775,12,11.1222295,294111.621,0.93588424,1.04268153,1.04794884,1.13016937,100,0.81688058,2.3313,2.9222,2.15330687,7.40680687
0.09987752,68.4055805,10.0639224,0.03422553,100,0.01765637,0.01965381,15,10.6065188,383239.52,0.96239614,0.82930791,1.03958335,1.05072482,0.95539134,3.3337,2.757,0.74773651,6.83843651,,0.09987752,68.4055805,0.03148233,0.00368394,0.00023714,15,10.6065188,383239.52,0.96239614,0.82930791,1.03958335,1.05072482,100,0.95539134,2.3252,3.227,2.05670951,7.60890951
0.12251334,59.688096,9.93796778,0.01008152,100,0.0131101,0.02948854,17,10.4739312,235421.503,1.02659917,1.05481408,0.85871916,0.8563545,0.85616443,3.6524,3.0361,0.73248109,7.42098109,,0.12251334,59.688096,0.03642634,0.00575417,0.0002312,17,10.4739312,235421.503,1.02659917,1.05481408,0.85871916,0.8563545,100,0.85616443,2.3318,3.4219,2.10581612,7.85951612
0.13753077,83.8873672,13.5385222,0.04310099,100,0.01592089,0.02450709,12,7.97615602,365341.103,1.06226711,0.8522536,1.1030705,1.16329072,0.87439091,4.0072,3.3322,0.67072899,8.01012899,,0.13753077,83.8873672,0.00803673,0.00309443,0.00025741,12,7.97615602,365341.103,1.06226711,0.8522536,1.1030705,1.16329072,100,0.87439091,2.3227,2.9122,2.02772861,7.26262861
0.19373709,81.2386847,7.91191149,0.02120927,100,0.01850334,0.01994532,13,9.45859571,245408.905,1.08181148,0.843767,1.12809086,1.03954799,1.11704404,4.5694,3.9081,0.73564307,9.21314307,,0.19373709,81.2386847,0.00503748,0.00337987,0.00036984,13,9.45859571,245408.905,1.08181148,0.843767,1.12809086,1.03954799,100,1.11704404,2.3221,3.0188,2.38074188,7.72164188
0.13425662,59.6653271,9.99166822,0.02097001,100,0.01320824,0.03495395,17,11.0278466,217383.635,1.10655489,1.14976137,0.81943393,0.88754027,1.12979338,3.9576,3.2944,0.71208766,7.96408766,,0.13425662,59.6653271,0.00974854,0.00587658,0.0002409,17,11.0278466,217383.635,1.10655489,1.14976137,0.81943393,0.88754027,100,1.12979338,2.3308,3.4175,2.1006174,7.8489174
0.08254143,51.7121553,8.43837595,0.03090059,100,0.01543446,0.00424065,20,9.14183578,323524.511,1.17981706,1.1496526,1.11072702,1.09076059,0.88548133,3.5108,2.8838,1.01654248,7.41114248,,0.08254143,51.7121553,0.00759126,0.00417669,0.00028192,20,9.14183578,323524.511,1.17981706,1.1496526,1.11072702,1.09076059,100,0.88548133,2.3306,3.6803,2.61039756,8.62129756
0.19592117,68.5104561,11.2607627,0.02888912,100,0.01803363,0.0198879,15,10.8413636,201024.83,1.00031319,1.18167007,1.08415704,0.91202328,0.93666222,4.4507,3.8167,0.82673562,9.09413562,,0.19592117,68.5104561,0.00936328,0.00335234,0.00026142,15,10.8413636,201024.83,1.00031319,1.18167007,1.08415704,0.91202328,100,0.93666222,2.3316,3.2284,2.59293216,8.15293216
0.19137939,54.5240355,12.9680448,0.00590048,100,0.01416426,0.00144039,19,10.7918033,233476.818,0.81336493,0.86922381,1.19136887,1.03076866,0.89470384,3.9657,3.4336,1.08586321,8.48516321,,0.19137939,54.5240355,0.00862669,0.00577831,0.00033978,19,10.7918033,233476.818,0.81336493,0.86922381,1.19136887,1.03076866,100,0.89470384,2.3233,3.5908,3.18603265,9.10013265
0.21074402,56.8265629,9.00352049,0.04065897,100,0.01950112,0.01160573,18,8.55370638,203117.716,0.89742384,0.8613342,1.03217635,0.80693018,1.09795153,4.4352,3.8523,0.94623181,9.23373181,,0.21074402,56.8265629,0.02580327,0.00267339,0.00028907,18,8.55370638,203117.716,0.89742384,0.8613342,1.03217635,0.80693018,100,1.09795153,2.3253,3.5059,2.90874241,8.73994241
0.21497935,72.6601648,11.209414,0.04249496,100,0.01645649,0.04616215,14,11.1510642,337607.133,1.08340726,0.87462418,1.02858572,1.05886419,0.83145473,4.9769,4.2027,0.76324001,9.94284001,,0.21497935,72.6601648,0.01082047,0.00481061,0.00031675,14,11.1510642,337607.133,1.08340726,0.87462418,1.02858572,1.05886419,100,0.83145473,2.3237,3.124,2.52383405,7.97153405
0.06976705,89.0252686,12.072969,0.04204312,100,0.02081927,0.04991697,12,11.0559761,295085.633,1.04434681,1.02437389,1.03163152,0.84284203,0.96075604,3.1603,2.5486,0.56884541,6.27774541,,0.06976705,89.0252686,0.02540194,0.00304607,0.00036212,12,11.0559761,295085.633,1.04434681,1.02437389,1.03163152,0.84284203,100,0.96075604,2.3296,2.9191,1.536066,6.784766
0.14706384,78.0516958,7.50379229,0.02197979,100,0.01196842,0.04080968,13,8.75847344,281264.579,0.9928493,1.13213789,0.99852505,0.8216048,0.94224279,3.9234,3.2686,0.66242871,7.85442871,,0.14706384,78.0516958,0.01134636,0.00491666,0.00038402,13,8.75847344,281264.579,0.9928493,1.13213789,0.99852505,0.8216048,100,0.94224279,2.3306,3.0258,2.04880295,7.40520295
0.09982313,81.9010067,13.8924479,0.04248676,100,0.02056676,0.04050319,13,10.5402503,342297.232,0.92387018,1.19742486,0.97761531,1.1094805,1.0725611,3.3019,2.7059,0.60399665,6.61179665,,0.09982313,81.9010067,0.03138824,0.00195641,0.00020888,13,10.5402503,342297.232,0.92387018,1.19742486,0.97761531,1.1094805,100,1.0725611,2.3349,3.0307,1.72232623,7.08792623
0.13956829,50.9500933,9.20030069,0.02862927,100,0.01039153,0.01205723,20,11.1210501,327181.089,1.04029946,1.12093976,0.93866243,1.18156374,0.93959243,3.897,3.2766,0.91809332,8.09169332,,0.13956829,50.9500933,0.01948457,0.00198171,0.00035749,20,11.1210501,327181.089,1.04029946,1.12093976,0.93866243,1.18156374,100,0.93959243,2.3313,3.682,2.59084158,8.60414158
0.17900492,69.0060234,9.8306098,0.04933547,100,0.01870799,0.01752742,15,9.09645832,263441.479,0.89886017,1.0668885,1.08592362,1.1344579,1.13749268,4.128,3.5385,0.81388913,8.48038913,,0.17900492,69.0060234,0.04962098,0.00259514,0.00031957,15,9.09645832,263441.479,0.89886017,1.0668885,1.08592362,1.1344579,100,1.13749268,2.3339,3.2352,2.49806663,8.06716663
0.06435976,89.3021345,9.03087282,0.03016496,100,0.01034209,0.03658395,12,8.73585219,339846.408,0.91381927,1.15184519,0.99155159,0.88607986,1.0082937,2.8371,2.2816,0.53979513,5.65849513,,0.06435976,89.3021345,0.03748114,0.0041582,0.00039466,12,8.73585219,339846.408,0.91381927,1.15184519,0.99155159,0.88607986,100,1.0082937,2.3346,2.9243,1.46347812,6.72237812
