City,Mode,Output,Variable,Pearson_r,Spearman_r,SRC,PRCC,abs_Pearson_r,abs_Spearman_r,abs_SRC,abs_PRCC
Fresno,Liquid Truck,Total GHG Cost,Compressor Liquid Cost,,,2.75775537779124e-42,,,,2.75775537779124e-42,
Fresno,Liquid Truck,Total GHG Cost,Station Capital Cost,,,0.0,,,,0.0,
Fresno,Liquid Truck,Total GHG Cost,Pipeline Capital Cost,,,0.0,,,,0.0,
Fresno,Liquid Truck,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Fresno,Liquid Truck,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
Fresno,Pipeline,Total Cost,Stations,0.3297552066473379,0.32558215807471613,0.5067897507223418,0.04873486175970091,0.3297552066473379,0.32558215807471613,0.5067897507223418,0.04873486175970091
Fresno,Pipeline,Total Cost,Utilization,-0.3226549730962968,-0.3223355003157825,0.17899268072259084,0.004976486736135986,0.3226549730962968,0.3223355003157825,0.17899268072259084,0.004976486736135986
Fresno,Pipeline,Total Cost,Electricity's CI,0.009867631416727713,0.009633208762304054,0.00508015881690716,0.0052630401278665855,0.009867631416727713,0.009633208762304054,0.00508015881690716,0.0052630401278665855
Fresno,Pipeline,Total Cost,Hydrogen Fuel's CI,0.008198815592452944,0.008138682854731504,0.004235561499663981,0.005110683166079067,0.008198815592452944,0.008138682854731504,0.004235561499663981,0.005110683166079067
Fresno,Pipeline,Total Cost,Fuel Economy,-0.00460793924846302,-0.004904368430818105,-0.002316963132698834,-0.003130102373300513,0.00460793924846302,0.004904368430818105,0.002316963132698834,0.003130102373300513
Fresno,Pipeline,Total Cost,Cab Cost,0.0033862810312921326,0.0033274325430501443,0.005700833511923558,0.005343371299923237,0.0033862810312921326,0.0033274325430501443,0.005700833511923558,0.005343371299923237
Fresno,Pipeline,Total Cost,Pipeline CC,,,0.0,,,,0.0,
Fresno,Pipeline,Total Cost,Pipeline Capital Cost,,,4.2327252813834093e-16,,,,4.2327252813834093e-16,
Fresno,Pipeline,Total Cost,Electricity Cost,,,5.551115123125783e-17,,,,5.551115123125783e-17,
Fresno,Pipeline,Total Cost,Pipe Leakage,,,2.636779683484747e-16,,,,2.636779683484747e-16,
Fresno,Pipeline,Total Cost,Pipe Station Leakage,,,-1.3877787807814457e-17,,,,1.3877787807814457e-17,
Fresno,Pipeline,Total Cost,Pipe Trans Leakage,,,-4.336808689942018e-19,,,,4.336808689942018e-19,
Fresno,Pipeline,Total Cost,Liquefaction Capital Cost,,,6.130680781421075e-46,,,,6.130680781421075e-46,
Fresno,Pipeline,Total Cost,Compressor Capital Cost,,,-5.911727896370322e-46,,,,5.911727896370322e-46,
Fresno,Pipeline,Total Cost,Station Capital Cost,,,8.945584461925391e-61,,,,8.945584461925391e-61,
Fresno,Pipeline,Total Cost,Pipeline Capital Cost_1,,,0.0,,,,0.0,
Fresno,Pipeline,Total Cost,Transmission Length,,,-1.727233711018889e-76,,,,1.727233711018889e-76,
Fresno,Pipeline,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Fresno,Pipeline,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
Fresno,Pipeline,Total GHG Cost,Electricity's CI,0.9981413500416503,0.9981831785917618,0.9980902805824351,0.9981932328251781,0.9981413500416503,0.9981831785917618,0.9980902805824351,0.9981932328251781
Fresno,Pipeline,Total GHG Cost,Utilization,-0.01941234901123107,-0.01939270375461507,-0.0015436179777428536,0.0050431208179695635,0.01941234901123107,0.01939270375461507,0.0015436179777428536,0.0050431208179695635
Fresno,Pipeline,Total GHG Cost,Stations,0.019407630524701316,0.019063389368505615,0.0031480694107659255,0.014857220367741042,0.019407630524701316,0.019063389368505615,0.0031480694107659255,0.014857220367741042
Fresno,Pipeline,Total GHG Cost,Cab Cost,-0.01659921731267669,-0.016524273792320437,0.0008924050552838068,0.016909621068399747,0.01659921731267669,0.016524273792320437,0.0008924050552838068,0.016909621068399747
Fresno,Pipeline,Total GHG Cost,Fuel Economy,-0.008910151532551557,-0.008534713283218715,0.00025388198179065373,0.0075629372874691176,0.008910151532551557,0.008534713283218715,0.00025388198179065373,0.0075629372874691176
Fresno,Pipeline,Total GHG Cost,Hydrogen Fuel's CI,0.006790160344323737,0.006674854016021242,-4.582126585079365e-05,-0.003035406555908562,0.006790160344323737,0.006674854016021242,4.582126585079365e-05,0.003035406555908562
Fresno,Pipeline,Total GHG Cost,Pipeline CC,,,0.0,,,,0.0,
Fresno,Pipeline,Total GHG Cost,Pipeline Capital Cost,,,0.0,,,,0.0,
Fresno,Pipeline,Total GHG Cost,Electricity Cost,,,0.0,,,,0.0,
Fresno,Pipeline,Total GHG Cost,Pipe Leakage,,,-1.9949319973733282e-17,,,,1.9949319973733282e-17,
Fresno,Pipeline,Total GHG Cost,Pipe Station Leakage,,,-1.1102230246251565e-16,,,,1.1102230246251565e-16,
Fresno,Pipeline,Total GHG Cost,Pipe Trans Leakage,,,-1.3877787807814457e-17,,,,1.3877787807814457e-17,
Fresno,Pipeline,Total GHG Cost,Liquefaction Capital Cost,,,3.0828566215145976e-44,,,,3.0828566215145976e-44,
Fresno,Pipeline,Total GHG Cost,Compressor Capital Cost,,,-2.1019476964872256e-44,,,,2.1019476964872256e-44,
Fresno,Pipeline,Total GHG Cost,Station Capital Cost,,,3.982729777831131e-59,,,,3.982729777831131e-59,
Fresno,Pipeline,Total GHG Cost,Pipeline Capital Cost_1,,,4.9784122222889134e-60,,,,4.9784122222889134e-60,
Fresno,Pipeline,Total GHG Cost,Transmission Length,,,-8.843436600416711e-75,,,,8.843436600416711e-75,
Fresno,Pipeline,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Fresno,Pipeline,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Gas Truck,Total Cost,Fuel Price,0.19909059320936648,0.19922124611749945,0.2023543374594876,0.20554411742598827,0.19909059320936648,0.19922124611749945,0.2023543374594876,0.20554411742598827
Miami,Gas Truck,Total Cost,Cab Cost,0.1175808169307617,0.11761592288379907,0.11967968407849551,0.12317760568583905,0.1175808169307617,0.11761592288379907,0.11967968407849551,0.12317760568583905
Miami,Gas Truck,Total Cost,Fuel Economy,-0.09464230940240412,-0.09456748298729509,-0.09615075598104589,-0.0992049391695583,0.09464230940240412,0.09456748298729509,0.09615075598104589,0.0992049391695583
Miami,Gas Truck,Total Cost,Stations,0.08077783978646529,0.08030753151387145,0.08791953839611945,-0.0023493553603976384,0.08077783978646529,0.08030753151387145,0.08791953839611945,0.0023493553603976384
Miami,Gas Truck,Total Cost,Utilization,-0.08033170741750721,-0.08034434225030922,0.005712783640093061,-0.006556299264101371,0.08033170741750721,0.08034434225030922,0.005712783640093061,0.006556299264101371
Miami,Gas Truck,Total Cost,Hydrogen Fuel's CI,-0.003411845231167685,-0.0033689663645175053,-0.005435685483741474,-0.005771844774870924,0.003411845231167685,0.0033689663645175053,0.005435685483741474,0.005771844774870924
Miami,Gas Truck,Total Cost,Electricity's CI,0.003401563520763359,0.0033557814641909686,0.0021845594796301667,0.0022693051782540635,0.003401563520763359,0.0033557814641909686,0.0021845594796301667,0.0022693051782540635
Miami,Gas Truck,Total Cost,Electricity Cost,,,0.0,,,,0.0,
Miami,Gas Truck,Total Cost,Gas Leak,,,2.0816681711721685e-17,,,,2.0816681711721685e-17,
Miami,Gas Truck,Total Cost,Trans Length,,,-2.7755575615628914e-17,,,,2.7755575615628914e-17,
Miami,Gas Truck,Total Cost,Gas Station Leak,,,2.42861286636753e-17,,,,2.42861286636753e-17,
Miami,Gas Truck,Total Cost,Gas Trans Leak,,,0.0,,,,0.0,
Miami,Gas Truck,Total Cost,Liquid CC,,,8.96831017167883e-44,,,,8.96831017167883e-44,
Miami,Gas Truck,Total Cost,Com CC,,,-3.1389085600875902e-43,,,,3.1389085600875902e-43,
Miami,Gas Truck,Total Cost,Station CC,,,-1.1948189333493392e-58,,,,1.1948189333493392e-58,
Miami,Gas Truck,Total Cost,Pipeline CC,,,9.956824444577827e-60,,,,9.956824444577827e-60,
Miami,Gas Truck,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Gas Truck,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Gas Truck,Total GHG Cost,Electricity's CI,0.9972891962683201,0.9973599745208755,0.9977593968766766,0.9999029702269976,0.9972891962683201,0.9973599745208755,0.9977593968766766,0.9999029702269976
Miami,Gas Truck,Total GHG Cost,Hydrogen Fuel's CI,0.0671501394537974,0.06565123826584446,0.06937600176482733,0.979618658029343,0.0671501394537974,0.06565123826584446,0.06937600176482733,0.979618658029343
Miami,Gas Truck,Total GHG Cost,Utilization,-0.017819361246604437,-0.017598096241720936,-0.0006854617923481299,0.011652806813741475,0.017819361246604437,0.017598096241720936,0.0006854617923481299,0.011652806813741475
Miami,Gas Truck,Total GHG Cost,Stations,0.017612248503347888,0.017993001268568422,-0.0006675924006998226,0.011427063063792764,0.017612248503347888,0.017993001268568422,0.0006675924006998226,0.011427063063792764
Miami,Gas Truck,Total GHG Cost,Fuel Price,0.009493729926797366,0.00952825592515697,1.6898351041177866e-05,0.006350681528177695,0.009493729926797366,0.00952825592515697,1.6898351041177866e-05,0.006350681528177695
Miami,Gas Truck,Total GHG Cost,Fuel Economy,-0.00888619944892948,-0.008281475625654173,-0.02154308822890546,-0.8347047603464081,0.00888619944892948,0.008281475625654173,0.02154308822890546,0.8347047603464081
Miami,Gas Truck,Total GHG Cost,Cab Cost,-0.006892083530889508,-0.0069073498258518185,8.786826500799686e-05,0.009458541201999725,0.006892083530889508,0.0069073498258518185,8.786826500799686e-05,0.009458541201999725
Miami,Gas Truck,Total GHG Cost,Electricity Cost,,,0.0,,,,0.0,
Miami,Gas Truck,Total GHG Cost,Gas Leak,,,-1.942890293094024e-16,,,,1.942890293094024e-16,
Miami,Gas Truck,Total GHG Cost,Trans Length,,,1.1102230246251565e-16,,,,1.1102230246251565e-16,
Miami,Gas Truck,Total GHG Cost,Gas Station Leak,,,-8.326672684688674e-17,,,,8.326672684688674e-17,
Miami,Gas Truck,Total GHG Cost,Gas Trans Leak,,,2.7755575615628914e-17,,,,2.7755575615628914e-17,
Miami,Gas Truck,Total GHG Cost,Liquid CC,,,-7.174648137343064e-43,,,,7.174648137343064e-43,
Miami,Gas Truck,Total GHG Cost,Com CC,,,1.3452465257518244e-42,,,,1.3452465257518244e-42,
Miami,Gas Truck,Total GHG Cost,Station CC,,,6.372367644529809e-58,,,,6.372367644529809e-58,
Miami,Gas Truck,Total GHG Cost,Pipeline CC,,,-3.982729777831131e-59,,,,3.982729777831131e-59,
Miami,Gas Truck,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Gas Truck,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Liquid Truck,Total Cost,Cab Cost,0.021891295000589936,0.022114332709436416,0.02214084236954148,0.0223740975263473,0.021891295000589936,0.022114332709436416,0.02214084236954148,0.0223740975263473
Miami,Liquid Truck,Total Cost,Fuel Price,0.01703235738700442,0.017167511598803007,0.017523832464264453,0.01764092663473084,0.01703235738700442,0.017167511598803007,0.017523832464264453,0.01764092663473084
Miami,Liquid Truck,Total Cost,Utilization,-0.01191678192814701,-0.010994461986860481,-0.0552462617181853,-0.0025856638011496997,0.01191678192814701,0.010994461986860481,0.0552462617181853,0.0025856638011496997
Miami,Liquid Truck,Total Cost,Stations,0.011602458448369872,0.010896941675103659,-0.043289069725459484,-0.002033991973347804,0.011602458448369872,0.010896941675103659,0.043289069725459484,0.002033991973347804
Miami,Liquid Truck,Total Cost,Hydrogen Fuel's CI,-0.004546836851262995,-0.004871837255180013,-0.004804770201772473,-0.005155641292418962,0.004546836851262995,0.004871837255180013,0.004804770201772473,0.005155641292418962
Miami,Liquid Truck,Total Cost,Fuel Economy,-0.0036399336542731514,-0.003388434840806662,-0.0036691796135902284,-0.0034669919963314613,0.0036399336542731514,0.003388434840806662,0.0036691796135902284,0.0034669919963314613
Miami,Liquid Truck,Total Cost,Electricity's CI,-0.0026413672381026755,-0.002699779116503618,-0.002823263402475921,-0.0028406103565319185,0.0026413672381026755,0.002699779116503618,0.002823263402475921,0.0028406103565319185
Miami,Liquid Truck,Total Cost,Electricity Cost,,,0.0,,,,0.0,
Miami,Liquid Truck,Total Cost,Liquid Leakage,,,-1.3877787807814457e-17,,,,1.3877787807814457e-17,
Miami,Liquid Truck,Total Cost,Transmission Length,,,3.7730235602495554e-17,,,,3.7730235602495554e-17,
Miami,Liquid Truck,Total Cost,Liquid Station Leakage,,,-6.938893903907228e-18,,,,6.938893903907228e-18,
Miami,Liquid Truck,Total Cost,Liquid Transmission Leakge,,,-8.673617379884035e-19,,,,8.673617379884035e-19,
Miami,Liquid Truck,Total Cost,Liquid Capital Cost,,,2.2420775429197073e-44,,,,2.2420775429197073e-44,
Miami,Liquid Truck,Total Cost,Compressor Liquid Cost,,,-5.535128934083027e-44,,,,5.535128934083027e-44,
Miami,Liquid Truck,Total Cost,Station Capital Cost,,,-1.9913648889155653e-59,,,,1.9913648889155653e-59,
Miami,Liquid Truck,Total Cost,Pipeline Capital Cost,,,2.4892061111444567e-60,,,,2.4892061111444567e-60,
Miami,Liquid Truck,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Liquid Truck,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Liquid Truck,Total GHG Cost,Electricity's CI,0.9999796183854682,0.9999787248867458,1.000017496293406,0.9999955830550692,0.9999796183854682,0.9999787248867458,1.000017496293406,0.9999955830550692
Miami,Liquid Truck,Total GHG Cost,Utilization,-0.017840427721749184,-0.017685569494798867,-0.00014290385548887397,-0.004546684492229817,0.017840427721749184,0.017685569494798867,0.00014290385548887397,0.004546684492229817
Miami,Liquid Truck,Total GHG Cost,Stations,0.017658600233321442,0.018105500008402872,-0.00013165348298240252,-0.004758770306053756,0.017658600233321442,0.018105500008402872,0.00013165348298240252,0.004758770306053756
Miami,Liquid Truck,Total GHG Cost,Fuel Economy,0.011832263481880967,0.011965885575122364,-0.00175060694027976,-0.5079131309913081,0.011832263481880967,0.011965885575122364,0.00175060694027976,0.5079131309913081
Miami,Liquid Truck,Total GHG Cost,Fuel Price,0.009914694003022428,0.009854702242834142,-1.3906493018910228e-05,-0.001964639984422804,0.009914694003022428,0.009854702242834142,1.3906493018910228e-05,0.001964639984422804
Miami,Liquid Truck,Total GHG Cost,Cab Cost,-0.007855196105052078,-0.007896011209045505,5.9978669753784085e-06,0.0006448469221224234,0.007855196105052078,0.007896011209045505,5.9978669753784085e-06,0.0006448469221224234
Miami,Liquid Truck,Total GHG Cost,Hydrogen Fuel's CI,0.0030150933841041777,0.003092359549758037,0.0055248478920533585,0.8801760464252733,0.0030150933841041777,0.003092359549758037,0.0055248478920533585,0.8801760464252733
Miami,Liquid Truck,Total GHG Cost,Electricity Cost,,,0.0,,,,0.0,
Miami,Liquid Truck,Total GHG Cost,Liquid Leakage,,,-1.1102230246251565e-16,,,,1.1102230246251565e-16,
Miami,Liquid Truck,Total GHG Cost,Transmission Length,,,1.1102230246251565e-16,,,,1.1102230246251565e-16,
Miami,Liquid Truck,Total GHG Cost,Liquid Station Leakage,,,-1.1102230246251565e-16,,,,1.1102230246251565e-16,
Miami,Liquid Truck,Total GHG Cost,Liquid Transmission Leakge,,,0.0,,,,0.0,
Miami,Liquid Truck,Total GHG Cost,Liquid Capital Cost,,,-7.174648137343064e-43,,,,7.174648137343064e-43,
Miami,Liquid Truck,Total GHG Cost,Compressor Liquid Cost,,,1.3228257503226273e-42,,,,1.3228257503226273e-42,
Miami,Liquid Truck,Total GHG Cost,Station Capital Cost,,,3.1861838222649046e-58,,,,3.1861838222649046e-58,
Miami,Liquid Truck,Total GHG Cost,Pipeline Capital Cost,,,-3.982729777831131e-59,,,,3.982729777831131e-59,
Miami,Liquid Truck,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Liquid Truck,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Pipeline,Total Cost,Stations,0.0805218646585306,0.07689165927183227,0.6013663863432476,0.0009576675999361785,0.0805218646585306,0.07689165927183227,0.6013663863432476,0.0009576675999361785
Miami,Pipeline,Total Cost,Utilization,-0.07676233823849125,-0.0769481364993267,0.5224793811554121,-0.0028743167232304825,0.07676233823849125,0.0769481364993267,0.5224793811554121,0.0028743167232304825
Miami,Pipeline,Total Cost,Cab Cost,0.013993987133786938,0.013947990120589992,0.01385266833768649,0.013858852728281952,0.013993987133786938,0.013947990120589992,0.01385266833768649,0.013858852728281952
Miami,Pipeline,Total Cost,Hydrogen Fuel's CI,0.010505307093047008,0.01048775070961796,0.010443657727741177,0.01034545518090293,0.010505307093047008,0.01048775070961796,0.010443657727741177,0.01034545518090293
Miami,Pipeline,Total Cost,Electricity's CI,-0.005996309809700699,-0.006220050768455214,-0.0072025773062900115,-0.007530138460669999,0.005996309809700699,0.006220050768455214,0.0072025773062900115,0.007530138460669999
Miami,Pipeline,Total Cost,Fuel Economy,0.003280950628341837,0.003591606910587319,0.003216876981023437,0.0037825714859902487,0.003280950628341837,0.003591606910587319,0.003216876981023437,0.0037825714859902487
Miami,Pipeline,Total Cost,Pipeline CC,,,0.0,,,,0.0,
Miami,Pipeline,Total Cost,Pipeline Capital Cost,,,2.3592239273284576e-16,,,,2.3592239273284576e-16,
Miami,Pipeline,Total Cost,Electricity Cost,,,3.191891195797325e-16,,,,3.191891195797325e-16,
Miami,Pipeline,Total Cost,Pipe Leakage,,,-5.828670879282072e-16,,,,5.828670879282072e-16,
Miami,Pipeline,Total Cost,Pipe Station Leakage,,,-1.0234868508263162e-16,,,,1.0234868508263162e-16,
Miami,Pipeline,Total Cost,Pipe Trans Leakage,,,-1.734723475976807e-18,,,,1.734723475976807e-18,
Miami,Pipeline,Total Cost,Liquefaction Capital Cost,,,-4.203895392974451e-45,,,,4.203895392974451e-45,
Miami,Pipeline,Total Cost,Compressor Capital Cost,,,7.882303861827096e-45,,,,7.882303861827096e-45,
Miami,Pipeline,Total Cost,Station Capital Cost,,,3.609348861159462e-59,,,,3.609348861159462e-59,
Miami,Pipeline,Total Cost,Pipeline Capital Cost_1,,,0.0,,,,0.0,
Miami,Pipeline,Total Cost,Transmission Length,,,0.0,,,,0.0,
Miami,Pipeline,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Pipeline,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Electricity's CI,0.9932100005601642,0.9938688611803923,0.9930864739741425,0.9938898544348547,0.9932100005601642,0.9938688611803923,0.9930864739741425,0.9938898544348547
Miami,Pipeline,Total GHG Cost,Utilization,-0.02525354222878985,-0.024732036871012525,-0.005826967569689071,-0.009875942434697653,0.02525354222878985,0.024732036871012525,0.005826967569689071,0.009875942434697653
Miami,Pipeline,Total GHG Cost,Stations,0.02506199511017326,0.02510738763196009,0.0017279642230873884,-0.00667502972534887,0.02506199511017326,0.02510738763196009,0.0017279642230873884,0.00667502972534887
Miami,Pipeline,Total GHG Cost,Fuel Economy,0.013506880878585316,0.013520040403589296,-5.987266326816544e-05,-0.0017977195046616507,0.013506880878585316,0.013520040403589296,5.987266326816544e-05,0.0017977195046616507
Miami,Pipeline,Total GHG Cost,Cab Cost,-0.006776439807673469,-0.007047037554743303,0.0011000197781161486,0.007884932738981616,0.006776439807673469,0.007047037554743303,0.0011000197781161486,0.007884932738981616
Miami,Pipeline,Total GHG Cost,Hydrogen Fuel's CI,-0.0019843979985872586,-0.0017491307953955075,0.0005135233978312517,0.00590267437252714,0.0019843979985872586,0.0017491307953955075,0.0005135233978312517,0.00590267437252714
Miami,Pipeline,Total GHG Cost,Pipeline CC,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Pipeline Capital Cost,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Electricity Cost,,,5.551115123125783e-17,,,,5.551115123125783e-17,
Miami,Pipeline,Total GHG Cost,Pipe Leakage,,,-1.1102230246251565e-16,,,,1.1102230246251565e-16,
Miami,Pipeline,Total GHG Cost,Pipe Station Leakage,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Pipe Trans Leakage,,,1.3877787807814457e-17,,,,1.3877787807814457e-17,
Miami,Pipeline,Total GHG Cost,Liquefaction Capital Cost,,,1.2751816025355835e-43,,,,1.2751816025355835e-43,
Miami,Pipeline,Total GHG Cost,Compressor Capital Cost,,,-3.783505853677006e-44,,,,3.783505853677006e-44,
Miami,Pipeline,Total GHG Cost,Station Capital Cost,,,-2.987047333373348e-58,,,,2.987047333373348e-58,
Miami,Pipeline,Total GHG Cost,Pipeline Capital Cost_1,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Transmission Length,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
Miami,Pipeline,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Gas Truck,Total Cost,Fuel Price,0.17560976682078625,0.1758122575457536,0.1788804269854574,0.18155100201459168,0.17560976682078625,0.1758122575457536,0.1788804269854574,0.18155100201459168
New Haven,Gas Truck,Total Cost,Cab Cost,0.11742368054131988,0.11738477403635662,0.11918540660654221,0.12190170711942099,0.11742368054131988,0.11738477403635662,0.11918540660654221,0.12190170711942099
New Haven,Gas Truck,Total Cost,Utilization,-0.08407150420823867,-0.08414585956649084,-0.07291470406083778,-0.00884289650089124,0.08407150420823867,0.08414585956649084,0.07291470406083778,0.00884289650089124
New Haven,Gas Truck,Total Cost,Stations,0.08335537656005106,0.08368168496645385,0.012752804917533963,0.0027300405729935697,0.08335537656005106,0.08368168496645385,0.012752804917533963,0.0027300405729935697
New Haven,Gas Truck,Total Cost,Fuel Economy,-0.08136680511171458,-0.08150046858201966,-0.08237420528730825,-0.08483311571843219,0.08136680511171458,0.08150046858201966,0.08237420528730825,0.08483311571843219
New Haven,Gas Truck,Total Cost,Hydrogen Fuel's CI,0.006978260008890345,0.006994536265635909,0.005056766086457976,0.005124473528613687,0.006978260008890345,0.006994536265635909,0.005056766086457976,0.005124473528613687
New Haven,Gas Truck,Total Cost,Electricity's CI,-0.001206902484956672,-0.0013222120639968702,-0.0024632254299721394,-0.0026416630919739426,0.001206902484956672,0.0013222120639968702,0.0024632254299721394,0.0026416630919739426
New Haven,Gas Truck,Total Cost,Electricity Cost,,,0.0,,,,0.0,
New Haven,Gas Truck,Total Cost,Gas Leak,,,-1.3877787807814457e-17,,,,1.3877787807814457e-17,
New Haven,Gas Truck,Total Cost,Trans Length,,,-2.7755575615628914e-17,,,,2.7755575615628914e-17,
New Haven,Gas Truck,Total Cost,Gas Station Leak,,,1.0408340855860843e-17,,,,1.0408340855860843e-17,
New Haven,Gas Truck,Total Cost,Gas Trans Leak,,,1.3877787807814457e-17,,,,1.3877787807814457e-17,
New Haven,Gas Truck,Total Cost,Liquid CC,,,2.0627113394861307e-42,,,,2.0627113394861307e-42,
New Haven,Gas Truck,Total Cost,Com CC,,,7.174648137343064e-43,,,,7.174648137343064e-43,
New Haven,Gas Truck,Total Cost,Station CC,,,0.0,,,,0.0,
New Haven,Gas Truck,Total Cost,Pipeline CC,,,1.9913648889155653e-59,,,,1.9913648889155653e-59,
New Haven,Gas Truck,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Gas Truck,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Gas Truck,Total GHG Cost,Electricity's CI,0.9980833676346702,0.9981265323235893,0.9984797709854887,0.9999317038241683,0.9980833676346702,0.9981265323235893,0.9984797709854887,0.9999317038241683
New Haven,Gas Truck,Total GHG Cost,Hydrogen Fuel's CI,0.05605366844185645,0.05492505208922806,0.058329268594108516,0.9797644320133122,0.05605366844185645,0.05492505208922806,0.058329268594108516,0.9797644320133122
New Haven,Gas Truck,Total GHG Cost,Stations,0.020139853287120212,0.02017470388301136,-0.0004009888624632259,0.002060251954172232,0.020139853287120212,0.02017470388301136,0.0004009888624632259,0.002060251954172232
New Haven,Gas Truck,Total GHG Cost,Utilization,-0.017833098065663116,-0.017647831466260373,-0.00041965704620122724,0.002365209611504391,0.017833098065663116,0.017647831466260373,0.00041965704620122724,0.002365209611504391
New Haven,Gas Truck,Total GHG Cost,Fuel Price,0.009568978899311808,0.009566017719868737,1.032766810443994e-05,0.0045323017639965785,0.009568978899311808,0.009566017719868737,1.032766810443994e-05,0.0045323017639965785
New Haven,Gas Truck,Total GHG Cost,Cab Cost,-0.007070536616259129,-0.007086196562369845,6.388135198943911e-05,0.008776145955914293,0.007070536616259129,0.007086196562369845,6.388135198943911e-05,0.008776145955914293
New Haven,Gas Truck,Total GHG Cost,Fuel Economy,-0.005300019494221153,-0.004845068830402545,-0.018121926464342814,-0.836304728473504,0.005300019494221153,0.004845068830402545,0.018121926464342814,0.836304728473504
New Haven,Gas Truck,Total GHG Cost,Electricity Cost,,,0.0,,,,0.0,
New Haven,Gas Truck,Total GHG Cost,Gas Leak,,,1.3877787807814457e-16,,,,1.3877787807814457e-16,
New Haven,Gas Truck,Total GHG Cost,Trans Length,,,2.220446049250313e-16,,,,2.220446049250313e-16,
New Haven,Gas Truck,Total GHG Cost,Gas Station Leak,,,-5.551115123125783e-17,,,,5.551115123125783e-17,
New Haven,Gas Truck,Total GHG Cost,Gas Trans Leak,,,-1.3877787807814457e-17,,,,1.3877787807814457e-17,
New Haven,Gas Truck,Total GHG Cost,Liquid CC,,,-9.327042578545982e-42,,,,9.327042578545982e-42,
New Haven,Gas Truck,Total GHG Cost,Com CC,,,-5.739718509874451e-42,,,,5.739718509874451e-42,
New Haven,Gas Truck,Total GHG Cost,Station CC,,,0.0,,,,0.0,
New Haven,Gas Truck,Total GHG Cost,Pipeline CC,,,-7.965459555662261e-59,,,,7.965459555662261e-59,
New Haven,Gas Truck,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Gas Truck,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total Cost,Fuel Price,0.029031485675718057,0.02758614776786224,0.02938018697243686,0.027959916800471562,0.029031485675718057,0.02758614776786224,0.02938018697243686,0.027959916800471562
New Haven,Liquid Truck,Total Cost,Cab Cost,0.018893978040434314,0.020811699770364425,0.019476548251831743,0.021326754142515694,0.018893978040434314,0.020811699770364425,0.019476548251831743,0.021326754142515694
New Haven,Liquid Truck,Total Cost,Stations,0.015008804333012151,0.010210303404550376,0.09988191478019783,0.006828623650751454,0.015008804333012151,0.010210303404550376,0.09988191478019783,0.006828623650751454
New Haven,Liquid Truck,Total Cost,Utilization,-0.013072463812645667,-0.009395824499071082,0.08558924518422598,0.005523558748511008,0.013072463812645667,0.009395824499071082,0.08558924518422598,0.005523558748511008
New Haven,Liquid Truck,Total Cost,Fuel Economy,-0.004953269405344019,-0.005572790051258931,-0.005238682736500445,-0.005855971837420449,0.004953269405344019,0.005572790051258931,0.005238682736500445,0.005855971837420449
New Haven,Liquid Truck,Total Cost,Hydrogen Fuel's CI,-0.004602945880117179,-0.006315147545449459,-0.0046988389021852955,-0.0064863051506819,0.004602945880117179,0.006315147545449459,0.0046988389021852955,0.0064863051506819
New Haven,Liquid Truck,Total Cost,Electricity's CI,0.0029355385977956265,0.0051010099284933465,0.002364766589628111,0.004748730763401828,0.0029355385977956265,0.0051010099284933465,0.002364766589628111,0.004748730763401828
New Haven,Liquid Truck,Total Cost,Electricity Cost,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total Cost,Liquid Leakage,,,0.0,,,,0.0,
