City Name,Delivery Type,Station Size,Leakage Level,Market Penetration Rate,Distribution Leakage,Transmission Leakage,Station Leakage Rates,Distribution Cost,Transmission Cost,Station Cost,H2 Deivery (Market Rate),Total Costs,Transmission Length
"Fresno, CA",Gas,1000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,1.7953,1.5313,"41,530.47",3.3266,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,1.7882,1.5453,"43,508.11",3.3336,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,1.7965,1.5325,"45,485.75",3.329,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,1.7899,1.5453,"47,463.39",3.3353,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,1.7794,1.5335,"49,441.03",3.3129,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,1.7912,1.5453,"51,418.67",3.3366,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,1.7818,1.5344,"53,396.31",3.3162,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,1.7887,1.5453,"55,373.95",3.3341,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,1.7835,1.5351,"57,351.59",3.3187,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,1.7749,1.5453,"59,329.24",3.3203,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,1.7849,1.5358,"61,306.88",3.3207,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,1.7771,1.5453,"63,284.52",3.3225,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,1.7831,1.5364,"65,262.16",3.3195,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,1.7787,1.5453,"67,239.80",3.3241,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,1.7714,1.5369,"69,217.44",3.3083,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,1.7801,1.5289,"71,195.08",3.309,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,1.7732,1.5374,"73,172.72",3.3106,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,1.7813,1.5298,"75,150.37",3.3111,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,1.775,1.5378,"77,128.01",3.3128,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,1.7687,1.5306,"79,105.65",3.2993,100
"Fresno, CA",Gas,1000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,1.7764,1.5381,"81,083.29",3.3146,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,2.2921,2.3723,"1,977.64",4.6645,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,1.9511,1.794,"3,955.28",3.7451,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,2.0079,1.6013,"5,932.92",3.6091,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,1.9,1.5049,"7,910.56",3.4049,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,1.8508,1.6784,"9,888.21",3.5292,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,1.8779,1.6013,"11,865.85",3.4792,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,1.8325,1.5462,"13,843.49",3.3787,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,1.8649,1.5049,"15,821.13",3.3698,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,1.8305,1.6013,"17,798.77",3.4318,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,1.8112,1.5627,"19,776.41",3.3739,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,1.8284,1.5312,"21,754.05",3.3596,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,1.8133,1.5049,"23,731.69",3.3182,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,1.8265,1.5716,"25,709.34",3.3981,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,1.8066,1.5462,"27,686.98",3.3528,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,1.7949,1.5242,"29,664.62",3.3191,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,1.8074,1.5049,"31,642.26",3.3123,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,1.7977,1.5559,"33,619.90",3.3537,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,1.8078,1.537,"35,597.54",3.3448,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,1.799,1.5201,"37,575.18",3.3191,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,1.7856,1.5049,"39,552.82",3.2905,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,1.7953,1.4911,"41,530.47",3.2865,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,1.7882,1.5312,"43,508.11",3.3194,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,1.7965,1.5175,"45,485.75",3.314,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,1.7899,1.5049,"47,463.39",3.2948,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,1.7794,1.4933,"49,441.03",3.2728,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,1.7912,1.5271,"51,418.67",3.3184,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,1.7818,1.5156,"53,396.31",3.2974,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,1.7887,1.5049,"55,373.95",3.2936,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,1.7835,1.4949,"57,351.59",3.2785,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,1.7749,1.5242,"59,329.24",3.2991,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,1.7849,1.5142,"61,306.88",3.2992,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,1.7771,1.5049,"63,284.52",3.282,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,1.7831,1.4961,"65,262.16",3.2793,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,1.7787,1.5219,"67,239.80",3.3006,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,1.7714,1.5132,"69,217.44",3.2846,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,1.7801,1.5049,"71,195.08",3.285,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,1.7732,1.4971,"73,172.72",3.2703,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,1.7813,1.4897,"75,150.37",3.271,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,1.775,1.5123,"77,128.01",3.2874,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,1.7687,1.5049,"79,105.65",3.2736,100
"Fresno, CA",Gas,2000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,1.7764,1.4979,"81,083.29",3.2743,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,2.2921,1.7112,"1,977.64",4.0034,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,1.9511,1.7112,"3,955.28",3.6623,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,2.0079,1.7112,"5,932.92",3.7191,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,1.9,1.7112,"7,910.56",3.6112,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,1.8508,1.7112,"9,888.21",3.562,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,1.8779,1.4347,"11,865.85",3.3126,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,1.8325,1.4742,"13,843.49",3.3067,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,1.8649,1.5038,"15,821.13",3.3687,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,1.8305,1.5269,"17,798.77",3.3574,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,1.8112,1.5453,"19,776.41",3.3565,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,1.8284,1.5604,"21,754.05",3.3888,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,1.8133,1.4347,"23,731.69",3.248,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,1.8265,1.456,"25,709.34",3.2825,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,1.8066,1.4742,"27,686.98",3.2808,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,1.7949,1.49,"29,664.62",3.2849,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,1.8074,1.5038,"31,642.26",3.3113,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,1.7977,1.516,"33,619.90",3.3138,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,1.8078,1.4347,"35,597.54",3.2425,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,1.799,1.4493,"37,575.18",3.2483,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,1.7856,1.4624,"39,552.82",3.248,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,1.7953,1.4742,"41,530.47",3.2695,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,1.7882,1.485,"43,508.11",3.2732,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,1.7965,1.4227,"45,485.75",3.2192,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,1.7899,1.4347,"47,463.39",3.2246,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,1.7794,1.4458,"49,441.03",3.2252,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,1.7912,1.456,"51,418.67",3.2472,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,1.7818,1.4654,"53,396.31",3.2473,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,1.7887,1.4742,"55,373.95",3.2629,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,1.7835,1.4252,"57,351.59",3.2087,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,1.7749,1.4347,"59,329.24",3.2096,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,1.7849,1.4436,"61,306.88",3.2286,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,1.7771,1.452,"63,284.52",3.2291,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,1.7831,1.4598,"65,262.16",3.243,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,1.7787,1.4672,"67,239.80",3.246,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,1.7714,1.4268,"69,217.44",3.1982,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,1.7801,1.4347,"71,195.08",3.2148,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,1.7732,1.4422,"73,172.72",3.2154,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,1.7813,1.4493,"75,150.37",3.2306,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,1.775,1.456,"77,128.01",3.231,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,1.7687,1.4209,"79,105.65",3.1896,100
"Fresno, CA",Gas,3000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,1.7764,1.428,"81,083.29",3.2044,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.4619,1.1227,"1,977.64",4.5847,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.2458,0.9389,"3,955.28",4.1848,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.1574,1.0002,"5,932.92",4.1577,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.2335,0.9389,"7,910.56",4.1725,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.183,0.9757,"9,888.21",4.1587,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.1574,0.9389,"11,865.85",4.0964,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.1939,0.9652,"13,843.49",4.1591,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.1734,0.9389,"15,821.13",4.1124,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.1184,0.9594,"17,798.77",4.0778,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.1169,0.9389,"19,776.41",4.0559,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.0697,0.9556,"21,754.05",4.0254,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.0326,0.9389,"23,731.69",3.9716,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.0292,0.9531,"25,709.34",3.9823,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,2.9976,0.9389,"27,686.98",3.9366,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,2.9659,0.9512,"29,664.62",3.9171,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,2.9673,0.9389,"31,642.26",3.9063,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,2.9423,0.9498,"33,619.90",3.8921,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,2.9166,0.9389,"35,597.54",3.8556,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,2.8956,0.9293,"37,575.18",3.8249,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,2.8952,0.9389,"39,552.82",3.8342,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,2.8762,0.9302,"41,530.47",3.8064,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,2.8562,0.9389,"43,508.11",3.7952,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,2.8584,0.9309,"45,485.75",3.7894,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,2.84,0.9389,"47,463.39",3.779,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,2.8248,0.9316,"49,441.03",3.7564,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,2.8251,0.9389,"51,418.67",3.7641,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,2.8109,0.9321,"53,396.31",3.7431,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,2.7957,0.9389,"55,373.95",3.7347,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,2.7979,0.9326,"57,351.59",3.7305,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.7837,0.9389,"59,329.24",3.7227,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.7718,0.933,"61,306.88",3.7049,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.7739,0.9389,"63,284.52",3.7129,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.7612,0.9334,"65,262.16",3.6946,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.7504,0.9389,"67,239.80",3.6894,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.7387,0.9337,"69,217.44",3.6724,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.7409,0.9287,"71,195.08",3.6697,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.7298,0.934,"73,172.72",3.6638,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.7205,0.9293,"75,150.37",3.6498,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.7213,0.9342,"77,128.01",3.6556,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.7124,0.9298,"79,105.65",3.6422,100
"Fresno, CA",Liquid,1000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.7026,0.9345,"81,083.29",3.6371,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.4619,1.0029,"1,977.64",4.4649,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.2458,0.7572,"3,955.28",4.003,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.1574,0.6753,"5,932.92",3.8327,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.2335,0.6343,"7,910.56",3.8679,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.183,0.708,"9,888.21",3.8911,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.1574,0.6753,"11,865.85",3.8327,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.1939,0.6519,"13,843.49",3.8458,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.1734,0.6343,"15,821.13",3.8078,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.1184,0.6753,"17,798.77",3.7937,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.1169,0.6589,"19,776.41",3.7758,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.0697,0.6455,"21,754.05",3.7152,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.0326,0.6343,"23,731.69",3.667,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.0292,0.6627,"25,709.34",3.6919,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,2.9976,0.6519,"27,686.98",3.6495,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,2.9659,0.6425,"29,664.62",3.6085,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,2.9673,0.6343,"31,642.26",3.6017,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,2.9423,0.656,"33,619.90",3.5983,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,2.9166,0.648,"35,597.54",3.5646,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,2.8956,0.6408,"37,575.18",3.5364,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,2.8952,0.6343,"39,552.82",3.5296,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,2.8762,0.6285,"41,530.47",3.5047,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,2.8562,0.6455,"43,508.11",3.5017,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,2.8584,0.6397,"45,485.75",3.4981,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,2.84,0.6343,"47,463.39",3.4744,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,2.8248,0.6294,"49,441.03",3.4542,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,2.8251,0.6438,"51,418.67",3.4689,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,2.8109,0.6389,"53,396.31",3.4498,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,2.7957,0.6343,"55,373.95",3.4301,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,2.7979,0.6301,"57,351.59",3.428,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.7837,0.6425,"59,329.24",3.4263,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.7718,0.6383,"61,306.88",3.4101,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.7739,0.6343,"63,284.52",3.4083,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.7612,0.6306,"65,262.16",3.3918,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.7504,0.6415,"67,239.80",3.392,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.7387,0.6378,"69,217.44",3.3766,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.7409,0.6343,"71,195.08",3.3753,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.7298,0.631,"73,172.72",3.3608,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.7205,0.6278,"75,150.37",3.3484,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.7213,0.6375,"77,128.01",3.3588,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.7124,0.6343,"79,105.65",3.3468,100
"Fresno, CA",Liquid,2000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.7026,0.6313,"81,083.29",3.334,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.4619,0.7176,"1,977.64",4.1795,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.2458,0.7176,"3,955.28",3.9634,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.1574,0.7176,"5,932.92",3.875,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.2335,0.7176,"7,910.56",3.9511,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.183,0.7176,"9,888.21",3.9006,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.1574,0.6013,"11,865.85",3.7588,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.1939,0.6179,"13,843.49",3.8119,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.1734,0.6304,"15,821.13",3.8038,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.1184,0.6401,"17,798.77",3.7585,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.1169,0.6478,"19,776.41",3.7648,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.0697,0.6542,"21,754.05",3.7239,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.0326,0.6013,"23,731.69",3.634,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.0292,0.6103,"25,709.34",3.6395,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,2.9976,0.6179,"27,686.98",3.6156,100
