City Name,Delivery Type,Station Size,Leakage Level,Market Penetration Rate,Distribution Leakage,Transmission Leakage,Station Leakage Rates,Distribution Cost,Transmission Cost,Station Cost,H2 Deivery (Market Rate),Total Costs,Transmission Length
"Fresno, CA",Gas,1000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,3.0343,1.5453,"15,821.13",4.5796,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,3.0556,1.5782,"17,798.77",4.6338,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,3.0177,1.5453,"19,776.41",4.5631,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,3.0262,1.5722,"21,754.05",4.5984,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,3.0424,1.5453,"23,731.69",4.5878,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,3.0139,1.5681,"25,709.34",4.582,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,3.0215,1.5453,"27,686.98",4.5669,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,3.0038,1.5651,"29,664.62",4.5689,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,3.0109,1.5453,"31,642.26",4.5563,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,2.9908,1.5627,"33,619.90",4.5536,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,3.0025,1.5453,"35,597.54",4.5479,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,3.0085,1.5298,"37,575.18",4.5383,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,2.9914,1.5453,"39,552.82",4.5368,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,3.0019,1.5313,"41,530.47",4.5332,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,2.986,1.5453,"43,508.11",4.5314,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,2.9916,1.5325,"45,485.75",4.5241,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,3.0007,1.5453,"47,463.39",4.5461,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,2.9867,1.5335,"49,441.03",4.5202,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,2.9916,1.5453,"51,418.67",4.537,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,2.983,1.5344,"53,396.31",4.5174,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,2.9876,1.5453,"55,373.95",4.533,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,2.9914,1.5351,"57,351.59",4.5266,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,2.9837,1.5453,"59,329.24",4.5291,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,2.9878,1.5358,"61,306.88",4.5236,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,2.9772,1.5453,"63,284.52",4.5226,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,2.9842,1.5364,"65,262.16",4.5206,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,2.9747,1.5453,"67,239.80",4.5201,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,2.9785,1.5369,"69,217.44",4.5154,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,2.9845,1.5289,"71,195.08",4.5134,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,2.9758,1.5374,"73,172.72",4.5132,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,2.9793,1.5298,"75,150.37",4.5091,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,2.9733,1.5378,"77,128.01",4.5111,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,2.9766,1.5306,"79,105.65",4.5072,250
"Fresno, CA",Gas,1000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,2.9798,1.5381,"81,083.29",4.518,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,3.4161,2.3723,"1,977.64",5.7884,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,3.2994,1.794,"3,955.28",5.0934,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,3.1361,1.6013,"5,932.92",4.7374,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,3.1361,1.5049,"7,910.56",4.641,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,3.0475,1.6784,"9,888.21",4.7259,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,3.0788,1.6013,"11,865.85",4.6801,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,3.0865,1.5462,"13,843.49",4.6328,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,3.0343,1.5049,"15,821.13",4.5392,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,3.0556,1.6013,"17,798.77",4.6569,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,3.0177,1.5627,"19,776.41",4.5805,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,3.0262,1.5312,"21,754.05",4.5574,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,3.0424,1.5049,"23,731.69",4.5473,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,3.0139,1.5716,"25,709.34",4.5856,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,3.0215,1.5462,"27,686.98",4.5678,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,3.0038,1.5242,"29,664.62",4.528,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,3.0109,1.5049,"31,642.26",4.5158,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,2.9908,1.5559,"33,619.90",4.5468,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,3.0025,1.537,"35,597.54",4.5395,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,3.0085,1.5201,"37,575.18",4.5286,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,2.9914,1.5049,"39,552.82",4.4963,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,3.0019,1.4911,"41,530.47",4.4931,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,2.986,1.5312,"43,508.11",4.5172,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,2.9916,1.5175,"45,485.75",4.5091,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,3.0007,1.5049,"47,463.39",4.5056,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,2.9867,1.4933,"49,441.03",4.4801,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,2.9916,1.5271,"51,418.67",4.5188,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,2.983,1.5156,"53,396.31",4.4986,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,2.9876,1.5049,"55,373.95",4.4925,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,2.9914,1.4949,"57,351.59",4.4864,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,2.9837,1.5242,"59,329.24",4.5079,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,2.9878,1.5142,"61,306.88",4.5021,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,2.9772,1.5049,"63,284.52",4.4821,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,2.9842,1.4961,"65,262.16",4.4804,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,2.9747,1.5219,"67,239.80",4.4966,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,2.9785,1.5132,"69,217.44",4.4917,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,2.9845,1.5049,"71,195.08",4.4894,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,2.9758,1.4971,"73,172.72",4.4729,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,2.9793,1.4897,"75,150.37",4.469,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,2.9733,1.5123,"77,128.01",4.4856,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,2.9766,1.5049,"79,105.65",4.4815,250
"Fresno, CA",Gas,2000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,2.9798,1.4979,"81,083.29",4.4777,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,3.4161,1.7112,"1,977.64",5.1273,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,3.2994,1.7112,"3,955.28",5.0106,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,3.1361,1.7112,"5,932.92",4.8473,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,3.1361,1.7112,"7,910.56",4.8473,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,3.0475,1.7112,"9,888.21",4.7587,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,3.0788,1.4347,"11,865.85",4.5135,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,3.0865,1.4742,"13,843.49",4.5608,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,3.0343,1.5038,"15,821.13",4.5381,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,3.0556,1.5269,"17,798.77",4.5825,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,3.0177,1.5453,"19,776.41",4.563,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,3.0262,1.5604,"21,754.05",4.5866,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,3.0424,1.4347,"23,731.69",4.4771,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,3.0139,1.456,"25,709.34",4.4699,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,3.0215,1.4742,"27,686.98",4.4958,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,3.0038,1.49,"29,664.62",4.4938,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,3.0109,1.5038,"31,642.26",4.5148,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,2.9908,1.516,"33,619.90",4.5069,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,3.0025,1.4347,"35,597.54",4.4372,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,3.0085,1.4493,"37,575.18",4.4578,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.20,0.0018,0.0106,0.0041,-,2.9914,1.4624,"39,552.82",4.4538,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,3.0019,1.4742,"41,530.47",4.4762,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,2.986,1.485,"43,508.11",4.471,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,2.9916,1.4227,"45,485.75",4.4143,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,3.0007,1.4347,"47,463.39",4.4354,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,2.9867,1.4458,"49,441.03",4.4325,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,2.9916,1.456,"51,418.67",4.4476,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,2.983,1.4654,"53,396.31",4.4485,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,2.9876,1.4742,"55,373.95",4.4619,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,2.9914,1.4252,"57,351.59",4.4166,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.30,0.0018,0.0106,0.0041,-,2.9837,1.4347,"59,329.24",4.4184,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,2.9878,1.4436,"61,306.88",4.4315,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,2.9772,1.452,"63,284.52",4.4292,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,2.9842,1.4598,"65,262.16",4.4441,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,2.9747,1.4672,"67,239.80",4.442,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,2.9785,1.4268,"69,217.44",4.4054,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,2.9845,1.4347,"71,195.08",4.4192,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,2.9758,1.4422,"73,172.72",4.418,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,2.9793,1.4493,"75,150.37",4.4286,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,2.9733,1.456,"77,128.01",4.4293,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.40,0.0018,0.0106,0.0041,-,2.9766,1.4209,"79,105.65",4.3975,250
"Fresno, CA",Gas,3000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,2.9798,1.428,"81,083.29",4.4078,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.5775,1.1227,"1,977.64",4.7003,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.5775,0.9389,"3,955.28",4.5165,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.4171,1.0002,"5,932.92",4.4173,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.4572,0.9389,"7,910.56",4.3962,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.385,0.9757,"9,888.21",4.3607,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.4171,0.9389,"11,865.85",4.3561,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.3713,0.9652,"13,843.49",4.3365,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.3971,0.9389,"15,821.13",4.3361,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.3301,0.9594,"17,798.77",4.2895,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.319,0.9389,"19,776.41",4.258,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.2683,0.9556,"21,754.05",4.224,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.2563,0.9389,"23,731.69",4.1953,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.2151,0.9531,"25,709.34",4.1682,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,3.2059,0.9389,"27,686.98",4.1449,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,3.1713,0.9512,"29,664.62",4.1225,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,3.164,0.9389,"31,642.26",4.103,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,3.1342,0.9498,"33,619.90",4.084,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,3.1283,0.9389,"35,597.54",4.0673,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,3.1022,0.9293,"37,575.18",4.0315,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,3.0973,0.9389,"39,552.82",4.0363,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,3.0741,0.9302,"41,530.47",4.0043,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,3.0723,0.9389,"43,508.11",4.0113,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,3.0492,0.9309,"45,485.75",3.9802,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,3.0478,0.9389,"47,463.39",3.9868,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,3.0441,0.9316,"49,441.03",3.9757,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,3.0257,0.9389,"51,418.67",3.9647,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,3.0226,0.9321,"53,396.31",3.9548,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,3.0057,0.9389,"55,373.95",3.9447,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,3.003,0.9326,"57,351.59",3.9356,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.9874,0.9389,"59,329.24",3.9264,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.985,0.933,"61,306.88",3.918,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.9706,0.9389,"63,284.52",3.9096,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.97,0.9334,"65,262.16",3.9034,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.955,0.9389,"67,239.80",3.894,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.9546,0.9337,"69,217.44",3.8883,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.9406,0.9287,"71,195.08",3.8693,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.9402,0.934,"73,172.72",3.8742,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.9271,0.9293,"75,150.37",3.8564,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.9269,0.9342,"77,128.01",3.8611,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.9145,0.9298,"79,105.65",3.8443,250
"Fresno, CA",Liquid,1000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.9143,0.9345,"81,083.29",3.8488,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.5775,1.0029,"1,977.64",4.5805,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.5775,0.7572,"3,955.28",4.3347,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.4171,0.6753,"5,932.92",4.0924,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.4572,0.6343,"7,910.56",4.0915,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.385,0.708,"9,888.21",4.0931,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.4171,0.6753,"11,865.85",4.0924,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.3713,0.6519,"13,843.49",4.0232,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.3971,0.6343,"15,821.13",4.0314,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.3301,0.6753,"17,798.77",4.0054,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.319,0.6589,"19,776.41",3.9779,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.2683,0.6455,"21,754.05",3.9138,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.2563,0.6343,"23,731.69",3.8906,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.2151,0.6627,"25,709.34",3.8778,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,3.2059,0.6519,"27,686.98",3.8578,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,3.1713,0.6425,"29,664.62",3.8138,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,3.164,0.6343,"31,642.26",3.7983,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,3.1342,0.656,"33,619.90",3.7902,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,3.1283,0.648,"35,597.54",3.7763,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,3.1022,0.6408,"37,575.18",3.743,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,3.0973,0.6343,"39,552.82",3.7316,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,3.0741,0.6285,"41,530.47",3.7026,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,3.0723,0.6455,"43,508.11",3.7178,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,3.0492,0.6397,"45,485.75",3.6889,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,3.0478,0.6343,"47,463.39",3.6821,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,3.0441,0.6294,"49,441.03",3.6735,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,3.0257,0.6438,"51,418.67",3.6695,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,3.0226,0.6389,"53,396.31",3.6615,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,3.0057,0.6343,"55,373.95",3.64,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,3.003,0.6301,"57,351.59",3.6331,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.9874,0.6425,"59,329.24",3.6299,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.985,0.6383,"61,306.88",3.6233,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.9706,0.6343,"63,284.52",3.6049,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.97,0.6306,"65,262.16",3.6006,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.955,0.6415,"67,239.80",3.5966,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.9546,0.6378,"69,217.44",3.5924,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.9406,0.6343,"71,195.08",3.5749,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.9402,0.631,"73,172.72",3.5712,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.9271,0.6278,"75,150.37",3.555,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.9269,0.6375,"77,128.01",3.5644,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.9145,0.6343,"79,105.65",3.5488,250
"Fresno, CA",Liquid,2000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.9143,0.6313,"81,083.29",3.5456,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.01,0.03,0.0255,0.0155,-,3.5775,0.7176,"1,977.64",4.2951,250
