New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
2.59410187,4.31860443,2.74698589,,2.71571377,3.97467784,2.52046936,,3.19568179,3.44167466,2.74182886,,2.75900649,3.92398717,2.16812259
2.65729977,4.46894617,3.04283668,,2.19168906,2.9471518,2.4515848,,2.94234213,3.44596296,2.42695228,,2.76872802,4.10180281,2.45342469
2.56209423,3.11666989,2.89867798,,2.39689123,3.56973295,2.49057597,,2.99309489,3.78582885,2.47669367,,2.72363905,2.76054584,2.23521652
2.55382492,3.47949033,2.84239384,,2.37570458,3.27545308,2.52070082,,3.08119343,4.18948694,2.66291819,,2.70592268,3.03898516,2.21889287
2.40987863,3.1336216,2.85833617,,2.3940211,3.63111713,2.47352784,,3.0925792,4.01047863,2.56703723,,2.55140317,2.67993182,2.2043927
2.75625498,4.19424854,2.92916382,,2.44019229,3.1115952,2.59235744,,2.83588607,2.82687523,2.26571447,,2.91577459,3.77839076,2.34964045
2.74044222,4.06831227,2.96791574,,2.47235935,3.43810232,2.57821736,,3.08580191,3.74158408,2.63834627,,2.88511735,3.6861936,2.3687493
2.54091835,4.08306923,2.87199979,,2.79341989,4.32524908,2.5538237,,2.83923773,3.23540899,2.30836194,,2.6523881,3.56315754,2.26768854
2.48581824,3.4354124,2.80274315,,2.6091994,4.242322,2.57629663,,2.71720368,2.81417544,2.56123212,,2.6137835,2.98226805,2.17234219
2.3896448,3.17631313,2.7299149,,2.7011447,4.22534313,2.59973687,,3.25221378,4.63440304,2.85393507,,2.51821749,2.82209213,2.10837313
2.55847915,3.60322498,2.82945946,,2.20019795,3.14657372,2.46188683,,2.82219209,3.01075876,2.49372222,,2.68787716,3.15219306,2.24553199
2.83008799,4.8955156,2.97910287,,2.68855731,3.87100168,2.63556974,,3.24126061,3.56157192,2.64263763,,2.97626014,4.48126894,2.43033744
2.64522135,3.31379584,3.00937646,,2.96840525,4.53290045,2.86481786,,3.15009298,4.00099982,2.71249894,,2.805715,2.85682121,2.35558576
2.84959513,4.52570072,3.14518753,,2.40619974,3.96118575,2.44543851,,2.71326387,2.47282135,2.24025831,,2.97699953,4.06496944,2.58467563
2.36163941,2.81230327,2.71263409,,2.35825926,3.41764582,2.42527772,,2.84857059,4.16931757,2.48861568,,2.51032969,2.45282364,2.04135046
2.73449342,3.43591315,2.91620502,,2.67584678,3.99664329,2.60878415,,3.00076067,2.77107787,2.44755727,,2.90278652,3.053006,2.29894818
2.92267097,4.01697614,3.07213189,,2.16105309,2.99841623,2.25855498,,2.47879285,2.24823188,2.14907237,,3.08325084,3.64799183,2.50319777
2.50886146,2.91216935,2.80093238,,2.82115257,4.62328865,2.75848248,,2.98185595,4.04409087,2.69804403,,2.66961689,2.51495808,2.10973523
2.5897483,4.14098864,2.87299381,,2.68405356,4.62852175,2.64727977,,3.11498737,3.52336843,2.69418742,,2.73602053,3.65278408,2.27562042
2.67012245,3.93772333,2.83234346,,2.36513672,2.95030248,2.593448,,3.32380317,3.93016272,2.84040237,,2.82595269,3.45642393,2.25470341
2.9428051,4.42840047,3.11009998,,2.08622256,2.75543527,2.27360502,,3.0579277,3.22678639,2.46980982,,3.08792152,4.06227196,2.52745006
2.40649327,3.12169139,2.65846314,,2.3201757,3.07816801,2.28654838,,3.0365066,3.55632573,2.60957276,,2.55768623,2.67063178,1.99860327
2.55486008,3.41201916,2.8748377,,2.37873743,3.00334464,2.39620909,,2.7125237,3.147501,2.48390017,,2.7294726,2.95804418,2.20442089
2.40916223,3.10882141,2.64971227,,2.96789941,4.67580389,2.96722001,,2.7383035,2.98135455,2.48183476,,2.56596892,2.63755718,1.95840443
3.00538168,4.63698168,3.05057913,,2.5306133,3.37301112,2.47065613,,2.67663223,3.27419074,2.37433185,,3.15431814,4.20308657,2.59935716
2.65690193,4.58039385,2.85082984,,2.41474456,3.52025105,2.51976934,,3.05251694,3.56617666,2.53646533,,2.79112997,4.10720905,2.27237002
2.70259694,3.69337171,3.05100185,,2.72394743,4.20058352,2.71385393,,2.41174995,2.97048026,2.26915324,,2.83160632,3.34879387,2.4051718
2.83175183,4.76566835,3.14023752,,2.04442499,2.58356021,2.2227874,,3.54648644,4.65394128,3.07095162,,2.95782975,4.27604411,2.61151599
2.43580729,3.41769176,2.82328124,,2.32765656,3.10075595,2.48011446,,2.82188756,2.9582256,2.2305493,,2.56065402,3.05431949,2.19301286
3.18954633,4.54524661,3.18271086,,2.72982697,4.2124891,2.54137273,,3.34373882,4.4070824,2.74198651,,3.34411894,4.05318684,2.72231394
2.62873618,4.42656691,2.9703783,,2.43099673,3.82418657,2.52869195,,2.66474886,2.35296865,2.14801308,,2.75919378,3.91892882,2.3433699
2.81723634,4.44101811,3.03897837,,2.31808985,4.33976492,2.45430432,,2.52084552,2.66173227,2.3388435,,2.97325948,4.0649006,2.46087779
2.7986429,4.28315387,2.96725671,,2.34876769,3.26731532,2.42893635,,2.8692925,3.91080349,2.61011479,,2.97139959,3.86950362,2.39100491
2.48649749,3.15821255,2.8337874,,3.19610723,4.99240364,2.77819157,,2.50334533,2.40042528,2.18830728,,2.62265605,2.78288101,2.17287458
2.6098461,4.45171416,2.93187811,,2.36027276,2.91944216,2.47146765,,2.56145257,2.86779153,2.18896836,,2.73992656,3.97751489,2.32264835
2.48268408,4.67296796,2.78814874,,2.999752,4.94524243,2.77552895,,3.07047112,3.70911998,2.67966289,,2.61312688,4.16572985,2.21037709
2.79522859,4.10839699,2.9125395,,2.28558066,2.69888307,2.41422473,,2.84301191,3.1235804,2.33034759,,2.95218838,3.5961456,2.29993693
3.12576824,4.79355508,3.24372834,,2.78823292,4.06079583,2.65332018,,2.5766275,2.9275843,2.35391717,,3.28611662,4.28861882,2.70072106
2.79345326,4.90815944,2.977758,,2.50855453,3.83848989,2.54821511,,2.86399911,4.29904582,2.53245639,,2.94394091,4.40771966,2.40909164
2.4316717,2.94734037,2.60172955,,2.51237278,3.39797177,2.45226233,,2.78206535,2.99273744,2.2925729,,2.59828347,2.50371221,1.93083043
2.93090277,5.43185504,3.08153022,,2.49741743,3.45319342,2.51101326,,2.71580699,2.7188867,2.47215374,,3.06084642,4.91365428,2.53770079
2.78037517,4.2810263,3.14927877,,2.70841888,3.81230276,2.65035596,,2.71720358,2.3078321,2.19452697,,2.91215015,3.92930488,2.57935451
2.45722322,3.40673053,2.68793626,,2.52251911,3.21595895,2.52608227,,3.15864442,3.72624988,2.82207484,,2.61101269,2.9078118,2.06473703
2.39215383,3.40831041,2.74514045,,2.42872258,3.24794601,2.52819382,,2.89695523,3.75755405,2.74760085,,2.51742202,2.95149908,2.05733672
2.68080553,3.89938902,2.91921533,,2.41252406,2.82305096,2.53435903,,2.77586609,3.37530394,2.26753587,,2.82077806,3.49650137,2.3434603
2.51558642,3.76700728,2.79929249,,2.74287786,4.26787351,2.69539361,,2.96543564,3.60654155,2.51315708,,2.6446962,3.28797742,2.2056858
2.77376766,4.25708014,3.10195205,,2.41668277,3.12403987,2.40472718,,2.59579216,3.13183468,2.44753756,,2.90731604,3.88551276,2.53854157
2.95459372,3.944087,3.12731462,,2.55346234,3.22887744,2.49641129,,3.3640275,4.38787122,2.73732653,,3.10132468,3.58672252,2.52688429
2.52607122,3.78295784,2.82547363,,2.15325374,2.82729579,2.24438333,,3.26180684,4.32882045,2.88928241,,2.63516508,3.39005586,2.25584021
2.60723544,3.68379547,2.86527686,,2.68864467,3.93607948,2.59325579,,2.7748922,2.98119701,2.42804863,,2.74997327,3.1777788,2.23648265
2.81106179,4.81455339,3.0169361,,2.68268431,3.93554502,2.76843082,,2.92246193,3.63394391,2.60517284,,2.94553056,4.38991187,2.52415408
2.72013927,4.47105087,2.96398318,,2.80344102,4.61004763,2.82184958,,3.41704023,4.76607071,2.87323043,,2.86089719,3.98401689,2.39662732
2.95585519,4.67776791,3.20999029,,2.47896545,4.02000676,2.62502381,,2.89667859,2.91861383,2.55113747,,3.10603176,4.30901035,2.67251871
2.47127628,3.39855405,2.83464745,,2.57604378,4.08451418,2.63793099,,3.46494526,4.86952134,3.06459059,,2.6238745,2.95550434,2.1411272
2.81428791,4.0833304,3.08058366,,2.50004307,3.46674464,2.494227,,2.92071931,3.32593628,2.5130224,,2.94514116,3.66753489,2.54407723
2.77286205,4.24102226,2.87408746,,2.6083326,4.94002721,2.70130932,,3.30932497,4.1940127,2.80902901,,2.93194979,3.87006078,2.30523535
2.32982143,3.42250143,2.67727594,,2.34336303,3.63290252,2.50051277,,3.15013703,4.1824087,2.6194597,,2.46485224,2.9383663,2.03851839
2.84060913,4.65910026,3.22158624,,2.44685156,3.2856761,2.52117619,,3.07433873,3.39496601,2.6005616,,2.95402606,4.22243083,2.66330982
2.69761984,3.71353187,2.91682201,,2.92275211,4.72739275,2.70965204,,2.64355329,2.59813967,2.38372489,,2.85254035,3.23122797,2.27588458
2.39176854,2.97851143,2.71177467,,2.43064866,3.50962001,2.52923137,,2.68973982,2.84107637,2.32442952,,2.53035404,2.54701643,2.04343061
2.37762826,3.13803463,2.76056345,,2.85998811,4.78405351,2.75734149,,3.10537516,3.75510909,2.60650319,,2.50650988,2.70646216,2.11649573
2.69473654,3.78253482,2.74017385,,2.16434374,2.86351485,2.28862977,,2.58869992,2.95677669,2.46242273,,2.85310366,3.32022292,2.1737679
2.55361071,3.01048277,2.81049063,,2.79451678,3.76349603,2.7174514,,2.6827272,2.62801254,2.34315598,,2.71335127,2.57893159,2.1619019
2.92464366,4.69374623,3.10453252,,2.20458221,2.94886971,2.35672729,,3.37372308,4.19170387,2.97350796,,3.05351196,4.24108964,2.57439708
2.50439251,3.7821909,2.87868449,,2.66546754,4.0915637,2.60168923,,3.116593,3.75491795,2.66178086,,2.62663525,3.3385135,2.26047985
2.17849162,3.11512167,2.56810899,,2.98843893,4.54683986,2.82162366,,2.89328673,3.02796576,2.39830344,,2.31700497,2.62084738,1.87946895
2.32148816,3.78751201,2.76350883,,2.3826774,3.59496538,2.4937606,,3.21087528,4.3849887,2.95824852,,2.45809766,3.35579473,2.10037702
2.53966806,3.56556602,2.85846528,,2.94466365,4.30348642,2.74526352,,3.05704054,3.53988315,2.53143081,,2.67803085,3.19845001,2.1979875
2.76263304,4.59916894,3.03245298,,2.83758641,5.0726352,2.68723396,,3.13176283,4.06278083,2.92973125,,2.90198565,4.11572408,2.42490869
3.03959435,4.81504504,3.19904433,,2.32401454,3.83633667,2.45346306,,2.78234331,3.65561616,2.38079195,,3.18859582,4.32295794,2.69974071
2.29973377,3.36292522,2.77316621,,2.27956611,3.35091265,2.27206295,,2.76149345,2.58360821,2.30455742,,2.43540468,2.89316853,2.12735536
3.0043988,4.28880455,3.25782288,,2.92629425,4.27292763,2.86038603,,3.04780094,4.21775812,2.8487007,,3.13769133,3.88461457,2.7579677
2.33779649,2.77748128,2.70152816,,2.52959203,3.85918409,2.57292219,,3.11214227,4.32993756,2.81598428,,2.47087128,2.38611204,2.01988618
2.35803581,3.30275634,2.90777748,,2.25344824,3.32299569,2.40936475,,3.07187552,3.60753119,2.78078814,,2.48010393,2.91265506,2.26825659
2.20443705,2.95917452,2.76661557,,2.67364556,4.98417037,2.74941903,,2.89070719,3.44885944,2.48058532,,2.31772821,2.55451832,2.06505023
2.55694647,3.76336091,2.88174397,,2.77896651,4.55842999,2.78006609,,2.67488081,2.88320248,2.24429299,,2.68972127,3.369197,2.26262576
3.1919478,4.37641056,3.07153569,,2.88325493,4.92182978,2.67829927,,3.21402552,4.11020938,2.66275296,,3.36172373,3.93321321,2.57877467
2.92480392,5.27735845,2.91175397,,2.27296278,3.01512345,2.41538845,,2.60465563,2.42827539,2.26758926,,3.07805946,4.77558131,2.41958724
2.52605531,3.50893098,2.66569863,,2.59666218,3.64198514,2.72016806,,2.76738364,2.49755866,2.50761926,,2.69305697,3.10015465,2.01452365
2.43291565,3.1826024,2.62426801,,2.4041353,3.63320858,2.38336914,,2.81879895,3.20743502,2.52416096,,2.59027034,2.73309195,2.02195944
2.37573998,2.97694846,2.67448916,,2.45582618,3.33660463,2.48151904,,3.10058266,3.66082197,2.66407147,,2.5338511,2.57340972,1.97972603
2.64151422,4.0684854,2.97901502,,2.50216814,3.25035066,2.49898817,,2.86457014,2.98801652,2.44489354,,2.78277557,3.68933949,2.36930077
2.90276723,4.83916958,3.17219432,,2.50444988,3.39994983,2.57775474,,2.65284558,2.72376932,2.27285328,,3.04495713,4.43855106,2.62656513
2.11845693,3.03133472,2.52894608,,2.4108642,3.18083528,2.37815875,,2.55475986,2.78522552,2.31799377,,2.24985293,2.549691,1.86152051
2.22919291,3.03992915,2.68182263,,2.07122414,3.111136,2.20554516,,2.96481768,3.31726822,2.53971617,,2.36965501,2.5475531,1.95378114
2.77511034,3.92531826,3.01838182,,2.29047055,3.63426264,2.35593482,,3.32347034,4.44423281,2.83398053,,2.90887938,3.58632864,2.44081151
2.43359168,3.03464896,2.84310481,,2.33598362,3.06119742,2.50101623,,2.95103491,3.76570909,2.58152136,,2.56148241,2.63005928,2.19156402
2.68299663,3.96407958,2.73363506,,2.87746225,4.64791751,2.64174694,,2.91661147,3.40329158,2.72690137,,2.8430146,3.47243463,2.16346154
2.59681122,3.58264847,2.93159231,,2.35173001,3.23395515,2.41017316,,2.61408662,3.20806354,2.31311473,,2.7174749,3.18666115,2.29231134
2.77296546,4.03010371,2.91704728,,2.29103364,3.3526935,2.44031892,,3.04171306,3.57410656,2.60334831,,2.90823225,3.58208337,2.39683248
2.59983423,3.60561227,2.80588825,,2.6736452,3.34771179,2.69641977,,3.3176654,4.46200156,2.71070931,,2.75694121,3.09984625,2.18804689
2.72254229,4.19584384,2.93997097,,2.33536485,3.16018253,2.51240316,,3.09628167,3.78005591,2.67420571,,2.89274888,3.72148157,2.32098949
2.29715049,3.06680289,2.66814897,,2.65078424,4.73890211,2.59668141,,2.9927037,3.3158348,2.63998443,,2.43633414,2.62256846,1.99077216
2.62898941,3.59360878,2.87541338,,2.88353789,3.9358797,2.7657239,,2.92475992,3.29383524,2.38107695,,2.75925404,3.14397178,2.33069914
2.89886491,4.17634976,3.12299731,,2.09306455,2.86709231,2.34189961,,3.20688462,4.07574094,2.79612757,,3.03119936,3.76279757,2.55970247
2.55949974,4.15685737,2.86171348,,2.90456908,4.6345666,2.69514715,,3.00435044,3.25866685,2.48808794,,2.6987663,3.66132474,2.2761467
2.75985304,4.32061926,3.08061242,,2.44830577,3.01590534,2.49627965,,2.92919912,3.71614796,2.75009369,,2.89333172,3.83744301,2.50023242
2.57424231,3.85568323,2.91912166,,2.6843331,3.82342358,2.60751102,,3.02110205,3.52084,2.60296033,,2.72323763,3.44546136,2.29128241
2.43418407,2.96561449,2.70002406,,2.96014783,5.13185045,2.69015771,,3.27206484,3.40108289,2.72230137,,2.59629659,2.52552719,2.03995628
3.12499034,4.65265372,3.16800581,,2.52087331,4.05020698,2.56595287,,3.04316702,3.56421711,2.70463286,,3.25739575,4.21199352,2.69843198
2.39353925,3.65498062,2.79569976,,3.0697765,4.65984196,2.72481571,,2.74954089,2.69402654,2.28828113,,2.52245767,3.25647847,2.14235339
2.57147544,3.62126608,2.9408121,,3.01687107,4.16868929,2.78636394,,2.62164696,3.10518364,2.31536819,,2.71357831,3.20930465,2.26762871
2.98457837,5.2416321,3.07863291,,2.87538252,4.36364502,2.62842181,,2.7814321,2.90555729,2.35792468,,3.13357225,4.74716356,2.59165016
2.44574614,3.50161859,2.78453907,,3.07694074,4.26273739,2.80538077,,2.89383126,3.26313276,2.5657927,,2.59690338,3.06309388,2.15969564
2.67608065,4.65795196,2.9537868,,2.32260118,3.37211815,2.33952309,,2.92988828,3.08710117,2.60087945,,2.8010098,4.15130308,2.38180882
2.23167283,3.04399684,2.61983582,,2.86312848,4.80608028,2.69851683,,2.47148737,2.69778967,2.15142866,,2.36924984,2.55503904,1.94602082
2.88606215,4.33871552,3.04223422,,2.4731291,3.8203736,2.6884913,,2.9139894,4.07315772,2.58189758,,3.01325723,3.97884319,2.59431035
2.65361062,3.54767794,3.03392172,,2.71880253,4.89583011,2.66364728,,2.80975821,3.37556157,2.54812765,,2.79646539,3.08491695,2.40146531
2.67252012,4.03833821,2.87958051,,2.89838361,4.32659597,2.82861068,,2.75580596,3.12315458,2.45157543,,2.78820689,3.58319828,2.35105457
2.83193816,4.63517571,2.97252866,,2.40798452,3.3330015,2.43846113,,3.03164452,3.8564123,2.51795237,,2.98766251,4.26195012,2.45164925
2.56860766,3.74635581,2.89135086,,2.92545298,4.71400067,2.84786539,,2.46420099,2.75300343,2.13330197,,2.71638719,3.39449131,2.26741466
2.31528313,3.13891608,2.81616499,,2.87887765,4.40147185,2.82536795,,2.83628047,3.27874824,2.55230571,,2.4306492,2.76143194,2.13333331
2.49636608,4.1478256,2.75962264,,2.62001929,3.87330596,2.60020868,,3.17169541,4.53532136,2.79411528,,2.63333891,3.65617018,2.10901585
3.09389428,4.48790647,3.32139534,,2.68561252,3.87135799,2.7050785,,2.89129979,3.99437267,2.64326493,,3.22891094,4.04399072,2.80867745
2.81642894,3.66589696,2.89040087,,2.40371863,3.44440173,2.44116002,,2.50868186,2.92443252,2.21584652,,2.99411642,3.21079224,2.30776088
2.57764739,3.48402045,2.83864544,,2.30084188,3.37494176,2.36966748,,2.46364454,2.54115942,2.28671972,,2.72414806,3.12743817,2.23649304
2.32203964,3.31492137,2.74805282,,2.29315468,3.68574205,2.40104096,,2.94585412,3.21583384,2.45279864,,2.46101169,2.91349408,2.04966883
2.40767846,3.91583578,2.7890883,,2.74291274,3.76537303,2.70270344,,3.14047051,4.31123735,2.79999033,,2.5474269,3.53472861,2.17347438
2.80385724,4.05665914,3.05493686,,2.68454174,4.34122947,2.70596196,,2.65522413,2.78053659,2.31222608,,2.93835938,3.57429426,2.48226411
2.76872799,4.29751821,3.06581092,,2.33058235,3.98747031,2.53661078,,3.20649623,4.90370116,2.98772188,,2.89886686,3.92885552,2.49647527
2.79493772,5.01237993,3.08511627,,3.0227374,4.46421443,2.66960806,,2.90672441,3.41607761,2.48441177,,2.92218949,4.64603593,2.54299157
2.6004371,3.88436073,2.8321206,,2.52779505,3.76095118,2.67137768,,3.08076317,3.98429457,2.57876132,,2.75476136,3.48985651,2.20332982
2.44462431,3.58658322,2.75512224,,2.45674811,3.27468349,2.48051889,,3.03628335,3.66331572,2.73040715,,2.58181738,3.15404588,2.16650789
2.616208,3.94046665,2.84296992,,2.8737691,4.36799573,2.71158259,,3.1736478,3.627866,2.76091134,,2.75009197,3.45094628,2.24111025
2.55707863,3.67595915,2.92535981,,2.90627557,4.7355719,2.77870407,,2.87578151,2.69580916,2.37318199,,2.68042756,3.21735658,2.34150492
2.54969655,3.92185754,2.84561889,,2.10162999,2.92712939,2.3295098,,3.23463487,3.21698837,2.59156083,,2.67616417,3.41832566,2.2632823
2.57501088,4.45994254,2.92131609,,3.12878938,5.66155676,2.89270429,,2.65299033,2.87241958,2.17051973,,2.69341035,3.94631905,2.30687519
2.43817878,3.19451702,2.87462148,,2.89172625,4.01755351,2.68906101,,3.35726948,4.71126054,2.94282922,,2.57442695,2.80961881,2.22619314
2.63889259,4.39018136,2.9850164,,2.67828358,4.35654295,2.65128401,,2.65101009,3.55860115,2.35261085,,2.76914966,3.95568022,2.39140213
2.85952638,3.84339194,3.06210108,,2.29370602,3.4419699,2.35629593,,3.16501761,4.02261819,2.79406518,,3.02672232,3.49565577,2.45578749
3.10331031,4.67027046,3.18290755,,2.80869369,3.85315991,2.61819562,,3.01054737,4.49230284,2.65232744,,3.23854903,4.29543936,2.74537347
2.33692683,3.33144763,2.68568242,,2.55423585,4.41228216,2.61761007,,2.79522381,3.04265922,2.41138735,,2.47484986,2.93920423,1.99512714
2.82713601,4.21348882,2.87683234,,2.50704964,3.90591022,2.46066075,,2.82883213,3.12787112,2.46895534,,2.98997597,3.72239264,2.32456157
2.80644409,4.30419876,2.91034113,,2.29246018,3.58788824,2.50759207,,2.68331669,2.84924096,2.46459868,,2.9774612,3.81642569,2.365363
2.62528275,3.56622099,2.89603672,,2.80520389,4.54439272,2.7340569,,2.81832847,3.19328849,2.63391156,,2.76600081,3.11353129,2.34113342
2.55391066,3.68868203,2.78922167,,2.20243161,3.04281562,2.29709442,,2.87985399,3.07873982,2.47218026,,2.69009492,3.28229164,2.19085402
2.43806685,3.37804449,2.73741458,,2.5929196,4.20223572,2.40321624,,2.97308951,3.75830918,2.63870329,,2.57062682,3.0358224,2.11179168
2.66803287,3.93474355,2.92802191,,2.05469886,2.54218509,2.25742676,,2.73076227,3.03249868,2.46500648,,2.79155688,3.56578828,2.33970136
2.44308675,3.30615669,2.83502769,,2.48597807,3.31053605,2.48043983,,3.18824093,3.59707156,2.76664291,,2.57772815,2.84704337,2.12944817
2.67920775,3.698869,2.95603619,,2.98291979,4.25169257,2.66308302,,3.24014883,3.99901581,2.83955239,,2.80925859,3.35501721,2.34841077
3.25197164,5.30397249,3.17760864,,3.10188647,4.94347754,2.72954696,,3.10731919,3.51746208,2.73718291,,3.40890236,4.83582088,2.71075365
2.44639642,3.40995203,2.99500284,,2.06911772,2.90604887,2.3091611,,3.14709717,3.78758794,2.60056074,,2.56825197,2.88817075,2.34398021
2.7260688,3.67278118,3.01320022,,2.32131806,3.34939862,2.41657,,2.82195944,2.88481216,2.50852931,,2.88912767,3.26025255,2.37885354
2.67525472,4.18551743,2.97865311,,2.52479434,4.44566727,2.69558733,,3.06494726,3.47904189,2.51447131,,2.81442599,3.6821358,2.31168578
2.143371,3.41006252,2.53999879,,2.39883404,3.63676833,2.42367159,,3.22337709,3.72730201,2.64090831,,2.26534617,2.92012461,1.86591459
2.52261011,3.89463814,2.85456427,,2.40612212,3.01580015,2.42805015,,3.56877589,4.62221769,3.03477407,,2.66223169,3.53907735,2.26975138
3.01091497,4.2974329,3.14760021,,2.55405098,4.42538634,2.51393038,,3.19884177,4.04532862,2.8222073,,3.16732747,3.82223148,2.61856387
2.56600874,3.69716784,2.77047412,,2.33065656,2.94601723,2.45968264,,3.01866908,3.15284405,2.43011043,,2.70419234,3.20463643,2.19522702
2.97104501,5.34993002,3.1026789,,2.4421773,3.77151953,2.59156242,,2.91813938,4.32019175,2.56569415,,3.10709072,4.83764654,2.57433395
2.44255199,3.3209632,2.77274159,,2.23940949,2.83564709,2.26994589,,2.59124816,2.6782605,2.18264793,,2.57429543,2.89233478,2.13689474
2.54997057,3.84195813,2.77370432,,2.54739642,3.92571435,2.52001627,,3.12055804,3.67884961,2.78052711,,2.69656792,3.32717719,2.13613917
3.07896788,4.67082919,3.18407441,,2.1892555,3.28212537,2.3114324,,2.54568532,2.61689446,2.242747,,3.22946232,4.30699079,2.74568794
2.92808152,5.42565733,3.17493958,,2.26691428,2.84205313,2.36991312,,3.07199054,3.55985957,2.63412124,,3.08368733,4.98088865,2.61499586
2.63098981,3.73580224,2.81628275,,2.715524,4.33369805,2.74181031,,3.59801581,4.23728704,2.96313757,,2.75087198,3.25423247,2.23430567
2.56754492,3.80897658,2.8961355,,2.47330048,3.2569977,2.41952445,,2.84067622,3.0950926,2.39228945,,2.70469756,3.29517736,2.27914648
2.44412702,3.56654065,2.83236689,,2.64389658,3.82549041,2.65479183,,2.75636156,3.1246083,2.49457168,,2.56141961,3.05246079,2.19425213
2.68063802,4.11375667,2.91701802,,2.69938176,3.51955398,2.69407924,,3.42001954,4.19895238,2.91958852,,2.81017911,3.62823898,2.38475483
2.4165379,3.42110032,2.77400033,,2.20866437,2.83870668,2.32376392,,2.59349835,2.67499147,2.31753814,,2.54146242,2.94547112,2.15471668
2.40421859,3.1478343,2.76015126,,2.22838763,3.66568513,2.35121873,,3.13579733,4.21009532,2.6582277,,2.55581275,2.77831921,2.06541083
2.48188906,3.44122233,2.69824162,,2.44222468,3.16221502,2.47023731,,3.1721488,3.92703164,2.6551857,,2.64280284,2.94484721,2.08625478
2.56299369,3.9690093,2.81276234,,2.58353783,3.8133547,2.58988535,,2.57666499,2.40313743,2.26708752,,2.71518879,3.47405653,2.22261295
2.93010696,4.63866279,3.02122427,,2.66746287,3.80121795,2.57752954,,3.06626805,4.41412538,2.68651996,,3.07852501,4.28705434,2.55025942
2.08789938,3.09722528,2.58807855,,2.35430433,3.31184665,2.54238471,,2.83112822,3.62087901,2.47830367,,2.20188919,2.62157117,1.91087418
2.82769758,4.09609136,3.03160957,,2.44939016,3.9105747,2.45799654,,2.92393191,2.88470482,2.44638804,,2.96056927,3.64614211,2.53814738
3.09441065,4.7367309,3.15149701,,2.92879106,4.53222444,2.74382276,,2.88064275,3.22448611,2.4512999,,3.21462039,4.27454158,2.68093955
2.99802939,4.52491003,3.12325736,,2.83868714,4.46497522,2.8383423,,2.72682278,2.97547103,2.36038117,,3.13164957,4.10709708,2.65240517
2.82648897,4.53008755,2.98614299,,2.69018817,3.87106985,2.6110342,,2.88053176,3.17300514,2.45694872,,2.96102346,4.1321424,2.47674968
2.66536411,4.67848171,2.90964874,,2.38201095,3.25275113,2.58116004,,2.7711766,3.28409893,2.42435282,,2.79158502,4.31229146,2.34138566
2.3471296,3.24067737,2.69152118,,2.92001049,5.42382559,2.81364169,,2.38134454,2.36632019,2.1828595,,2.49558569,2.74586538,2.01157902
2.18821725,2.63943771,2.5907014,,2.84605155,3.83651879,2.65220095,,3.05432116,3.92109333,2.63071429,,2.34157059,2.23776309,1.90762976
2.28389662,2.6950537,2.64468501,,2.24627781,3.50116942,2.44057272,,3.24182381,3.4163637,2.69434638,,2.41351913,2.35366444,1.9272122
2.16244712,3.26095659,2.60075678,,2.91147737,4.86940799,2.75093297,,3.01537743,3.35840775,2.54973808,,2.2863915,2.82798322,1.95170712
2.36752184,3.06306909,2.64285411,,2.19953576,2.84511196,2.43023048,,2.79243769,2.88628626,2.33858963,,2.51343276,2.71145552,1.99632402
2.48844828,4.14335019,2.85646979,,2.67965233,4.85303022,2.65772294,,2.6353268,2.67242471,2.40119922,,2.6045537,3.712745,2.23499668
2.84057982,4.47814907,2.97338515,,2.73385999,4.1685234,2.76921177,,3.11075384,3.2730738,2.44530045,,2.97100127,4.0048513,2.48381019
2.55524696,3.81439443,2.91180944,,2.45800205,3.35910635,2.62780598,,3.13634499,4.03207464,2.74928043,,2.67177967,3.44336677,2.28841009
2.49856092,3.76040189,2.73166628,,2.72239014,3.82636471,2.70255307,,3.20912543,3.78831919,2.70220404,,2.63308805,3.29286253,2.15722377
2.40216197,3.32984878,2.86559276,,2.54318452,3.69045785,2.54435855,,2.83791038,2.94128789,2.28071044,,2.52242874,2.96205292,2.18970353
3.13862706,4.49511498,3.07037015,,3.08524076,5.3078384,3.00561858,,2.75965279,3.149691,2.33859645,,3.30086159,4.02607964,2.61649042
2.46671893,3.51346778,2.85538393,,2.92927881,4.04603058,2.86555669,,2.67747957,3.46975634,2.29292971,,2.58525777,3.09832133,2.18251108
2.57544421,3.59209226,2.92644066,,2.41416203,3.76093115,2.47140221,,2.75713662,2.75331345,2.395448,,2.71389197,3.08065268,2.25042827
2.29386259,2.67652364,2.72173914,,2.54942676,4.00147231,2.56946658,,3.17163012,3.56594789,2.75602793,,2.42182868,2.34427268,2.05627533
3.11245892,3.95212735,3.00349081,,3.08385877,4.93954563,2.77648435,,3.25859328,4.19573026,2.7137008,,3.28197087,3.58630247,2.53679692
2.73202941,4.14764372,2.8370521,,2.48393372,3.58933648,2.57911535,,3.08295675,3.14862128,2.46550149,,2.88430423,3.77377116,2.24974231
3.14585688,4.84267345,3.27516971,,2.61543982,4.34034923,2.59550779,,3.41921392,3.91271504,2.77498518,,3.28883438,4.3423487,2.81991026
2.1732145,2.81802545,2.65828272,,2.691166,4.07764896,2.54620583,,3.08161184,3.90703401,2.64745773,,2.28628813,2.42398943,1.95683351
