New Haven Low Demand,,,,Fresno Low Demand,,,,Atlanta Low Demand,,,,Miami Low Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
4.24389008,5.22491747,36.0860147,,3.92680766,4.41962402,32.5495446,,4.67922586,5.88415006,16.5696064,,3.94919342,4.83339023,12.3675903
5.60159447,6.60511157,39.6349442,,6.03360795,6.99959146,39.4376461,,4.23596467,5.47802443,14.6773433,,4.85831909,5.94117443,13.7744318
5.19084952,5.52492129,40.9275268,,4.83438467,4.96438656,33.6649975,,4.52474822,5.304819,15.1383995,,4.42340345,4.87786903,14.3253748
4.26802608,4.493609,38.0953858,,5.45422225,6.20973908,35.8961519,,5.3951776,4.65951524,21.4788758,,3.68491535,3.8907339,12.560298
5.13460353,4.86727796,42.1960951,,5.57846854,5.33398647,36.8200747,,4.22450279,5.14191429,14.3437839,,4.56227304,4.34886389,15.5035794
5.44974225,5.50635984,40.9953046,,5.54291327,6.03116727,37.0298536,,4.30836255,4.98195808,14.565163,,4.97703847,4.9667395,15.7900929
3.99176453,4.84135923,35.8855076,,5.76453348,6.49868043,35.8962427,,5.56232849,5.99435392,21.1376456,,3.46998364,4.33818594,11.0953308
4.2269151,4.56511029,38.0113192,,4.21956193,4.38320049,32.7561717,,4.08749917,4.09816248,16.1374153,,3.88917763,4.15597054,13.1226291
3.97969494,5.3422841,34.1313537,,4.63289001,5.20123322,33.2858426,,4.46493779,5.49884035,16.8004918,,3.34606094,4.74982214,10.8904217
3.87821814,4.347985,35.7321363,,4.29346208,4.80296668,32.9211777,,3.77859703,4.15996961,13.7442197,,3.34736414,3.85867161,11.3041794
5.05501561,6.54343433,36.9410746,,5.21626245,5.02875782,36.5999905,,4.09572402,4.59560777,16.1617058,,4.47756714,6.00813343,12.3961184
4.83314817,5.5873841,35.2993639,,5.22701309,5.55408525,36.4928319,,4.68587411,5.2428806,17.7095413,,4.15448248,4.90860792,11.5447648
4.54523835,5.14362723,35.9565947,,6.94690954,7.50002598,39.4224822,,4.76310439,4.96932316,17.1805065,,3.99583486,4.62573793,11.6976032
4.23506216,5.27087711,36.0567748,,7.1977361,7.40489779,40.7200192,,5.95505161,6.01881614,22.0124125,,3.9034476,4.90173058,12.3429223
4.32564782,5.91690855,36.2237238,,4.27248446,4.48351758,32.7658452,,4.29625683,3.88867838,16.2674799,,3.8820372,5.44017864,11.969095
5.86062188,5.57036192,42.9522019,,4.25786432,4.52736305,32.9089304,,5.07443599,5.64230106,16.4092611,,5.17646835,4.91528889,16.0031777
4.34968571,4.80524973,35.4295785,,4.67363229,5.23605397,34.2416241,,4.45114034,5.32308506,17.0665195,,4.02648482,4.42691346,12.1309747
4.6797555,5.02770704,36.3190308,,5.69918957,6.90770504,35.7654188,,4.74303016,6.01349554,17.453464,,3.95751228,4.4519536,12.6905479
4.28592768,5.05213681,35.2098133,,5.64794386,6.41349622,36.9750574,,3.89951064,4.39928574,14.2303173,,3.65596323,4.50384853,11.2670216
4.44630709,5.28518544,36.2720007,,5.28915105,6.08298376,35.6441758,,5.12473575,5.91975162,17.1664691,,3.86838645,4.68818085,11.4338474
6.48404561,6.28485801,45.0253396,,4.85844406,4.91450843,34.1894121,,4.49357258,5.24752294,15.8299224,,5.85266363,5.65301432,17.7760836
4.88384474,6.06606668,35.2622776,,4.6125722,6.66644027,33.1462825,,4.73757168,5.93691262,16.9464863,,4.49529947,5.60413562,12.6403115
5.45426075,6.47865268,39.5697167,,5.26921982,5.9092386,36.660685,,3.90986315,4.88422916,15.9622891,,4.66374201,5.85418362,13.6857602
4.40347707,5.45187648,35.8175261,,5.31244647,6.48816152,35.3206581,,4.65057589,5.46706374,15.352389,,3.89025997,4.96889924,11.9250744
4.3195165,4.87637239,35.998519,,4.50055003,5.39489072,32.6952041,,4.4460995,5.47624619,15.0829148,,3.9842359,4.43204712,12.107142
5.24963509,5.96612879,40.7552837,,4.68852322,4.82268433,34.7871504,,5.08937828,5.69081659,17.9895567,,4.80889109,5.45893732,15.1244467
5.98789672,5.86768013,44.5786342,,5.49907107,6.16328939,35.281194,,4.79523809,4.95530826,15.7576149,,5.38881298,5.32528972,17.3788332
4.5045202,4.85417861,37.596842,,4.68432456,6.0555068,32.9426244,,4.55296582,6.07913351,18.1474019,,3.93258671,4.25582907,12.6161039
6.06869401,5.94753804,40.8303247,,4.37977068,5.3661278,31.9943826,,4.66073518,6.13138329,15.604321,,5.28068617,5.21148226,15.9574902
5.01077552,5.80412827,36.8798502,,4.94410193,5.85076625,32.5030442,,3.80445327,4.20270329,14.6115575,,4.66530984,5.39249969,13.932953
6.65444514,5.87946743,45.0249714,,4.65723359,6.34361798,33.1574676,,4.20120583,5.06684529,15.9448642,,6.22285908,5.39310907,18.1330231
5.95947702,6.76487024,41.5040945,,4.67211787,6.07099216,34.725594,,4.83598994,6.20514094,17.1217861,,5.44515085,6.18562008,15.6769401
5.58127655,5.84880613,42.6655786,,5.53792377,6.05194161,34.7488402,,5.4371695,6.04151285,20.5740867,,4.89944005,5.22961856,15.7836924
4.93433213,5.80687327,38.686639,,4.67176059,5.26681579,32.3985437,,6.3006605,6.3457235,22.7575268,,4.43914636,5.26966492,13.4368517
5.07256935,6.25307281,37.5323466,,5.59938751,6.12360939,37.0352148,,4.41518559,5.13219857,15.0279819,,4.59596585,5.68879216,13.656954
4.6740984,5.24762576,38.2904056,,5.90701465,6.91463381,35.3295055,,3.65855191,3.93013041,14.520777,,4.03632241,4.6373911,13.8673542
6.93967177,6.8832135,45.5058155,,4.35958382,4.9331943,32.9143597,,4.19589668,5.03353665,14.3112667,,6.26361383,6.27470152,18.0059481
4.2420888,5.21887736,36.1623133,,4.68448546,5.93395125,33.3500071,,3.751317,4.20109722,14.2691985,,3.63188793,4.63911723,11.1705432
5.35935428,5.99871868,39.9345792,,4.5871085,4.80331958,31.8043562,,5.50298689,6.51475401,20.5952835,,4.63476912,5.33829156,14.3471225
3.93724132,4.81976307,35.7274651,,5.68759521,6.47687851,37.7928795,,4.58275308,4.99069409,18.5266247,,3.71319899,4.4516899,12.1786705
5.25700301,6.26129085,39.1456194,,4.34787118,5.36137685,32.6940575,,4.1839499,4.4324401,16.0049721,,4.7416161,5.75998063,13.9029797
6.19135066,7.26260617,41.7707624,,5.68952165,6.09325208,37.6772374,,4.15265959,5.14102618,15.1731665,,5.65428459,6.71892655,15.9480922
5.15750044,6.17842975,37.0796971,,4.58758746,5.44439169,34.1984551,,3.9234702,4.07824221,15.7944561,,4.33709521,5.48675859,11.6680684
5.55272449,5.38828826,42.645641,,4.67561773,5.09446493,34.6897247,,5.3391568,5.36693941,20.5507294,,5.07869117,4.89644354,16.2821267
4.71701778,5.92638,36.6022534,,5.72189044,6.63719187,36.9459603,,4.15228639,4.89663861,14.9678368,,4.44597258,5.54683027,12.7086867
4.46002678,5.23897628,34.8351648,,4.85898196,5.21717894,34.7989849,,4.14011446,4.81010633,15.5496893,,3.74823256,4.58832951,11.3273409
4.50948059,5.5116843,36.3066087,,6.02013829,6.51443252,37.4501112,,5.42178348,5.39579909,20.4253973,,4.03637051,5.02359435,11.8464758
5.50937502,6.19892786,39.0591473,,5.01051622,6.12490377,33.9858654,,6.28145743,5.89387259,22.5087263,,4.66009525,5.48459213,14.4960111
5.65070113,6.11880127,38.8884755,,6.4707004,6.90834057,36.9498646,,5.18992759,4.91271445,21.3996977,,4.93927163,5.42532323,14.7612377
5.00674399,6.32037648,35.1538674,,4.96166418,5.4672571,33.3599594,,5.81982369,6.30832722,20.1322197,,4.63565755,5.91519872,12.5823771
4.91407165,5.45937037,38.7063321,,5.55637673,6.76881656,38.1218825,,5.13944973,5.86530299,18.3728829,,4.17255988,4.75600021,12.6345556
4.8311086,5.6983143,36.8138958,,6.10514634,5.93596692,38.4770169,,4.65615707,5.86214305,15.0899723,,4.25067248,5.18964666,12.0885911
5.64388731,6.46452925,38.8265414,,6.60162586,6.88491117,38.7972902,,6.24806353,6.44696847,21.6220668,,5.11308096,5.95736495,14.4616503
5.03975847,4.93437856,38.1410971,,5.05896251,6.02447406,34.8419371,,4.29276864,4.62822415,16.4005784,,4.35774093,4.31999292,14.2126455
5.90852844,6.59433294,43.1256322,,5.31388189,6.39944972,35.6506498,,4.49102913,5.0986352,15.8691255,,5.54450151,6.19041902,17.1873365
4.73042094,5.96284452,34.7424238,,3.81563964,4.23388458,32.3609367,,4.13007115,5.01181986,14.3474123,,4.05674698,5.36349453,11.71608
5.47775635,6.67617858,39.6338167,,4.71581811,4.9424659,34.7174066,,6.07609977,6.13763618,21.3954661,,4.65117414,5.99966497,13.6514113
4.38622319,4.79848486,36.6202353,,5.78310051,6.57652794,37.2763459,,5.2220077,6.00849262,17.7834773,,4.05450442,4.39818979,13.3809415
4.86238538,5.45870028,36.938305,,5.60427717,6.6937354,35.5360763,,3.98021487,4.90462075,14.3849217,,4.34599441,4.91880687,13.2737045
4.6598756,5.374069,36.493554,,6.99270053,7.5680333,39.5159478,,4.93787136,5.79831374,15.9133171,,4.07285178,4.87633541,11.9941458
4.58802682,5.5964497,34.9333949,,5.30339639,6.20399322,36.6906685,,3.37138281,3.82618032,13.9616869,,4.10487248,5.1342422,12.3260346
5.1900947,6.18262936,37.1197798,,5.12922435,5.42549968,33.8896155,,5.07378129,4.95852096,20.9009833,,4.37401952,5.52238781,11.9252214
4.67870356,5.61090854,35.3334115,,5.54479854,6.1476816,35.64204,,5.94953487,5.21812359,22.3322703,,3.98658683,5.02248423,11.6361628
4.82643758,5.45371422,38.5404909,,6.06109193,7.26061637,37.1456087,,5.25225129,5.62541808,18.6490837,,4.5114694,5.05160113,13.9593813
4.89380113,5.96621943,38.7624234,,5.40402946,6.49854297,34.1360964,,5.19464846,5.45673469,17.9254348,,4.46753959,5.56733052,13.8522359
4.38586839,5.1148537,35.7519524,,4.94713985,5.60203488,32.3435632,,4.54455616,5.17631827,16.6342715,,3.78404469,4.52954126,11.3711898
6.7740911,7.42633198,41.7795769,,4.2095695,4.77565607,32.7869008,,5.59753367,5.77620095,19.7053722,,6.11171003,6.79137093,17.2709316
4.46519094,5.30290798,37.257173,,4.58360236,4.55857915,34.5790163,,4.2757283,5.18734967,15.2399195,,3.89359424,4.75765946,12.7866473
5.06105212,6.67877322,38.9977951,,3.87017816,4.20426618,32.4429065,,4.83983827,5.25429134,17.7832478,,4.42625473,6.08506314,13.4177655
5.50251479,6.75253616,40.599928,,5.17549837,6.60134753,33.658925,,4.99210097,5.19869609,20.566098,,4.81151519,6.11252382,14.7256891
4.5132711,5.09181762,38.3944011,,6.27618155,6.98691395,37.6809587,,3.94917381,5.46739301,14.3990953,,3.79378839,4.44723391,12.5140568
5.06831135,6.90398993,36.2932849,,5.62686479,7.00401473,34.1465195,,4.10793305,4.5115888,14.8875503,,4.61363257,6.38797801,12.5198099
5.77298538,6.66170922,41.4448371,,4.08658932,5.3072995,32.8786352,,4.02818734,4.40182472,14.7936207,,5.06767402,6.00119618,15.1378646
5.00669199,5.82035312,40.4067988,,6.54608465,6.55741956,40.0324811,,3.63493556,3.97360017,13.5500913,,4.65964283,5.44609725,15.3137195
4.96529386,5.13872796,39.6197739,,4.89143562,5.65558608,32.7556797,,4.75758214,5.41475277,16.4380621,,4.3897976,4.5284056,14.3107212
4.33829156,5.79185367,34.7071486,,5.29762991,6.82644529,34.7293744,,5.274052,6.10167356,19.5272888,,4.02931546,5.38761663,12.3733805
3.67941182,4.19495638,34.1625496,,4.5371996,6.45960984,33.235667,,5.53875858,6.1475448,20.0485053,,3.4083517,3.85722572,11.6869304
3.8721308,4.17387655,34.4449183,,4.7267952,5.4380093,34.6223957,,4.54116675,5.99255233,15.869202,,3.28083744,3.60679567,10.8477734
4.67987612,4.95192341,40.2858636,,5.28116909,5.39507481,36.5579504,,5.74438993,5.74507572,22.2081661,,4.23564062,4.46251373,14.6179706
5.11289416,5.37055082,38.1059897,,4.69341985,5.80048483,33.3282864,,5.08931442,5.68823486,18.3761635,,4.54945634,4.83959078,13.6403112
4.8186984,5.76514606,35.4029468,,4.31714395,4.79135883,32.8665451,,4.86805218,5.77062726,17.4665643,,4.31558475,5.2407823,12.0883661
4.92594128,5.63555307,38.044171,,6.66508896,6.9164789,39.1970134,,4.11983565,4.11537048,16.1193694,,4.31144242,5.08152949,13.2424404
4.80436048,5.88121384,36.8449962,,4.83608786,6.33906376,33.5217303,,5.14586866,5.28370533,18.1200398,,4.19052902,5.33401537,12.1105667
5.37773323,5.33489146,39.6536703,,4.97012857,5.75622209,33.4768393,,4.78612444,5.83318296,16.7552559,,4.53211456,4.62354529,14.3097164
5.44800438,6.33443657,37.7270352,,5.56657907,6.51282676,35.6505151,,6.20362715,6.22995425,22.2357244,,4.6596248,5.64996165,13.439158
5.29453825,6.39638535,37.6443491,,4.19764933,5.25169474,32.8627149,,5.39534006,7.05267644,21.1727611,,4.65997038,5.79557551,13.4901356
4.64211939,4.82448409,38.3260083,,3.88435016,4.76263297,32.5303882,,4.23484565,5.02003616,16.1995652,,3.95172909,4.2331473,12.5291049
5.41405585,5.66749153,42.6098133,,6.38791841,7.81422205,36.1314134,,3.40656721,3.26155596,13.3780116,,4.90809584,5.15022147,15.9922362
4.82982386,5.56651628,35.7585945,,4.22494864,4.60244374,31.655335,,4.46422837,5.84456151,15.3105771,,4.24765453,5.02676278,11.7967207
5.98749947,6.89861799,40.3127838,,6.5028182,5.86421286,40.0685003,,3.64777357,4.61279559,13.6792933,,5.45933896,6.38499377,15.9591701
6.83954154,7.08874263,44.0879524,,4.88096058,5.55535301,35.0138692,,4.73205345,4.44341958,18.4700774,,5.96688855,6.38691917,16.9603627
4.92735704,6.17426661,36.6482891,,5.4540054,6.18150244,35.3210402,,4.02504667,4.49532093,15.6234483,,4.54275783,5.76952611,12.5759833
4.06756257,4.55900088,34.7905774,,5.59473908,6.05519635,37.0809948,,5.75017002,5.75608823,21.4856571,,3.79976759,4.20059901,12.2131804
4.68634097,5.18359132,40.2644552,,4.3159032,4.5789646,32.5221304,,4.39312014,5.41654147,14.6805827,,4.15223511,4.67566473,14.2316038
5.21392647,6.26716284,37.8147655,,7.32414294,7.90903172,40.2837513,,3.58206677,4.21319416,14.0169277,,4.78032255,5.82556422,14.3028197
4.71688466,5.12384077,38.6326747,,5.73383033,6.68360223,35.290175,,4.92954919,4.42475158,20.1030759,,3.92957004,4.44148516,12.3946747
3.53783565,3.8983292,35.3601428,,5.3808879,6.07095651,35.4059092,,4.64898721,6.41122633,16.7722563,,3.19691712,3.4896339,11.3016249
6.66686389,7.37058634,43.8970388,,5.1888096,5.33297799,36.6954264,,4.08679846,4.32006567,15.3919422,,6.36524472,6.95404066,17.9783958
5.26311618,5.60047503,39.081269,,6.26237145,7.25495699,38.3407336,,4.63093178,5.19904554,17.8888902,,4.42219098,4.89700726,12.9237736
4.3540477,4.55898916,38.0268113,,6.4891343,6.30756441,39.2908134,,5.24809809,5.94653441,19.0237641,,4.0754398,4.19970749,13.5574453
4.59060574,5.22791422,35.904283,,6.58034676,6.05811183,40.0847454,,4.5312985,5.23970934,16.7804858,,4.09601678,4.78979294,12.1374106
4.75732061,5.47736903,36.8417421,,3.87906391,4.36760066,31.2607691,,6.65517019,6.49750355,23.0396325,,4.26708923,4.94430674,13.3014319
4.92058329,5.7023462,36.7879076,,4.28895307,4.51991066,31.4517967,,4.25685257,5.02657866,16.1258339,,4.36950621,5.16250516,12.0814603
5.72301108,5.98126012,44.4889628,,5.94198425,5.99467302,36.8789051,,4.18527613,4.72948526,17.0445401,,4.96041193,5.31795887,16.754271
4.69334811,5.52360991,34.5749037,,4.53583709,5.32718019,31.6100181,,4.78061592,6.29542925,17.1430089,,4.2707436,5.06930129,12.4730823
3.77764938,4.46681843,34.4112318,,4.43223803,5.93683287,32.9646274,,3.52075509,3.82679046,13.8053145,,3.21512809,3.87093137,10.7029288
4.88542449,5.73788684,36.6370418,,4.90976162,4.83746816,34.9831989,,4.00998421,5.32480307,14.7596779,,4.23782863,5.15011875,11.7168017
4.29356338,5.09608331,35.0473737,,4.40544524,5.07545615,31.7724113,,3.86176006,4.58783196,14.3900894,,3.63694321,4.47542776,11.1408419
4.76956462,5.33359095,36.5503752,,4.41234218,6.66946137,32.0746643,,3.95153595,4.949307,14.6326083,,4.08235107,4.72955084,11.4320808
4.40426446,5.49130708,36.0435106,,5.22556025,5.90483079,35.4974966,,4.76135777,5.10719612,17.3874829,,4.12333504,5.11420631,12.4860623
5.24481702,5.60914573,40.6448579,,4.3649117,5.89534612,31.7850099,,4.78593786,5.17803583,17.4684576,,4.66911283,5.03612485,14.4299431
4.43134279,5.4910792,36.2778081,,4.37943376,5.14205712,32.8757088,,3.92817174,5.17591202,15.1002405,,3.91251344,4.91876926,11.6174676
5.30551708,6.5055061,37.4704467,,4.41010842,5.16446766,32.9340071,,4.13560886,4.39458094,14.7331846,,4.77361169,5.97626427,13.9751518
5.45123435,6.11723286,42.6458488,,4.52233517,6.5108719,33.2632636,,3.86131978,4.40307505,15.9053137,,4.77300341,5.49178848,15.6620444
6.31229611,6.44413717,42.4502819,,4.46844074,5.48683961,34.5749655,,6.36542717,6.72827417,21.862082,,6.03541602,6.0959729,17.8358566
5.03340047,6.0242875,38.875078,,5.16485304,6.35384204,35.4506704,,3.70520208,4.08432845,13.7746351,,4.31306389,5.3825263,12.9183594
5.01444158,4.94668721,38.8955373,,4.89358161,6.30667945,32.1867678,,3.67188532,4.5450625,14.270682,,4.26971743,4.34205585,13.1310318
4.50680806,6.54468998,36.2399453,,4.60460836,4.85198808,34.7429801,,4.6573193,5.90141731,17.403768,,4.28879306,6.18759721,12.7085137
5.55243294,6.05569761,40.6345126,,6.17224144,7.27005297,37.5237005,,3.84590598,4.3032322,15.5353528,,4.99762562,5.52525542,15.198483
5.05815931,5.62287992,37.9920984,,5.57737872,6.45392831,37.5668622,,5.67809207,6.97155802,20.6992142,,4.2318502,4.90138787,12.8871361
4.20608471,4.73460643,36.0026816,,5.14288995,6.61895188,33.7771581,,5.68673352,6.06652509,21.6341431,,3.55563168,4.17508533,11.1758806
6.58574137,7.16316179,45.1297084,,4.98505209,6.6088987,33.4902088,,4.53967709,4.93372645,17.7776224,,6.1340066,6.72497677,18.3156759
6.29372385,7.53888857,40.9270212,,5.04009575,5.31575348,35.1061298,,3.63506798,4.6147763,13.987401,,5.4931147,6.85503329,15.4903154
5.06138222,5.66751151,37.7371208,,5.15317979,7.0452301,35.0121558,,5.51182489,5.35288982,20.4640814,,4.58690835,5.23948564,13.958338
4.87012871,5.57028383,36.8239145,,4.26631701,4.93942892,32.6976369,,4.43807682,5.82246805,16.1711597,,4.08329134,4.89040986,11.6456501
5.40647604,6.39870825,39.3756548,,4.9415895,5.46640451,34.8998137,,3.65888896,3.76531861,15.0008226,,4.60584872,5.71978679,13.5134926
4.01513608,4.42658356,33.8585737,,5.30887244,5.93958493,33.8139834,,4.46663025,4.95335816,17.527808,,3.86766624,4.13889293,12.2592006
5.5710893,5.90353883,41.1137185,,4.7531868,5.8050123,32.1828983,,5.60253002,5.36077082,20.3171182,,5.27950618,5.49916199,15.7438335
5.15220595,6.14431022,40.0264832,,4.63841574,6.06297921,32.5297635,,4.51413112,5.79364458,15.3667583,,4.58566983,5.60286654,14.6034105
6.01033498,7.12621263,41.585775,,4.78762874,5.39042848,33.310226,,4.43078821,4.59035722,15.7603874,,5.44343108,6.52481028,15.59994
6.35975842,7.56789825,43.6011379,,4.10287183,4.68443662,32.4927014,,5.02227567,5.67734367,18.0245643,,5.99085964,7.11485459,17.5584784
6.27804693,6.6681511,43.1504284,,4.58185331,5.61368323,33.2075632,,3.99909378,4.17415988,15.9435982,,6.04395078,6.34550487,17.8844326
6.29393236,7.41053259,42.8376025,,5.52883925,6.12423092,37.0561632,,5.11642181,6.01386058,17.4556904,,5.80958929,6.934026,17.2303307
5.39154521,6.49079364,37.4124556,,5.21847082,5.37622878,35.110656,,4.08877773,4.48199471,14.3600327,,4.42502724,5.75726103,13.1067656
5.25885215,6.25331195,39.2267522,,4.11184468,4.32900589,32.7415792,,3.80371586,4.04062883,16.5520439,,4.60265276,5.6784045,13.5998743
4.13320831,4.59668249,35.5606111,,5.76501054,6.88149452,37.0671217,,4.94397647,5.2221185,18.7165914,,3.73300878,4.11902859,11.723945
4.1504846,4.32007483,35.3171019,,5.20615936,6.27608629,34.7453465,,4.25205162,5.32491323,14.7010505,,3.57861924,3.74089018,11.0315018
4.97059126,6.71633566,35.8441718,,4.58065584,5.4506237,32.2863356,,4.38323429,5.37506462,15.1451908,,4.4341955,6.19420245,12.366468
5.14035207,5.17310094,42.382744,,5.65939311,5.45105539,36.9126393,,4.3064447,4.6931845,16.2372116,,4.5515677,4.64525993,15.6752005
5.39995213,5.57494231,38.7307225,,4.19716913,5.00309824,32.1691487,,4.73194289,4.95233861,17.4814198,,5.14475936,5.15674732,15.7108079
4.54245622,5.3027721,35.4619105,,4.45452588,4.66884538,34.0979242,,4.12805005,4.17721496,14.4329183,,3.92394015,4.7404712,11.5246244
5.06982665,5.74857257,37.9961807,,4.69398375,6.00850757,32.5926407,,6.3715704,6.26849806,21.3637497,,4.51451321,5.23624905,13.7492555
5.48719414,5.76558786,38.9197195,,5.66621301,6.26101074,34.8403029,,4.50002117,4.85590549,16.1946562,,5.08989596,5.33919092,15.4565361
4.14997921,5.17028481,35.9815499,,4.65851473,5.73735239,34.4149236,,4.70544045,5.54852485,17.0577365,,3.88295283,4.78065126,12.1375436
5.19000686,6.54779886,39.1406526,,5.92940699,5.83274633,38.2328893,,4.19697663,4.75026357,16.0972988,,4.57183751,6.00550189,13.5366628
4.27309719,4.78481561,34.5162824,,3.81233771,4.21697591,32.3028348,,4.3383867,4.82710656,16.3368338,,3.68126552,4.19896139,11.2422681
4.84021825,6.64180264,38.8419223,,4.56951721,5.70550404,34.0717004,,4.13322257,5.46011184,14.632731,,4.45241442,6.19043969,13.941884
4.33406137,4.37786934,34.6386464,,4.83703849,6.1411353,32.9271188,,4.93933149,4.97842246,19.5572941,,3.81290754,3.87105492,11.6140479
4.11796747,4.93503079,35.8115848,,4.78360908,5.13396249,34.9238414,,4.74288072,5.68312165,16.1692867,,3.80353489,4.45964209,11.7588183
4.08839298,4.52288318,35.0083951,,4.38731153,5.58186509,33.0132023,,4.38155762,4.56316879,14.783882,,3.50449858,3.95563626,10.9965759
5.20609144,6.86745291,38.1519799,,4.47360215,4.73850378,34.4270666,,3.76433924,4.55056026,14.3022795,,4.89437541,6.4783789,14.4579875
4.86130094,5.62287721,35.9911174,,4.46625953,5.45128418,31.6505064,,3.93582794,5.127459,14.8328466,,4.64870232,5.25545889,13.0107742
4.06731387,5.10625085,35.9807662,,4.30619864,4.38331622,32.9155946,,5.81833997,5.58022653,20.409804,,3.4661013,4.55000613,11.1853364
4.75829375,5.7471631,36.6342614,,5.97879028,6.36160943,38.3023437,,3.86665185,4.25442505,14.540972,,4.0547245,5.15467418,11.5158067
5.84997938,6.77756627,41.4279166,,5.53304301,5.81653088,36.9981217,,5.33016345,5.57902838,19.4517319,,5.60362089,6.43497945,16.3800534
5.41989561,5.68586156,41.1576788,,3.78301331,4.00346304,32.3113865,,4.69967665,5.48176506,16.0083634,,4.91317368,5.21025524,15.3378183
5.12715209,5.20085092,40.6992969,,6.94088357,7.49293397,40.6786025,,3.90674985,5.12086686,14.7640955,,4.90468062,4.85746373,16.4669972
5.12803139,6.43954324,36.9832875,,4.87807712,5.74911076,34.453568,,4.40909055,4.73488787,16.7997512,,4.30961482,5.77851355,11.6796829
3.95272588,4.31925844,35.8207233,,4.19698041,5.07374615,32.5642541,,4.13545625,4.72884321,15.4265796,,3.38909978,3.84778341,11.251505
5.05631907,6.14520682,38.6458657,,7.29027016,7.10870141,40.8250549,,4.53909779,5.60069681,15.9274533,,4.71432274,5.73707226,14.2561991
5.17485253,6.02585195,38.7464058,,4.37075588,5.12312262,31.554908,,4.32837928,4.76851472,16.7941453,,4.87017229,5.62696916,14.4965103
4.32384826,5.04309917,35.3208329,,5.3278623,5.57241035,37.9102071,,4.10446377,5.35959836,15.3021509,,3.96717921,4.63797536,12.1800843
3.91993296,4.38751263,34.9757862,,4.90088064,6.07401299,32.5087094,,3.80777311,4.36315259,15.9323532,,3.45304619,3.9179468,11.1681475
4.50265567,5.72909313,36.4907236,,5.12152191,6.78013018,33.5369483,,3.77446912,4.07699064,14.279303,,3.86945487,5.14735934,11.5803641
4.21827342,4.67353613,36.051436,,4.02309786,4.7028138,32.6098612,,3.9689839,4.27203249,15.4880424,,3.85386151,4.23268995,11.9745756
6.19458971,6.17239641,43.7506805,,6.20213156,6.33943779,37.4789789,,3.74515029,4.26897117,14.505774,,5.51771986,5.54054843,17.172638
4.45621051,5.53867853,35.2618138,,4.14357303,4.81103227,32.5863839,,3.79574327,4.190064,14.8471235,,4.1274907,5.09520566,12.4149447
6.35559451,6.65447269,42.537187,,5.2409721,6.17450893,36.6347567,,3.91485628,4.17440812,14.9471136,,5.4613989,5.90554096,16.3238346
5.11450603,5.31410161,38.7737728,,4.88726363,5.78922062,35.0301576,,4.58730253,4.67522845,18.3250146,,4.63041155,4.78163311,14.9595496
4.71240679,5.46923948,36.5578434,,6.05237852,6.40578269,35.9471418,,4.0881086,4.75474193,14.6212294,,4.00101622,4.83554054,11.4674096
5.74135062,6.91831282,39.4146551,,4.43932346,5.01401943,32.6540343,,3.96807219,4.73506954,14.1731132,,5.27136916,6.45842389,15.8882239
5.22095084,5.92463721,36.8066698,,3.96056818,4.53363923,31.2538648,,4.20631825,5.60916102,14.237213,,5.04707303,5.62387379,13.306723
3.85266529,4.82089837,34.3689615,,4.47385423,5.8375795,33.1628715,,3.60222479,3.86360752,14.5693045,,3.46396318,4.40504404,11.6768153
4.28204911,4.64382265,35.9861402,,4.88836856,5.96959616,34.8419971,,5.78864256,6.12775676,21.2273233,,4.04364963,4.23366446,12.2358486
5.70362303,5.3340256,39.5425889,,5.15864517,6.70247379,35.3442341,,4.43116176,5.70928525,15.6434413,,5.05751332,4.74824007,15.0324109
5.61160746,7.09972061,41.3030558,,5.15719675,6.21832637,36.0646511,,3.68102299,3.7725075,14.5401482,,4.94390669,6.44353989,14.8800472
5.84127639,7.16791122,39.3340203,,5.45947178,6.06919752,36.4971286,,4.17653984,5.87586226,15.1629515,,5.566199,6.77576065,16.2537792
5.71865117,6.02051346,40.9820468,,5.00089368,5.42677384,35.7534417,,4.12531909,5.01200274,14.8032401,,5.4534606,5.69897302,17.194608
5.09083376,6.39617475,40.7136102,,6.45310576,6.76197853,39.756069,,3.62537292,3.90543064,13.5374573,,4.77274394,6.02073605,15.5089514
4.53002179,5.06851619,38.3813056,,4.77402593,5.08241304,34.7099158,,4.49067887,5.28872262,16.3732252,,4.2659876,4.73086086,13.9421944
4.68944365,6.11704276,38.4636222,,4.72162949,5.92787174,33.4030735,,4.20295839,4.75516468,15.1076727,,4.45862325,5.75581583,14.1804935
5.19044856,6.19808452,39.0938922,,6.31746898,6.39094445,37.4082977,,3.92752218,4.13895907,15.9530941,,4.42539992,5.50517987,12.939194
5.46920887,6.03653707,40.914815,,5.57776128,6.8187912,35.6935027,,4.58400233,6.27198989,15.4633847,,5.16071717,5.65309885,15.5719566
5.53475193,6.37221266,38.9202008,,5.73006916,5.98664841,37.2151512,,5.60615161,6.20170625,21.1642771,,5.01505845,5.82699997,14.2146182
5.90443927,5.92597691,43.0395792,,4.8890312,6.79484737,33.8355053,,4.47733236,5.47713988,17.6702232,,5.25437715,5.30779011,16.2587712
