New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
2.966414645,4.942599527,6.280762855,,3.255706705,4.321100145,6.362002472,,2.9784665,3.642864946,4.484771605,,3.042744394,4.305146859,3.523809429
3.501317877,5.421361172,7.00750773,,2.729507332,3.884132347,5.489148381,,3.334688479,4.118452162,5.087741762,,3.599556486,4.78621233,4.304827245
3.382828647,5.175388622,7.282973173,,3.416814924,4.909030552,6.422745283,,3.067413728,3.950818341,4.556488172,,3.460652929,4.517833927,4.331330359
2.895294552,4.260975864,6.997279158,,2.985628375,4.650260364,5.599092117,,3.120858376,4.243549079,4.379874345,,2.990731203,3.569099179,4.098809377
3.224462223,5.086333093,6.787813598,,3.738613184,5.568615024,6.66336803,,3.039848631,4.050607812,4.393465916,,3.324695339,4.529747814,4.00188189
2.620819743,3.501548087,6.34514382,,2.957446823,5.330049711,5.623348527,,2.819240845,3.044866542,4.712023411,,2.6978846,2.925841419,3.437977808
3.252936286,5.204356599,7.088575101,,3.076551885,4.758593638,5.708099304,,2.684426813,2.840714454,4.242834569,,3.348496359,4.605270604,4.248481909
2.942671687,4.263205786,7.192722583,,3.186947964,4.775903504,5.866232032,,3.079507059,3.781372438,4.929351519,,2.992392784,3.521042781,4.118370453
3.515977082,4.826095616,7.025881998,,3.303622934,4.182466549,6.439073815,,3.329704558,4.620369328,4.65661215,,3.618604046,4.238007244,4.258256945
3.340150972,4.86597018,6.497522998,,3.135290633,5.589569617,5.924284309,,3.056895553,3.574062842,4.750149704,,3.417922011,4.35726018,3.716643598
3.090638908,3.903613751,7.170652962,,2.688559871,3.485889466,5.854378165,,2.541993772,2.809347285,3.974245594,,3.204442693,3.263532357,4.185760095
3.237172243,5.885177345,6.645696176,,2.965842713,4.101011803,5.909597643,,3.485187168,5.352675048,5.632543088,,3.304024742,5.234078824,3.857397462
2.793459824,4.298665706,6.478398108,,3.284317483,4.690414785,5.831575867,,3.043985342,4.348975126,5.115327464,,2.880054447,3.579865806,3.56861008
3.124785491,4.167123959,7.00765727,,2.862056885,4.204719393,5.655589606,,3.59643732,4.256436086,5.59160082,,3.167820671,3.494041981,4.045910199
2.785461041,3.763675139,6.55822754,,2.928595743,4.011834145,5.702826174,,2.835688349,3.317101488,4.443100229,,2.834332992,3.20341433,3.625423747
3.199609858,4.771243534,6.515749795,,2.702124786,3.64135242,5.541961956,,2.670890737,2.688443067,4.249893322,,3.30470201,4.277155777,3.852228187
3.090725365,4.286257081,6.96959201,,3.060149939,5.229872913,6.045221234,,2.872129741,3.773371589,4.304488922,,3.168828014,3.592763023,4.039463281
2.702983642,3.857784437,6.070769415,,3.32479339,4.809401528,6.358124076,,2.774938032,3.273937151,4.942894804,,2.770358753,3.148928263,3.281969853
3.172205495,4.400310289,6.503363867,,2.508367849,3.590595593,5.309685049,,3.364377613,4.948635077,5.084577633,,3.270862789,3.863626701,3.772214795
3.133039845,4.643719542,6.742860221,,3.740106279,5.119936025,6.708769374,,3.170648313,4.947118777,4.667995786,,3.186767072,4.042733464,3.880414438
3.302597238,5.393950066,7.100482363,,3.152749145,4.907181312,5.692545774,,2.836432007,3.583865345,4.324738024,,3.36245063,4.734458511,4.245386086
3.59583939,5.525632006,7.406503303,,3.277853564,5.785939624,6.260708033,,2.939814379,3.598527934,4.353435682,,3.693420811,4.934165747,4.577153353
3.064855414,4.469131226,6.355597784,,3.131582243,4.089368669,5.970378453,,2.733678698,3.513497492,4.419620605,,3.146687861,3.769256007,3.690014539
3.239762899,4.092267344,7.285220197,,3.097869229,4.347112261,5.934313502,,2.925582628,3.732845846,4.309634324,,3.351040677,3.571181754,4.396782304
2.914475359,3.718677341,7.137168945,,2.848045067,4.032596022,6.055459446,,3.004857182,3.29331979,4.992497524,,3.020096768,3.219946995,4.159027443
2.895080718,4.374051633,6.667459881,,2.748947045,3.754154775,6.020655102,,3.099302018,3.915148462,4.429866887,,3.001831847,3.694553505,3.801961686
2.953219025,4.420181311,6.709132649,,2.604570808,3.84836523,5.430452171,,3.682408234,4.526183078,4.883949421,,3.016833044,3.787636836,3.851357487
3.147123119,4.752629719,6.788046391,,3.642341933,4.930465211,6.485831287,,3.100774756,4.251126472,4.545999606,,3.192344329,4.243649958,3.906357818
3.201941321,5.194526162,6.845508557,,3.028782887,4.111414806,6.2206032,,3.288054058,4.156618299,5.12176715,,3.279706357,4.635538519,4.048226062
3.10752505,5.247603154,6.614360232,,2.905345381,4.688228964,6.134032392,,2.596716669,3.243912637,4.408954396,,3.1928343,4.557018642,3.806611772
3.522883881,5.216774273,6.92584767,,2.784153138,4.233856229,5.595073323,,2.894515237,3.092107824,4.685799549,,3.588581846,4.616938827,4.117698733
3.523068829,4.500013716,7.314328102,,2.647595543,3.344386092,5.627221021,,3.265684654,3.501491828,5.042076734,,3.643915916,3.830919781,4.409647166
3.022600242,4.754201143,6.587506093,,2.462255269,3.70665535,5.263444658,,3.372396782,4.640862893,4.782249223,,3.10114977,4.105810032,3.802920177
3.063666589,4.60878353,6.844569594,,3.210095329,5.113871138,5.877068287,,3.129159971,3.304510722,5.034591964,,3.160920811,3.960220735,4.017923864
3.138966073,4.178296552,7.123808387,,2.850828132,4.510038532,5.6468264,,2.966459603,3.813532712,4.307516248,,3.230321738,3.456628985,4.091237926
3.663729214,5.583807255,7.395498531,,2.717477308,3.68341928,5.538029721,,2.857244591,3.803544384,4.333896315,,3.723519537,4.936604348,4.466523821
3.040662248,4.152944716,7.032679642,,2.754491265,4.777288743,5.580122519,,3.400209303,4.10070494,5.582103762,,3.108572097,3.650852991,4.110421965
2.636063179,3.513636343,6.399897019,,2.826304271,3.909938858,5.593237658,,3.348564796,4.650959808,5.43046919,,2.697618967,2.977589544,3.527413043
3.369888119,4.471853629,7.364151664,,2.769707439,4.611000203,5.617279511,,2.98096736,3.273190113,4.623957775,,3.449952905,3.849219466,4.379413737
2.906529659,4.308909086,6.338324123,,2.953468097,4.164711925,5.854039646,,3.129134576,3.775667284,4.620435953,,2.961355108,3.655856213,3.495383323
3.580685829,4.740271744,7.262423488,,3.18338896,4.9335504,5.886533865,,2.749635212,3.788642792,4.526496043,,3.711774704,4.175788222,4.376967916
2.593904702,3.624012582,6.607651169,,3.312997221,4.782390806,5.959301459,,2.541783334,2.912811786,3.987072538,,2.633095628,3.007081754,3.614141702
2.666793984,3.935171751,6.482152648,,3.048604102,4.275707942,6.127424036,,2.725313237,3.186208662,4.475968739,,2.737057438,3.247227983,3.684649554
3.606232953,4.81578412,6.921203387,,2.504938975,2.997265967,5.501696202,,3.197589594,4.90486645,4.784917211,,3.710224765,4.229204068,4.175795342
3.132862097,4.360586008,6.655819711,,2.933048743,4.486170751,5.640557197,,3.206610214,4.226554262,5.194292414,,3.229513341,3.827785703,3.881286628
2.702026266,3.594229931,6.186245402,,3.485946392,4.687504682,5.989526243,,3.488614204,4.821087161,4.808017692,,2.776142141,3.0619171,3.34927077
2.643056155,3.921781129,6.234118065,,3.443547791,4.871117464,6.69217836,,3.243332947,5.473270666,4.461612916,,2.681811388,3.293814073,3.39677861
3.446861446,4.891337848,6.83572006,,2.896210398,3.886086581,5.573603863,,3.248932105,4.363167083,4.590587663,,3.499992611,4.231736808,4.062068053
3.018875959,5.293596504,6.500453828,,3.058166971,3.685286681,6.201951307,,3.070546917,2.766203486,5.016517227,,3.091438055,4.767222637,3.787733667
2.52222941,3.3733986,5.994429548,,3.366894965,4.735199634,6.416533892,,3.729182531,5.242546929,5.008408388,,2.583164335,2.776559068,3.197373617
2.955058152,4.322467955,6.185227788,,3.176894996,4.682609166,6.016581648,,2.642361471,3.643113833,4.074048118,,3.061062402,3.768436271,3.39000082
2.773356047,3.437755638,6.721525452,,3.175351875,4.384771043,5.93568039,,2.740648279,3.138742629,3.987300407,,2.813679404,2.890131324,3.720654265
3.075584761,4.62124576,6.952697826,,2.643298379,3.897468472,5.650229621,,3.609702982,5.155141984,5.756349994,,3.147957065,4.043457588,4.123098641
2.65270972,3.559751442,6.172738899,,2.5175567,3.844453471,5.395078386,,3.097607582,3.891977343,4.432903627,,2.739269466,2.905447644,3.352903455
3.415213567,6.000118666,6.75151957,,2.932271254,3.918503157,6.257790563,,3.315487603,3.835448174,4.910569302,,3.543929688,5.345417984,4.025019553
3.299978668,4.553309515,7.482045455,,3.264918069,5.334112804,6.101768517,,3.448993646,4.410185622,4.75693092,,3.327083072,4.021960796,4.437223697
2.751415757,4.227303183,6.266814808,,2.491951311,3.51414252,5.390072134,,2.742232935,3.134353851,4.230990361,,2.837532936,3.694270394,3.536998387
3.579631989,4.790836996,7.394662351,,3.144908863,4.476160194,5.870131216,,3.114209512,4.005203093,5.068350916,,3.667655632,4.280859611,4.502710851
3.000368166,4.136344192,6.585918707,,3.182763902,4.906572991,5.806019023,,3.202166382,3.709877604,4.966784234,,3.015896787,3.596222284,3.730172664
2.890162867,5.337373242,6.451640123,,2.780711739,3.755569021,5.893070039,,3.368420837,5.023600438,4.427548609,,2.974456842,4.697989481,3.733739786
3.334537724,5.897117546,6.612142097,,3.178278376,4.643592964,6.055570659,,2.83048864,3.381523239,4.330217942,,3.433820058,5.298986492,3.951216647
3.012180681,5.041086446,6.257494933,,2.977272472,4.259334368,5.736012463,,3.085547273,3.759791564,4.860742479,,3.093196264,4.316821804,3.486850706
2.865679312,4.120456077,6.614466489,,2.952845896,3.963382981,5.570063008,,2.736661321,2.993058436,4.829046357,,2.955565982,3.634413581,3.835186212
3.556363788,5.973470519,7.668773519,,3.177571428,4.915290099,6.022068137,,3.284386882,4.793938417,4.641247629,,3.616085733,5.373503185,4.71370149
3.424263182,4.895421998,7.250453804,,3.239710144,5.412473675,6.093173635,,3.185525853,4.613303711,4.60298844,,3.486947591,4.347017658,4.315161585
3.625632833,4.714247991,7.452649712,,3.251910892,4.585551268,5.895145689,,2.990012474,3.336788989,4.181050848,,3.725264877,4.151362949,4.468722157
2.738332437,3.886920211,6.323654029,,2.62804016,3.684846509,5.490623212,,2.637953177,2.909610007,4.086444727,,2.798699617,3.208695117,3.454908482
3.178626233,4.375488364,6.984922134,,3.102994877,4.259901135,6.443347844,,2.985928355,3.846390381,4.532844061,,3.278270316,3.883349124,4.07551662
3.129360284,4.384470081,6.505814663,,2.857572201,4.481416074,5.564210195,,2.509575899,2.638801508,3.91729467,,3.216537915,3.717991623,3.716325936
2.761742309,3.98449703,6.629650243,,2.833758975,3.360033169,5.94905713,,2.770448287,2.867110031,4.088565544,,2.859834969,3.430677084,3.715451206
3.355813733,4.560421832,6.638446935,,2.963131668,3.894041754,6.165103919,,3.396021284,4.323866267,4.492566168,,3.465028762,4.02637347,3.905467812
2.970302334,4.58043143,6.486870172,,3.100476826,4.821613109,5.652586851,,3.020086852,3.942622561,4.407907165,,3.044496279,3.980081457,3.669068249
2.817300318,4.492410915,6.06895657,,3.10906431,5.069304836,6.111478911,,3.3273294,4.121895105,5.281804436,,2.936273851,3.83409311,3.336628074
3.410719464,4.526517981,7.266862304,,3.585999207,5.657795415,6.806147957,,3.189552356,3.47125183,5.057158056,,3.480617671,4.008665787,4.283503401
2.589809718,3.615749573,5.931818081,,2.585809873,3.784553405,5.354963984,,2.854750212,3.592513442,4.220826979,,2.713169028,2.971899092,3.214152663
3.049933859,4.363234334,6.364551642,,3.265714318,5.180392109,6.224564931,,2.868333005,2.972273464,4.930866216,,3.146623942,3.74635666,3.651466092
2.947847342,4.26291698,6.801229154,,2.625472295,3.835930232,5.973547453,,3.180044082,4.101788333,4.574477167,,3.032265597,3.68611951,3.934509074
2.490963059,3.539694883,6.211553425,,2.954815433,4.347472988,5.722940196,,3.26307563,3.854896111,4.552163948,,2.57190982,2.934629572,3.388771522
3.130298406,3.893018815,7.361823806,,2.760061183,4.001118485,6.02115194,,3.307122272,4.015888317,5.20024506,,3.192105979,3.289506568,4.295215362
3.118132755,4.953831791,7.013263863,,2.977480979,5.234225666,5.964996057,,3.011423128,4.121045497,4.775140909,,3.212941974,4.24887033,4.128389231
2.971069539,4.70914604,6.444438672,,3.228771896,4.439867119,5.807949883,,3.485122146,4.681800633,5.235146781,,3.046218756,3.998250105,3.615657706
3.395977655,4.85784533,7.420267279,,2.878697878,3.756448774,5.867133752,,3.54015383,4.806193677,5.487867517,,3.472837597,4.230979187,4.496942834
2.859871901,3.834275647,6.965876802,,2.897951434,3.533245539,5.979405092,,3.558487181,3.643347586,5.050137266,,2.918686648,3.115732065,3.905164828
2.773987538,4.297834191,6.143701468,,2.831719448,4.223640559,5.702764573,,2.952739113,4.254316486,4.534644009,,2.835644684,3.584298532,3.352631637
3.02518112,3.93813671,7.183511369,,2.913376717,3.810111509,6.148902296,,3.290244949,4.436903575,5.183364156,,3.105708303,3.422028685,4.216722399
2.731748123,4.028333784,6.808119669,,2.354451536,3.188770578,5.139746408,,2.968424357,3.149352999,4.485517416,,2.802420563,3.459850738,3.892499547
3.083571219,4.251594099,7.014868377,,2.83479605,3.634569258,5.840672684,,2.612957331,2.64230061,3.882315852,,3.155500568,3.696245303,4.062513932
3.386827579,4.805825891,7.155204309,,2.901124643,3.814855781,6.309118414,,3.102861107,4.277167238,4.576215752,,3.486602758,4.262775544,4.298849233
3.247523119,4.895944163,6.587214599,,3.314115829,4.8786214,6.305609285,,3.470325208,4.213878002,5.118116165,,3.31081849,4.174229106,3.71953469
3.026239012,5.055086099,6.517074834,,2.698849308,4.006963154,5.773758354,,2.876606652,3.722962739,4.514466126,,3.107900376,4.43921969,3.781726206
3.082534251,3.76857477,7.072058067,,3.171723705,3.990368336,6.141366637,,2.710516757,3.186270577,4.388189075,,3.15825076,3.19607711,4.022332125
2.699109221,3.777251222,6.579240611,,2.946940771,4.813029564,5.750872151,,3.328214983,4.460349864,4.888168767,,2.75622005,3.073590992,3.660285161
3.103934083,4.841558437,7.198420869,,3.286264974,5.04933438,6.22668184,,3.056101926,3.780322517,4.539501612,,3.201500641,4.173793251,4.244392039
2.80892135,3.772815677,6.251727506,,2.87652052,4.105404354,5.795305277,,2.925509801,3.383964954,4.346754973,,2.854504764,3.238250885,3.375761021
3.500292426,4.583488955,7.250697978,,3.252476361,5.478352208,6.37529428,,3.058792338,4.443091989,4.653606338,,3.565469781,3.996656757,4.328086945
3.061503705,4.941377617,6.563782678,,2.578226816,3.580656677,5.778943407,,3.471100527,4.441867452,5.442215505,,3.129762022,4.239726083,3.807115437
3.364640659,4.861315629,7.058974765,,3.686785739,6.098126317,6.717023298,,3.479707188,4.897750626,5.278040549,,3.40048897,4.288167205,4.143393342
3.106957349,4.506860587,7.028265297,,2.922341,3.606517465,5.860160742,,3.0379168,4.096675046,4.412419775,,3.177423587,3.863936149,4.079342285
2.835214724,3.921752491,6.57115528,,2.73011161,4.159861132,5.706586558,,3.231481628,4.260269476,4.659659513,,2.915837072,3.363875277,3.700859337
3.345740491,4.98162062,7.146599646,,3.391081595,5.427449617,6.473303697,,2.952068338,3.5197158,4.729139609,,3.411119122,4.354889881,4.269778631
2.773692668,4.355840086,6.24407267,,2.961852709,4.590572711,5.923415796,,3.49101251,4.29798845,5.061420595,,2.839377199,3.719582988,3.384867175
2.988410731,3.81894598,7.173455118,,2.706855632,3.385000722,5.703354737,,3.01280645,3.460362562,4.712808686,,3.042454775,3.298901893,4.095133106
3.244278345,5.039578681,6.923166617,,3.238161554,5.182291268,6.199128606,,3.34878897,4.754512879,5.105049448,,3.310207525,4.384576597,4.022500077
2.707064503,3.636241263,6.239428053,,2.712970149,3.75298439,5.587605572,,3.018808496,3.893486436,5.110433182,,2.788535292,3.021136774,3.426076772
2.967103221,3.995493303,7.131899384,,3.223333273,5.145098464,5.756612753,,2.901188054,3.14682546,5.141190053,,3.044163257,3.314599252,4.110957313
3.33855157,4.946516951,6.529462914,,2.727452345,3.80521396,5.487623839,,2.883618707,4.151850051,4.272760762,,3.417161141,4.226608952,3.792962077
3.044566056,4.511626496,7.123386342,,3.06634389,3.925966438,6.06817789,,3.431460426,4.7691798,5.267801398,,3.106091971,3.929242371,4.177859555
2.882506836,4.647567153,6.549479847,,3.216117468,5.127453675,5.738699521,,3.699314379,4.343761452,5.303364554,,2.969476525,4.081645965,3.7356836
3.609884414,5.346812638,7.514022853,,3.00819263,4.527941903,5.996273595,,3.08709498,3.936334866,5.082829354,,3.721970745,4.688601855,4.649114225
3.223222389,4.625078415,7.359750918,,2.739106373,4.503479078,5.425228234,,2.93955646,4.138028246,4.232301949,,3.336331468,4.156804337,4.404124023
3.665411544,5.297245967,7.252991436,,3.016464228,4.465425184,6.304539709,,3.452042715,4.572908135,5.472047455,,3.72947372,4.734791109,4.416083423
3.133662462,4.291860516,6.642942228,,3.1060906,4.006465902,5.548827189,,3.445504049,4.919400124,4.830815389,,3.222930033,3.774615642,3.873220008
3.328656755,4.704956806,7.108662288,,2.979586698,5.071885199,6.028077306,,2.645715904,3.293025903,4.155737494,,3.43318108,4.121233471,4.253014321
2.720469058,4.090822978,6.394952103,,3.455380554,5.743315879,6.249264988,,2.916585615,3.179573464,4.911809053,,2.779917168,3.412687914,3.50321346
3.015226004,4.123664297,6.872267197,,3.236368587,5.334967674,6.186098711,,3.166061011,4.780172308,4.965851415,,3.046060021,3.514746803,3.922830898
2.791718721,3.935003149,6.044949404,,3.586614341,4.919284322,6.305673481,,3.034946963,3.660388979,4.542348779,,2.910268007,3.263742441,3.316640186
2.91941593,4.173115562,6.263017554,,2.971567224,4.325341901,6.03813863,,3.025757421,4.089123218,5.168128324,,3.030362319,3.670784289,3.584490323
2.99836679,4.933861098,6.420515634,,2.740731319,3.715933051,5.462465688,,2.774456099,3.562314485,4.73677954,,3.04192017,4.263618915,3.680981602
3.025228178,5.532799596,6.386015037,,3.164858344,5.170544221,5.943669986,,3.321569148,4.068108152,4.843549641,,3.093691296,4.86595659,3.619277459
3.245416989,4.772379152,6.40237822,,2.759449287,3.454546741,6.06030097,,2.536729626,3.150313985,4.047379277,,3.363397681,4.079205971,3.723041499
3.603557218,5.144828835,7.543089587,,2.755454946,3.719004238,5.858561222,,3.104224376,3.5673439,4.328007382,,3.640341267,4.543609454,4.628679945
3.051502409,3.92587062,7.103757607,,2.962640799,4.413776957,5.696388907,,2.681184325,3.602366036,4.269844238,,3.114447737,3.306379847,4.107249155
2.900692826,4.811906258,6.554969902,,2.459036757,3.332386108,5.489595229,,3.235483259,3.742409328,5.276126665,,2.974121711,4.211931744,3.758739515
2.910701033,4.412141802,6.45256397,,3.304962515,4.976660057,6.092705183,,2.803357813,2.775444753,4.070288247,,2.993136225,3.738234295,3.678423184
2.93935463,4.383100341,6.712990276,,2.721868692,4.224207407,5.591304065,,3.376541704,4.914454909,4.937757855,,3.013483425,3.793730485,3.795571641
2.919701787,3.968526105,6.757935203,,2.276952985,3.278542951,5.166569008,,2.87443685,4.209227275,4.388057755,,2.976738466,3.3407217,3.816396796
3.354279182,4.948232537,7.346488238,,2.989337716,3.821313223,5.916915099,,3.086992205,3.588710456,4.871203673,,3.432016251,4.302354742,4.440487343
2.75548561,3.763596188,6.582626692,,2.489541026,3.808048205,5.259927569,,2.738926767,3.223553649,4.870315077,,2.825818826,3.188626356,3.723303191
3.220730328,4.125071065,7.217307203,,3.01506551,4.164432099,6.236416621,,3.70133159,5.011352623,5.475664574,,3.289912384,3.570053189,4.271627928
2.838077837,3.607083185,6.280101071,,2.851178066,4.30745822,5.719582695,,3.144929718,3.841340248,5.16064034,,2.92676977,3.097968284,3.477941145
3.570468152,5.425835137,7.064839465,,3.024755386,4.369111416,5.884131452,,2.890556296,3.058652402,4.384256647,,3.646164657,4.72511334,4.167739021
3.004411511,4.563692411,6.613802082,,3.124481981,4.612497955,6.106071941,,2.78315684,2.847157773,4.867187074,,3.100227557,3.989729133,3.871114855
2.952647062,4.092679669,6.899573706,,3.518845037,5.703839371,6.388099042,,2.810130239,3.809528112,4.426414387,,3.027599418,3.405819883,3.954228334
3.237743957,5.410626137,7.134065925,,2.96169215,4.991569983,5.617425307,,3.17403233,4.124879698,5.177010022,,3.32004519,4.768058642,4.217120472
3.09595402,4.141763238,6.749343827,,2.54626743,3.379180955,5.469103348,,3.616247789,4.701779707,5.648313501,,3.195055008,3.633093171,3.877686787
2.740153996,3.589814245,6.443923397,,3.188313102,4.718302378,6.034861177,,2.556998195,3.443618565,4.010937421,,2.860224055,3.061308813,3.593001217
3.223225864,5.011668602,6.433622768,,2.812133997,4.329310947,6.130509649,,3.07079865,4.670826266,4.907812213,,3.28559871,4.312015253,3.623253404
2.83829073,4.324400819,6.300838742,,2.94455474,5.28892112,5.787263115,,3.123191831,4.362252938,4.599278938,,2.925177556,3.729746365,3.52047964
2.919782504,3.755365921,6.302841398,,2.907231172,4.622605855,5.733274411,,3.225526017,4.757823784,4.705583728,,2.990221718,3.229125185,3.469314648
3.80678673,5.608278131,7.825372939,,3.174536305,4.335154044,5.696951791,,2.890990203,3.202923293,4.2188701,,3.905805007,5.124813264,4.91441767
2.807044639,3.869281131,6.142812739,,3.219340588,5.241056327,6.110792794,,3.195436799,4.534745239,4.590581262,,2.891281758,3.198355114,3.296452432
3.289758478,5.008207334,7.049267642,,2.801020591,4.435068527,5.504565775,,3.086098971,3.159171045,4.999431021,,3.36436622,4.293442028,4.087965738
3.530605617,5.169852748,7.506867694,,3.312846674,4.666169236,6.531421123,,2.908690943,3.608006863,4.431376466,,3.581366471,4.61124765,4.488896588
3.351241835,4.438012745,7.218207004,,3.04569333,4.22611093,6.290519716,,3.474806317,4.388360769,5.396949789,,3.464975707,3.856577312,4.330900077
3.386213581,6.113253275,7.156834762,,3.288033215,4.991678518,5.857176485,,3.451341348,4.110842985,5.479575365,,3.486910209,5.399791316,4.315333846
2.99049455,4.144806167,6.318615915,,3.714673869,5.014894739,6.910639309,,3.351926665,4.030616585,5.003048655,,3.081724687,3.674805387,3.680673705
3.176304524,4.398815592,7.402451773,,3.050892232,4.055885003,5.756435274,,2.718113514,3.895204756,4.124512378,,3.23682672,3.877418656,4.398744865
3.083671702,4.114399489,7.228711033,,2.782888287,4.486386024,5.569341181,,3.434437915,5.153358035,4.535587393,,3.158580852,3.576169311,4.216172782
2.84596385,4.313927439,6.103931539,,3.111522357,4.668485167,6.095582424,,3.361813383,4.790758542,5.264515055,,2.97808388,3.673245559,3.395627886
3.761715871,4.710336103,7.746644482,,3.365039121,4.094915196,6.512934313,,3.044217615,3.438077525,4.622779654,,3.837244545,4.179203194,4.711231283
3.221866958,3.97348793,7.273304568,,2.673496639,3.498896875,5.906997362,,3.00157215,4.385869775,5.103652973,,3.289263825,3.382078544,4.243799742
3.201711245,3.914316108,7.061276878,,3.551275888,5.068873832,6.311714835,,2.70089741,2.888692538,3.927848647,,3.282975282,3.355996596,4.110667653
3.394211534,4.609869551,6.872290312,,3.423903638,4.639529494,6.037253895,,2.730537065,3.390091725,4.276790986,,3.485186623,4.098693049,3.99565678
3.069933089,4.329255459,6.391837112,,3.027003984,4.377247894,5.923105557,,2.876038258,3.710126533,4.356678791,,3.13668729,3.788029453,3.678625254
2.593940097,4.115694664,6.335456084,,3.192686227,5.181665039,6.295634527,,3.271449276,4.271441517,4.67601947,,2.675252552,3.426315685,3.448763017
3.380598042,4.982615832,7.300949273,,3.562365854,4.877298673,6.430668969,,3.059061906,4.066462783,4.520313866,,3.492069567,4.33269344,4.39561861
2.931103985,4.535513238,6.30576562,,3.231700958,4.162698894,5.99589857,,2.954513643,4.135522742,4.238286929,,2.963914762,3.862702838,3.494932713
3.006300503,3.936571176,6.199252143,,3.414800971,4.34155038,6.415262815,,3.167979082,3.567441376,4.638928094,,3.085331533,3.324806746,3.387681506
2.711945155,3.490540169,6.388892272,,3.215028162,4.517174942,6.317009521,,3.115344816,3.407431122,4.734502063,,2.777734403,2.927887349,3.548247204
3.229961335,4.546335359,6.841614145,,3.177083225,5.113047187,6.092827941,,3.219494437,4.065812615,5.042003524,,3.31996101,4.042087291,4.074120017
2.580849633,3.662218534,6.205660904,,3.133027771,4.968346635,5.901361231,,2.98516593,3.657199228,4.367390051,,2.659626632,3.055994466,3.317197793
3.179493724,4.588508867,7.143659948,,3.217470413,4.11535238,6.338130991,,4.06677568,4.749556218,5.604641774,,3.260970577,3.907382253,4.141277588
3.049036928,5.52786869,6.486308105,,3.11817023,5.373139411,6.114702037,,2.661234885,3.596588282,4.273136711,,3.098031236,4.85318021,3.625416328
2.8805476,3.986376136,6.69727592,,3.672504939,5.306085772,6.759922946,,3.492568483,4.721239202,5.299395106,,2.989668714,3.293640919,3.807595073
2.79001877,4.061451547,6.144348993,,3.187329353,5.264347097,5.880421869,,2.801470715,2.997778145,4.494594237,,2.876697582,3.393116322,3.389648147
3.276556062,4.527820256,6.425180012,,2.77212915,3.976315862,5.633086299,,3.689392031,4.230286203,5.347192491,,3.393326845,3.968236141,3.769024921
2.784662393,4.249296897,6.294325763,,2.707556089,3.932355457,5.791921447,,3.355569676,3.753382648,5.289790716,,2.815651327,3.513245442,3.42652307
3.1787826,5.349350705,6.354382637,,2.878696843,5.10012145,5.587530428,,2.811531558,3.483164351,4.644223628,,3.272935952,4.681856834,3.601999143
3.318888826,4.447503002,6.633727279,,2.924880165,4.116437972,5.620386118,,2.924967479,4.034352849,4.473940777,,3.377040916,3.932019557,3.832836951
2.827475281,4.458059138,6.229645122,,3.303167903,4.914557394,6.104468055,,2.882740079,4.572629964,4.460859924,,2.896979899,3.756285853,3.492797819
3.304574525,3.898275127,7.463168354,,2.70550335,4.219109667,5.58477167,,2.779878811,3.287091875,4.269871422,,3.382752697,3.340239802,4.410354915
3.516610982,5.859403147,6.727562101,,2.829434996,4.394779608,5.600544156,,2.811716398,3.944530732,4.515739224,,3.641155555,5.197138917,4.05533681
2.819751835,3.542329731,6.691544953,,2.820545366,3.731375041,5.513527431,,2.633702793,3.349372477,4.204160894,,2.874817121,2.965074103,3.738057005
3.011611361,4.830444921,6.376119106,,2.886654809,4.395884469,5.704505041,,2.982051327,3.479924622,4.873327032,,3.113269353,4.236544135,3.640539653
2.774608094,4.061542019,6.632432368,,3.257098316,5.70855094,6.106118475,,3.112037209,3.871570739,5.022645634,,2.851044671,3.45998024,3.802261807
3.115374662,4.008640133,7.168005108,,3.290534104,4.668995628,6.258078969,,3.290176253,4.144407544,4.641558514,,3.222368326,3.478748349,4.190917908
3.074467172,4.565058119,6.747687512,,2.983548248,4.605074264,5.703051271,,3.224572271,4.37484041,5.384381311,,3.168983392,3.903473689,3.944544645
2.822765403,4.181026746,6.197448936,,3.240756494,4.378986393,6.19969894,,2.976811686,3.204707709,4.456032363,,2.886771859,3.51376563,3.463762718
3.146553058,4.64175844,7.20586304,,2.931841933,4.728232365,5.710919707,,2.869034651,3.600997015,4.182103035,,3.177654651,4.086604136,4.22975095
2.962785907,3.578305323,7.205885848,,3.268777024,4.677272402,6.268722508,,2.905088653,3.378234482,4.326595716,,3.015112252,3.021855048,4.164434789
3.313884058,4.910808898,6.992721567,,2.738471565,3.927828393,5.422467135,,3.399237944,4.700582871,4.705970315,,3.372257603,4.402960093,4.121794107
2.692674769,3.802406082,6.08442909,,2.71318704,3.799220052,5.592790832,,3.103794234,4.156327452,4.801678764,,2.780354671,3.159733652,3.383485172
2.643374239,3.658747227,6.068383701,,3.065749967,4.893052653,5.783124878,,2.508004088,2.736715413,4.240025442,,2.70854225,3.064228067,3.285909672
3.405649767,4.65467798,6.981974906,,3.410061923,5.532422532,6.166744705,,3.082264684,4.486199162,4.742384343,,3.500150542,4.031018329,4.185780109
