New Haven Low Demand,,,,Fresno Low Demand,,,,Atlanta Low Demand,,,,Miami Low Demand,,
5.751412769,5.634545166,65.47116576,,5.973485014,4.812274857,65.77970029,,5.557698099,5.60431417,19.96467094,,5.800378063,4.500324129,17.03269256
6.940753837,6.124170117,73.81906765,,6.916625321,7.437440732,67.15908776,,5.410947127,5.870219652,18.18272296,,6.556524941,7.032814214,18.59414912
7.273991631,7.292860416,71.23318275,,5.98266706,6.716912676,66.12259094,,4.833952654,5.037032643,16.93039356,,5.571289098,6.286842537,16.75176902
5.703431921,5.41483151,68.89617006,,6.67999607,6.234820811,67.21314563,,6.59933386,6.205816015,22.99448635,,6.516158873,6.008455813,20.2868444
6.371557357,5.974061568,69.60506955,,5.698231588,4.785912801,65.19728085,,5.131138129,4.511444976,17.78556061,,5.526404621,4.4763644,16.59524551
6.41661766,5.430169652,73.09646236,,5.360150892,5.321266967,62.32181303,,5.510546931,4.609089192,18.58715323,,4.983489957,4.922257822,14.59565294
6.377924638,5.55863557,71.59243221,,5.26627686,4.820552957,62.88802613,,4.855427861,4.470209925,18.54651187,,5.091912651,4.497189969,15.08680648
4.956518276,5.299163977,66.49933984,,5.840627932,5.841416836,64.42556558,,7.000186768,6.551967452,23.58730089,,5.141348759,5.275338161,14.47830181
5.213681473,5.306396382,66.68276364,,6.009769154,6.328529841,66.18335066,,7.168571647,6.244724396,24.84970178,,5.357232474,5.789069207,16.11450197
6.32232633,7.450345602,71.64976723,,5.75406213,5.695323319,63.77738958,,5.177864999,4.911763398,17.7170058,,5.185929758,5.134419725,14.14642024
5.771598643,6.68580916,66.80222835,,7.159670876,7.016231769,69.47173964,,5.537412179,5.396863835,17.51192364,,6.692537691,6.569154378,19.49552007
6.322815533,5.999797602,69.78697672,,7.150171912,5.989638386,70.61234888,,5.817210639,5.563602109,19.01130729,,6.797735302,5.612027197,20.95440284
5.896506168,5.346990987,69.40192605,,7.404079852,6.790771101,69.50388157,,7.523153947,6.779876851,24.84636994,,6.923105184,6.26975154,20.78945909
6.859915348,6.136047522,71.86743836,,6.475513324,6.338077123,67.60426128,,6.119393043,5.997669965,20.19628675,,6.371903162,6.061029287,18.85939939
7.718695592,6.880394005,72.02549976,,6.368321404,6.298890289,67.1806049,,5.880076485,5.929964517,20.99825434,,6.25075802,6.073038989,19.97880006
5.956327153,5.545988683,71.2348141,,6.782151451,5.929165965,70.29704824,,6.475505615,5.431182957,24.21118513,,6.39824139,5.527177376,20.46900311
7.177925499,7.023421344,73.80817309,,6.269975056,6.194997678,66.64989778,,6.063319367,5.996129294,19.92452429,,5.764899607,5.6851354,17.53557895
4.78262633,4.29496802,64.61708602,,6.119383975,6.512667259,63.87606675,,5.676439953,5.593834255,17.59881853,,5.616904319,6.065451927,15.26969287
5.622917099,6.78632506,66.12429236,,6.788886681,5.86567288,67.99277735,,6.93227237,6.79138471,23.53782466,,6.227867791,5.327896641,18.01073472
5.322376569,5.766675878,66.78456866,,7.809001845,6.405209927,69.5216298,,4.974018346,4.883330903,19.04843576,,7.316175036,5.862698001,20.60981619
5.1197716,4.779177138,66.3694001,,5.573717062,4.796054191,63.57223119,,5.404172653,6.054854586,17.21499849,,5.341169283,4.513976154,15.47880331
5.098060077,4.739969308,65.2320377,,5.449793517,4.964450521,63.68619667,,5.785076828,5.363319116,18.92282825,,5.072838996,4.549838257,14.64841681
5.156275013,4.656271878,66.1714094,,5.674021885,6.249599266,64.26952408,,6.139133704,5.663630713,20.17209492,,5.411506925,5.926299169,15.58452262
6.610520463,6.025542684,70.79140018,,5.830646459,6.18627667,63.75381678,,6.314568219,5.594591726,20.25903741,,5.435067973,5.768632044,15.02287191
6.757357909,5.514952746,70.58653428,,5.303742428,5.320554985,63.49797318,,5.87265192,4.877060687,20.73548049,,5.090695605,4.994269772,14.99911745
4.939946858,4.589706742,66.40273833,,5.510556531,5.690622881,62.70203989,,5.913464736,5.401336536,21.46860752,,5.157506558,5.357578223,15.24639816
6.92663601,7.009755755,70.90201,,5.79418552,6.364550194,64.38697668,,7.067054726,6.933965957,23.67992995,,5.422469615,5.92108891,15.28951884
6.022745361,6.375429972,68.80352819,,6.487870806,6.701664135,67.82051298,,5.419009242,5.668276102,19.17178383,,5.957783427,6.203395351,17.75715483
6.69035903,6.640451783,73.43001242,,5.861602478,6.303567939,64.22388645,,5.704547683,4.612350692,20.00158265,,5.395383546,5.846650171,14.9529163
5.707015679,5.239730984,68.79896746,,5.229143487,4.446863641,62.57888127,,4.661606056,4.135110978,16.72463823,,4.653229411,3.907415281,13.60662944
5.879280002,6.027079016,67.30737402,,7.700480801,6.524401935,70.56185226,,5.152279274,4.387636379,16.57297321,,6.995551894,5.868521065,20.27765396
6.48085182,5.996025382,68.97304534,,6.492776708,6.103712918,68.26635219,,6.014231723,4.869014327,19.57672433,,5.942402312,5.606105475,19.00365021
6.227824275,6.297591436,68.85913012,,5.539946721,5.844949954,64.04358765,,6.208780463,6.225204451,21.56119163,,4.928399556,5.335299832,14.19753523
4.868395454,4.553440792,65.57711673,,5.187519898,4.809707239,62.59040667,,5.810118736,5.433252271,19.2114599,,4.904970157,4.432351795,14.61283541
5.127320688,4.910679557,65.20869782,,5.845052863,5.593460134,63.47514729,,5.473204942,4.577958203,19.42303371,,5.576236121,5.260762948,15.43157102
6.154902728,6.299001251,69.77199843,,5.75497184,5.791600634,67.14190113,,4.870165575,4.736445677,17.46563575,,5.597620434,5.492696163,18.25163457
5.961109813,6.679692393,65.94877957,,5.491414827,5.399627283,63.77589361,,4.741204611,3.919478167,16.64016184,,5.346009611,5.143848462,15.44005431
5.358873543,5.102300933,66.92049715,,5.282803973,5.164078736,63.22415802,,5.358538864,4.619486445,17.89972763,,5.088992336,4.859936936,15.38345759
4.769959931,4.204043805,65.65952713,,5.605485312,4.949787717,63.01994293,,7.378000671,6.853625522,23.98624123,,5.05234263,4.415171321,14.28337525
7.262819618,7.42007677,72.08274885,,6.400902563,5.467657256,67.94139981,,5.763313414,5.847519674,18.1844479,,6.087987545,5.099857411,20.25683946
5.601929528,5.691907993,65.21899248,,6.150509767,6.172119863,64.08721998,,4.798581482,3.806258273,18.27536732,,5.727082316,5.766178721,15.41075159
6.360126676,6.226784028,66.84449243,,6.425632655,5.625897321,67.47720385,,5.457453816,5.238375543,18.52863117,,6.035881939,5.221141316,18.15968264
5.643046583,5.204454704,66.86251466,,5.775203566,4.872780344,64.32521515,,7.674793206,6.216330441,24.95683355,,5.246775364,4.359963872,15.98299992
5.67979644,5.212290356,69.07432769,,5.805852972,5.602892211,65.59210699,,7.474094343,7.070603638,23.38540233,,5.544638937,5.283164667,16.72445174
5.790944137,6.340996488,67.95187012,,6.839362955,5.61115267,67.50268594,,6.190085172,5.860951492,21.91357171,,6.208858847,5.077606368,18.8600407
4.929140463,5.03095661,65.55571008,,6.40908397,6.217807212,65.01467196,,5.672291952,4.656541062,19.90704857,,5.609305882,5.557382105,15.83645029
5.983739372,6.273295189,67.44968879,,6.566334267,5.990559444,66.92804034,,5.698414785,5.090936475,19.85546903,,6.025042819,5.503888013,17.60034988
5.65428144,4.681477172,69.08390344,,5.306377813,4.902520261,63.5356849,,6.413883994,6.231993458,22.70710004,,4.979607242,4.524556719,14.65471445
4.921681029,4.510495726,65.4315936,,5.530875076,5.194661144,63.05555158,,5.65178368,4.926984131,19.95631188,,5.038472075,4.709308436,14.29557302
6.239308725,6.566210672,69.80829769,,5.870304177,5.241327473,62.84937953,,5.476414369,4.540660837,18.12028703,,5.511768364,4.883064739,15.29913435
4.904397279,4.565024381,64.8117483,,5.045129289,5.919806498,62.84175362,,4.904438934,5.229710052,16.7221195,,4.684259214,5.577647557,15.00552808
5.730420104,6.707929649,66.92341884,,5.598279709,5.304191711,62.83681692,,5.631759389,4.969491715,21.19545272,,5.22294113,4.88152436,14.87586695
6.095218,6.055724817,68.32467042,,5.01325905,4.421179881,63.45498052,,6.370929784,5.318911294,22.08872916,,4.546001167,3.987655061,14.07504829
5.805411984,5.824363878,69.47400159,,6.970904458,6.59347109,69.52646349,,5.353095676,5.602278989,18.08019721,,6.499391939,6.103554383,19.51771969
6.913489601,6.499425049,73.55369521,,5.448213981,5.519999887,64.00855287,,5.9040489,4.940830128,18.83232915,,5.211067055,5.187734295,16.41850492
5.943877677,5.643758082,65.29881819,,5.348122169,4.889245722,63.79215908,,4.703506461,4.484911502,17.89888564,,4.864783583,4.446517497,14.34878038
6.004497428,5.416887323,69.16708155,,6.015761558,5.746150911,64.35739605,,6.076990875,6.016538025,20.5432722,,5.765675521,5.420958745,17.12194842
4.776338489,5.061511493,65.86140198,,7.503372316,7.083902777,70.03609393,,4.727890555,4.62983062,16.96560524,,6.723361284,6.476886735,19.53967175
6.500830367,6.252725363,69.97361088,,6.691896684,5.936880718,67.60267429,,4.998983786,4.780934321,18.22835337,,6.041435521,5.328312389,17.22330184
5.76860149,6.217267571,67.06742305,,6.346935975,5.881544234,64.44691432,,4.885968519,5.315524643,17.94021179,,5.632429002,5.265394693,15.85937822
7.219403194,7.356406062,72.13746946,,6.352785426,5.292811192,64.90647243,,5.859184192,5.175940485,22.37901635,,5.851929114,4.786529279,16.16544259
6.252777746,5.939369727,69.54217249,,5.788625415,5.237265092,63.35526247,,4.710795564,4.073527346,17.44903693,,5.497800636,4.881798854,15.36764731
6.647333488,5.623574684,70.35066441,,5.57586119,5.853402501,62.76291202,,4.776223307,4.372691171,18.03427857,,5.234276728,5.508930921,15.20490332
5.428946839,5.407703484,66.66213909,,7.559018849,7.556529981,69.81347604,,5.812176975,6.115434639,19.58637092,,6.75685212,6.899491755,19.19499305
6.018601201,5.262803132,68.01392921,,6.559924104,6.884344612,65.45551226,,5.263321519,4.210059019,20.40035016,,5.764122524,6.244123833,16.18409487
5.770404514,5.710400501,65.29973092,,6.199466771,5.887538043,66.30654531,,5.203134669,4.29240964,17.23175184,,5.399206163,5.273308368,15.86373331
6.411341669,5.914606661,71.34116402,,6.680447463,6.337789673,66.34204874,,5.736819153,5.851955874,18.93780855,,6.341300263,5.984431056,17.32450818
5.841460944,5.576657951,67.2880828,,6.077091501,4.992376794,68.53078193,,5.463665011,5.598771527,20.6130361,,5.573828249,4.52165291,18.40339116
4.907309631,4.558237747,66.10099704,,5.050590578,4.814289081,63.42138927,,6.182262418,5.947610139,20.37912209,,4.541766079,4.316500129,13.85647161
5.222864674,4.691708274,65.1071881,,6.655302307,5.9729084,68.64023405,,5.069069421,4.70532377,19.00119303,,6.494677521,5.691331274,19.56347454
5.625986367,5.558650637,66.33823511,,6.070753464,5.239284262,68.54479949,,5.121867075,4.380087539,17.36643553,,5.633855615,4.81361938,18.81686047
5.595300538,5.586196252,66.82535712,,4.946879013,4.369897049,62.6861196,,5.996313721,4.713759579,22.18586879,,4.70946808,4.073250337,15.02836153
5.135476555,4.863703741,66.05012934,,7.482396367,6.702542059,69.22379947,,6.563758492,7.046552402,21.52210498,,7.322680045,6.465838237,20.51238071
6.499992333,5.81182027,73.39929996,,5.862437072,5.163939838,64.18599722,,5.418859309,5.471256948,18.73426443,,5.677794411,4.862253408,16.9234664
6.142617891,5.44440739,67.32550425,,5.995801853,5.755255702,67.43545082,,5.377911684,5.76644927,17.36710834,,5.366545817,5.186700712,17.09995458
5.306678305,6.421229724,67.20196121,,6.796147081,6.427793732,69.27404086,,6.228298244,5.350912054,21.0656248,,6.234148346,5.883067842,19.36785513
5.80295027,5.556212073,68.18467089,,6.081880566,5.936501574,65.9928067,,5.775610833,5.574011771,18.82411723,,5.825195743,5.578596519,17.11385412
5.130965565,4.63453331,65.84616304,,7.455909778,6.917283042,70.05497051,,5.726548709,5.790699194,19.3158253,,6.647640575,6.309693932,19.52031114
8.219975059,8.248572998,74.45563058,,5.763276088,5.526736252,65.67010076,,6.150156914,5.614047508,19.20765536,,5.207350612,5.035859876,15.99394923
6.684678671,6.559218003,69.97008517,,5.035206263,4.595803354,63.48268587,,5.475630807,5.60974182,18.42092112,,4.841155462,4.301061745,14.95607454
6.426980326,6.396139674,69.7623757,,5.730376816,5.366567372,62.61318127,,5.711294355,5.646258879,19.01602029,,5.604779763,5.087631109,15.52432398
5.446623015,4.678486424,66.36923767,,6.695381767,6.719013214,67.25003849,,7.237636668,6.659130334,26.0522806,,6.462067405,6.399272161,19.79398921
4.941376655,4.58829461,65.97530285,,6.100341207,6.210026726,63.05051138,,5.61752157,6.059117564,19.74883927,,5.700221278,5.799999442,15.4132399
6.693551783,6.381648379,72.36236098,,6.723297834,6.185607803,66.41022902,,6.242408373,5.199040397,22.92123946,,6.101243124,5.623583234,16.51027594
5.385825324,5.396722041,66.28549618,,7.155386783,6.691874394,68.41206397,,5.242793262,5.635263941,17.34809874,,6.47830686,6.076139528,18.10027866
7.680807458,7.813555879,72.48572286,,5.888791049,5.625371928,65.58083719,,5.400771343,4.95885132,18.05257875,,5.608314824,5.213438297,17.7581818
7.054267954,5.760052193,75.32709547,,6.740039435,5.560343868,68.78674329,,5.039529696,4.850761455,17.09542269,,6.191042411,5.03644035,18.52993144
5.384873872,4.884039837,66.79413874,,5.952402194,6.315012592,63.91185528,,5.451637332,5.623297181,17.97880007,,5.784013564,5.982271275,15.5255188
6.595056227,6.373153814,70.89047482,,6.77061147,6.412265202,67.43606268,,5.694084244,6.058622477,18.03269789,,6.048270587,5.807824599,17.71301068
6.592819733,7.200699773,69.75464574,,5.634329348,5.445058226,65.84290781,,5.517712696,5.235857743,19.02482567,,4.902804482,4.838756572,15.46893473
4.919665349,4.757746715,64.90058536,,5.951534847,6.753804961,64.71734482,,5.259420203,4.332835532,17.23753548,,5.484706333,6.263050633,16.39318533
5.395466062,4.795422165,67.51618634,,6.129499943,6.285211438,66.17357046,,5.845087332,4.854433274,19.86834565,,5.851692391,5.928947906,17.29880779
7.301626535,5.941031343,74.75013933,,6.106735874,6.481940261,64.50887011,,6.02376898,6.486188256,21.33321677,,5.84415495,6.123293345,17.27113362
5.623742918,5.169388945,68.72873908,,5.233991912,4.504663878,63.6228114,,4.743022628,4.553343528,17.05386834,,4.925629976,4.158367466,14.95950841
6.001112434,5.339133914,71.15016861,,6.078742383,5.801960085,65.51533359,,6.046301756,5.888386815,19.61636354,,5.422784622,5.217914159,15.71778829
7.23962852,7.094165808,75.60203852,,5.294889284,4.756506282,63.73621341,,5.207128247,4.505126094,16.98172177,,4.742117311,4.278799394,15.55936193
6.767064474,6.645568207,67.96018004,,5.635013136,4.862183827,65.58340958,,5.002433077,4.412670459,17.57830986,,5.145570775,4.371556303,15.88574786
6.079865657,6.072620156,67.7558626,,6.26560859,6.613367611,63.22998092,,5.409572974,6.149335269,17.64821944,,5.553191915,5.981299465,14.42407973
5.14879526,5.270153582,66.82983528,,5.670701305,5.363159864,63.81117994,,5.739307593,6.65602387,19.21213105,,5.365751248,4.989733418,15.08229918
5.771441382,6.357360893,67.00372641,,6.573180041,6.100477524,65.77295223,,7.23808416,7.079950431,24.40259337,,6.42466142,5.799810969,18.82476893
6.130252731,5.509058052,69.54634777,,5.721165531,5.7558451,66.07090411,,6.392292349,6.272555617,21.59705319,,5.074151445,5.198128507,15.99834213
5.159847302,4.371680045,65.28180453,,5.734844236,6.599114677,64.64023721,,6.258867321,6.460350694,21.9910956,,5.52118444,6.316243201,17.29535159
5.285067367,5.488894817,66.60787795,,5.877344351,5.503624135,65.77791742,,5.01904565,4.938890171,17.28651974,,5.301324856,4.982459378,15.91694849
5.83591792,5.50791849,66.86650367,,7.049138347,6.760114023,68.202765,,5.527437952,6.245131561,18.91914009,,6.864105481,6.489735025,19.33740978
6.013725994,5.683400653,67.43887349,,5.017692872,4.987244012,62.92862985,,4.973512643,5.214010712,19.3551129,,4.721445846,4.613432293,14.91922267
5.924432722,6.671973548,66.48998349,,4.990734446,4.930840012,62.68033758,,5.267054482,4.202905916,17.87028558,,4.834231826,4.662943956,15.10422334
5.657840051,5.812852922,69.17426731,,5.550978006,5.159887715,62.50346509,,5.494335011,4.941405722,19.25481905,,5.061552957,4.671264013,14.44319576
6.514764874,5.959995073,71.51971143,,5.705937121,5.77469746,64.60859623,,6.3731364,6.261460607,22.0356311,,5.087591741,5.238173489,15.81314773
6.348239672,6.206990927,69.64718409,,5.293556976,4.674197731,62.40963331,,6.128413022,5.815248632,19.14148652,,4.640330833,4.073769761,13.78203587
5.38582445,4.550166273,64.77941585,,7.295909846,5.626649824,69.43647251,,5.799150723,5.114825477,20.29876936,,6.639837263,5.036156212,19.10543409
6.788131896,5.758214915,73.42927152,,6.169815366,6.528449758,64.09852076,,6.033691748,5.995324777,21.72725695,,5.568712822,5.974092603,14.68537388
5.914988241,5.493992196,68.99277149,,5.592764151,5.780115715,64.13457154,,5.150083781,4.955285533,18.39831465,,4.963970344,5.279882604,14.30725332
4.947635501,4.472416243,64.86203759,,6.370644589,7.009191422,64.60527404,,5.822721398,5.087646719,21.20223519,,5.913483383,6.564033419,15.49250097
6.132917021,6.105488534,69.41002625,,7.211992707,6.883541718,69.52757027,,6.68317288,5.485825714,22.51776407,,6.656713697,6.40458188,19.53955202
7.203960741,6.904088703,71.77686149,,5.278614357,4.809099489,65.28618412,,5.675161617,4.746024484,17.13506461,,4.761747285,4.313557497,15.47686736
7.518845633,6.69327718,74.21524089,,6.426975514,5.968922317,66.34255307,,5.691146858,4.78343961,20.63170259,,6.060917644,5.606894186,17.16000592
4.772924474,4.693047929,65.6283312,,7.408394592,7.596594769,68.46793116,,7.778222246,7.603067751,24.79923612,,7.243901629,7.344495624,19.75311044
6.775185693,6.584045419,69.9885336,,7.202845271,6.578578031,68.09442398,,4.486738672,3.838794071,16.73247496,,6.544502461,5.990803309,18.11591586
5.144254477,4.409316998,64.59725792,,7.497286497,7.994864134,68.65399693,,5.44208533,5.202780078,18.6350618,,7.074347366,7.560371332,19.1800402
5.919535693,5.725002037,68.31365582,,6.700355188,6.642997314,65.60334513,,4.785472168,4.801035528,16.35233453,,6.21477082,6.135438858,16.63868169
8.263786298,8.761367913,76.63403488,,6.049897763,5.777154698,64.29215112,,5.556712079,4.654914737,17.72936892,,5.736640539,5.40282687,15.39653953
5.614849186,6.501622203,66.33207269,,6.228232264,4.807024462,65.84266602,,5.378960321,5.585756316,18.2522411,,5.622581704,4.259280098,17.30057647
5.522906423,5.205971214,67.29569002,,5.646772993,5.613916215,65.70740374,,7.182633684,7.684604695,25.39745776,,5.106014545,5.133921796,15.90799788
5.743940217,5.57038611,66.73656239,,5.554061932,5.917871452,63.33368147,,6.16086961,5.406998561,23.9174485,,4.901359574,5.389296371,14.32730499
5.307150175,4.692878657,66.85397863,,5.104070873,4.720447016,62.83073552,,7.64142305,7.19630193,25.38815,,4.734822711,4.316603078,14.35748341
6.985050604,7.480269932,69.78709288,,6.500977293,6.095090858,67.64955057,,5.378693008,4.596647993,17.69615368,,6.064352287,5.676211155,18.06068609
6.761669548,6.17848171,71.80772592,,5.724406354,5.12705437,63.88107572,,5.570931843,5.853956968,17.77049196,,5.323616987,4.703451366,14.8100402
5.555109193,5.360485501,66.91973068,,6.170740264,6.171895303,66.12602467,,4.575422472,4.4459339,16.20638917,,5.861458706,5.79174212,17.08504075
5.545189279,5.253695988,69.28576168,,5.319836658,5.305645887,62.57177704,,5.382064144,5.304366676,17.83454496,,4.792523568,4.804962911,14.22193953
5.469663733,4.824506848,68.86275628,,7.078974207,6.762650094,67.99202737,,5.60852135,5.668592052,18.00373834,,6.662760318,6.323133328,18.72569964
6.927057122,6.852267659,72.4211549,,7.726209654,6.2920214,71.23752836,,4.955559136,4.243370363,18.67816865,,7.187914939,5.812652346,21.04409841
6.682828969,5.841897718,69.54158817,,6.113258763,7.03882025,64.61186779,,6.335051309,6.227411118,21.52677032,,5.573227712,6.528811549,16.22392202
6.156671722,4.936224432,71.1629621,,5.317518051,5.432490424,63.89594738,,5.232420845,4.570144381,17.32228335,,4.991992883,5.051648211,15.03802707
5.863631884,6.742185581,66.56098252,,6.373874766,6.147150784,63.33126763,,6.847756422,6.798114339,22.23478901,,5.996694727,5.749560068,15.40609261
5.720624782,5.786712947,68.04022893,,7.15463583,7.564254694,66.69835986,,5.77943951,5.474918918,20.32191719,,6.896010438,7.235846154,18.02647492
6.966147666,6.057894174,71.69365067,,5.528464537,6.546102612,64.09429334,,6.57655626,6.087323486,23.05609793,,5.079537937,6.100957512,14.83829466
5.405529963,5.326368488,66.80087288,,5.348972053,4.696453318,62.22413293,,5.698549005,4.950279574,20.41515135,,4.756686083,4.194682611,13.86862714
5.508487453,4.871552517,67.82344107,,5.690006153,5.037578281,66.29458704,,5.566450865,4.564651567,20.09349587,,5.059211747,4.489509432,16.81859472
7.911027918,7.468827769,75.00154795,,6.679479146,6.539945084,65.60495517,,6.405767816,5.853569592,21.27311712,,6.288160352,6.132548841,17.37609743
7.005907406,6.65181224,72.07051871,,6.228194704,6.771208574,63.76775159,,6.377519732,6.081326695,22.96616426,,5.825472178,6.300512052,14.86415569
7.019701972,6.439349205,72.11590651,,6.276795261,5.798658417,67.21147816,,5.506838959,4.615700598,21.24027872,,5.977426288,5.397071558,17.76806814
6.585684672,6.289818109,73.32511867,,5.554225313,6.551222354,64.13402294,,6.068688408,6.502061973,17.94310222,,5.150056375,6.126631244,15.09915119
7.498845949,6.610561183,75.23294978,,5.084977499,5.078065683,63.87368641,,5.949091961,6.111682589,20.0660869,,4.416296338,4.537722553,14.02962235
6.240013792,5.616039719,69.56671125,,6.497611943,6.452822938,64.4101696,,6.37060829,5.945936006,20.43485101,,5.775850419,5.81289431,14.61286593
6.530180802,6.689766813,68.03361781,,6.46712955,5.934060624,66.21517471,,5.117421195,5.021131134,17.51328599,,5.737093229,5.289285843,15.9725272
6.060281264,5.788122376,69.52923366,,6.387613626,5.584553817,68.79035738,,6.059341202,5.896181061,19.86573448,,5.971555566,5.135969497,19.04843439
5.510726101,5.351245203,66.83895348,,6.20078747,6.430808615,64.66136549,,5.250738119,5.032078571,19.0437035,,6.033336853,6.130249336,17.51999801
6.166605099,5.38677951,72.92526656,,5.734533365,5.549255148,64.34151451,,6.672060758,6.492829763,23.69453197,,5.271541176,5.118989956,15.04973211
6.558996401,6.230604611,69.29291333,,5.256969036,5.128299313,63.19021139,,7.18935926,7.111907421,24.42126468,,4.867691477,4.763342384,14.94243729
5.816537545,6.063401378,69.2782972,,6.128904876,5.414278664,66.06522655,,6.875577023,5.713517163,21.80941973,,5.346592394,4.780624643,15.82692968
5.821238206,6.220781099,69.352847,,6.088841241,6.116393609,64.89020623,,8.150596861,6.679711449,25.60185081,,5.466827225,5.557500854,15.10856238
5.547351713,5.725453711,66.28140068,,6.829814854,7.164176673,66.58300414,,5.060403484,4.633187959,18.90229953,,6.186435495,6.569810315,16.95483842
7.839997771,7.680836234,74.44251215,,5.797040851,5.854331991,63.16095541,,5.061317056,5.677430638,18.25745937,,5.283359601,5.395192021,14.67925396
6.158185949,6.367559165,68.04359143,,6.517975976,6.579572527,66.64565203,,5.542684701,4.78649653,19.78773091,,5.941901811,6.056438024,16.88365386
5.848031027,6.244263504,66.05357244,,5.308424024,5.18975211,63.76251654,,5.497925496,4.775635264,19.46916843,,5.071808089,4.893360415,15.26440681
5.232336033,5.796494589,66.32694906,,6.107216381,5.53546123,65.66132286,,4.734628998,3.976408923,16.96010677,,5.582775945,5.023296768,15.69602826
7.604118675,6.750632939,75.83954682,,5.101590335,5.203799801,63.01621914,,5.017685807,4.452522029,17.631249,,4.666244234,4.719373024,13.95240747
5.717730577,5.961623764,69.35686544,,6.166893531,5.821125281,65.02957749,,5.624720863,4.952909362,18.97629946,,5.406115625,5.207656127,16.09878484
5.926524442,5.114343758,68.61757945,,5.269278606,5.540282294,62.73550041,,7.070619885,5.818163033,24.67451524,,5.136998084,5.273700021,15.55689304
5.37249967,4.90592201,65.55993372,,6.997903555,6.719722252,69.13824768,,7.275421063,6.374539842,25.51342226,,6.685395035,6.337266168,19.70354986
5.740493961,5.559719207,66.02989998,,6.851516005,5.688109334,67.87306682,,5.012326704,4.526132707,17.29147963,,6.165007925,5.100113629,18.56475543
6.493806802,6.532536009,70.91913329,,6.33206888,5.82504561,65.0639044,,4.80140711,4.806886163,16.77937676,,5.705641663,5.268538485,16.04852892
5.314911709,5.95046019,66.97141605,,6.740054237,6.967773023,66.79182556,,5.305838705,4.374029443,17.26747597,,6.180506322,6.447727568,17.02251035
6.778231017,6.570846977,69.98449401,,5.793208131,5.891661862,65.85535115,,6.732412077,5.658002963,22.42761993,,5.249027866,5.414386243,16.17232099
5.272271109,5.032182228,68.92762614,,5.815131437,6.32688244,63.70903859,,6.482742379,5.91950236,20.69850989,,5.578602845,6.004659518,15.36280178
6.155126709,5.303784279,69.32709669,,6.570392843,6.624182574,66.41928424,,5.039075363,4.635100492,17.90125802,,5.996442307,6.078265329,16.51660334
5.80147455,4.814825558,71.0954857,,5.439888421,5.266261131,64.08415745,,4.8803678,4.845320142,17.46530904,,4.903251994,4.746496856,14.40789129
5.895360438,6.112174988,67.39029907,,5.433719101,5.330172086,63.90529837,,6.656518058,6.933864677,22.03516398,,5.016239744,4.879717877,14.67982003
5.343957617,4.827741894,66.61642082,,8.031706487,7.127065752,71.44899277,,6.116409683,5.525416508,22.08228872,,7.6114794,6.705833001,21.58635525
6.829430055,6.94931965,71.97360585,,5.855661182,5.607075337,66.07701715,,5.693230264,5.171873126,17.8368055,,5.065401607,5.00292858,15.65932518
6.19183419,6.272484521,71.21185257,,6.023784996,5.842792696,67.11264412,,5.042293225,4.420623738,19.10495567,,5.793711402,5.48694309,17.93080037
6.10197605,5.32705188,67.73175839,,6.165414314,4.992229238,66.53125948,,5.335501439,4.513406721,19.80850639,,5.450463464,4.413764246,17.36166799
5.745508963,5.359117602,69.28420036,,6.314804551,5.87562976,65.84154914,,5.227807581,5.207667012,17.22053376,,6.114419809,5.605154937,17.663893
6.141014671,6.419599271,67.48228457,,6.306818696,5.367041712,64.18311007,,6.063129445,5.905872561,20.58793263,,6.113663212,5.04516491,17.06971359
6.517453515,5.776422712,71.58726235,,5.748016415,5.800736829,63.91887026,,5.666211376,5.949433097,18.74519653,,5.419061533,5.413013429,15.04540347
5.389188666,6.662671429,67.11138608,,5.274681904,4.981499415,63.5068156,,6.270888149,5.585527614,22.4630754,,4.782833861,4.487024911,13.86040608
5.626285202,4.785789215,66.66496023,,6.087684345,5.827858268,67.56463454,,6.237680325,6.545676767,21.07277056,,5.581824703,5.38372621,17.81787816
6.581838826,5.802573459,71.47046083,,6.904804472,6.913509006,68.08265574,,7.503758386,6.465094422,25.43874218,,6.416084738,6.405636604,18.15751369
5.716642955,6.465626018,67.00749336,,5.77084175,5.501718771,65.55806539,,5.587572797,4.943289831,19.22964582,,5.31282096,5.064380328,16.07728948
6.501350865,6.18581262,68.45291485,,5.719338086,5.308456953,63.19180182,,5.342991498,4.616706615,17.59573281,,5.211870311,4.828360304,14.29140784
7.047700365,7.458309187,71.19931046,,6.607695126,6.435712217,67.7206488,,6.22472673,5.29580517,22.25559584,,6.298379364,6.071080432,18.42285168
6.06526583,5.916783541,68.66351613,,6.738190556,6.341702853,67.74969607,,5.859372099,4.674759927,20.36063618,,6.012526601,5.685921784,17.2233426
5.229762848,4.959307719,66.69102649,,5.634629256,4.592405991,63.81588651,,6.146807707,4.925750276,20.08833766,,5.381235439,4.278963673,16.34191374
4.942100249,4.841652222,65.81981619,,7.528132361,6.708369576,70.84757579,,4.612617563,4.037829398,17.18626681,,7.044959921,6.218531552,20.72292099
6.609687911,6.672223446,70.24506367,,5.159130361,4.759211528,62.85274122,,6.394676334,7.031728261,19.6215575,,4.501057121,4.192218216,13.90897373
6.695574956,5.416007863,73.72001762,,6.313229387,6.768791253,65.6017765,,6.997930587,6.533577992,24.33031901,,5.945430229,6.34297093,16.96415743
