New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
3.64045742,4.77693274,3.75440042,,3.84062149,4.39526887,3.60212001,,3.52574382,2.95501496,2.42928194,,4.02479595,3.89757699,2.59696552
3.96187721,4.99238101,3.94095511,,3.58568865,3.92902871,3.5385522,,3.8914969,3.3394799,2.62766724,,3.74947621,3.44502348,2.42809943
3.53808013,3.86598106,3.94173272,,3.91246694,4.63860265,3.72227787,,4.33156395,3.55285198,2.65540314,,4.09258975,4.15013314,2.74607308
3.39018831,3.78774629,3.78406404,,4.28094323,4.70829076,3.84731856,,3.5251209,3.02413673,2.50772456,,4.47698871,4.22387722,2.91825464
3.31509489,3.07246387,3.68261358,,3.65506099,4.21004056,3.62190415,,4.34397257,3.44262689,2.58627849,,3.8326967,3.69438063,2.5084054
4.08608705,4.19196725,4.06392263,,3.40075333,3.41049164,3.31103138,,3.38735875,2.36460793,2.42170989,,3.57585986,3.04047453,2.1962844
3.95725848,4.44952562,4.06639443,,3.94517144,4.58680291,3.59248505,,3.75067747,3.37633146,2.54603232,,4.14065478,4.12418682,2.54808246
3.4531955,2.96000624,3.57165453,,4.06509162,5.53045454,3.87956398,,4.14676343,4.01983869,2.97267709,,4.23564654,5.01001797,2.96045154
3.6999379,3.86401763,3.73407534,,3.66827945,3.57111393,3.4999021,,3.81875943,3.5061364,2.6795631,,3.85601954,3.1781531,2.42168903
3.95493541,4.46983865,4.171204,,3.76256719,3.9110574,3.53953028,,3.87927575,3.3082125,2.7317463,,3.95556843,3.49531551,2.45765503
4.19684665,4.23740003,3.87768967,,3.44554201,3.1014861,3.41691552,,4.11878164,3.77057679,2.76003476,,3.6280942,2.6950017,2.27342078
3.32350836,3.41215748,3.63765678,,3.74331897,3.68776945,3.60286041,,3.6564735,3.44492395,2.58943132,,3.9229515,3.34365027,2.54924863
3.66082567,3.55254384,3.79570994,,3.90688829,4.50594315,3.62635704,,4.33415086,3.74680589,2.91772836,,4.08956365,4.02780967,2.569156
3.67596292,4.31747218,3.87596327,,3.66710544,4.975654,3.74643851,,4.19364246,3.84546017,2.83680454,,3.82563751,4.4716707,2.70872504
4.04485537,4.65056385,4.05651381,,3.93038166,4.78534728,3.78520829,,4.37043488,4.72300783,2.72628709,,4.10499691,4.28171989,2.71474217
3.53922681,4.06380371,3.81204674,,3.89155923,4.17150289,3.47838302,,3.95556482,4.75993577,2.74411897,,4.0851858,3.71179996,2.43569064
3.92586933,4.76590035,4.09867213,,4.23727904,4.37296738,3.85184463,,3.46439525,2.99409532,2.52568343,,4.42130155,4.00789056,2.86581403
3.57446097,3.36073352,3.84920904,,3.8346218,4.15261974,3.36629566,,4.4140743,3.89049748,2.91632317,,4.04858875,3.69474004,2.29805195
3.9089028,5.22667355,3.930455,,3.60563303,3.97701037,3.60536063,,3.23532787,2.42018563,2.23118887,,3.76806268,3.6093525,2.54524942
4.00407894,5.25798947,4.12632357,,3.66353027,4.50780295,3.7046312,,3.99235388,3.55018595,2.50439811,,3.82702531,4.02713368,2.73474477
3.3033636,2.93710893,3.55648904,,3.72171332,3.29992288,3.53548684,,4.38796024,4.0750982,2.8472827,,3.92053782,2.95414776,2.42638866
3.40216724,4.0165514,3.88624208,,3.62806295,3.10005491,3.36903688,,4.41749737,4.07116341,2.88798012,,3.82699216,2.68841287,2.23266056
4.22600324,4.57950345,3.8529267,,3.33316736,3.21082059,3.4148796,,4.25550738,3.4836844,2.71973045,,3.505557,2.76100531,2.26240344
3.74088417,3.0282933,3.58062796,,3.60735089,3.63485122,3.55110145,,3.95054315,3.22604815,2.76938238,,3.77653571,3.16461084,2.45376711
3.82641315,4.4797951,3.96419188,,3.69011861,3.25152101,3.42603081,,4.50452309,4.12575995,2.86434031,,3.90176266,2.84148069,2.28119319
3.66700898,3.51936926,3.85493647,,3.93783305,5.46516034,3.83890345,,4.9280012,4.50207621,3.27809196,,4.09219653,5.06978515,2.84968288
3.47197191,3.43989448,3.88350497,,4.1933497,4.45369871,3.78065246,,3.83880887,2.80015272,2.60646886,,4.40166369,4.01349015,2.77310431
4.05869726,4.07827645,3.8774575,,3.3401403,3.45654836,3.30673561,,4.48210789,3.72288983,2.87587381,,3.51458382,2.97701302,2.16295425
3.58803013,3.40090956,3.59700249,,3.60578617,3.74732615,3.49084073,,3.7402449,2.84012346,2.55494654,,3.79468344,3.27675785,2.33289351
4.16254104,4.22757337,3.81239313,,3.23641821,3.08852683,3.38014448,,4.1913368,3.72564972,2.7600992,,3.40588114,2.74376719,2.21419117
3.36794549,2.91255364,3.7101375,,3.32824459,2.69796325,3.46119625,,3.98770623,3.45107593,2.81016155,,3.48548334,2.34222722,2.27946144
4.15841965,4.84123002,3.96160117,,3.62879791,3.11506871,3.45579435,,3.7317742,3.3597441,2.47304776,,3.82837803,2.76268156,2.28287882
3.91707573,4.64217109,3.85894895,,3.64413408,4.20702751,3.7419148,,3.82162992,4.97843028,2.93559656,,3.79114932,3.73513149,2.7279494
3.40234454,3.70327758,3.86102123,,4.14134844,5.41668995,3.95352252,,3.6427103,2.418342,2.29159459,,4.30427288,5.06138993,2.99600969
4.24679661,4.5546439,4.09788398,,3.22286337,3.56256974,3.34399001,,3.97145405,4.12494989,2.7694691,,3.37685496,3.12511516,2.18794895
3.80262741,3.69356713,3.90288896,,4.06923319,4.47334646,3.71577226,,4.08332854,3.47479012,2.67398088,,4.24887502,4.01862397,2.80979192
3.59163868,3.60669321,3.86695852,,3.45623832,3.7306085,3.42122,,4.37476419,4.72293901,3.17995082,,3.62554783,3.25962907,2.34483612
3.57676967,4.1050383,3.93291141,,4.06223332,4.11004613,3.55571241,,3.94219726,4.31612752,2.90024345,,4.27104329,3.72501222,2.4528081
3.75480689,3.768245,3.87366514,,3.91828403,4.97076365,3.62005246,,3.82886364,3.25043514,2.58921275,,4.10611202,4.56000901,2.58085752
3.95392333,4.48702721,4.04163151,,3.6313721,3.56178148,3.42338582,,4.33536328,4.02538613,2.97432634,,3.81609753,3.18738086,2.31569434
3.62458849,3.90065851,3.85607704,,3.30672046,3.39795247,3.50729606,,4.24823227,3.85473575,2.9438403,,3.46895497,2.96144064,2.34975281
4.04965753,4.39118417,4.12806663,,3.74378035,4.50064152,3.7791036,,4.10387113,3.53455934,2.61513628,,3.90839761,4.10639582,2.72849321
3.56910766,3.51429264,3.68794808,,3.67243163,3.47230639,3.40548545,,4.05847944,4.12480724,2.97768444,,3.87810002,2.99893494,2.29376597
3.54202288,3.6107092,3.61283225,,3.79999439,4.19574068,3.76001062,,3.85412521,3.2421103,2.79230645,,3.9628784,3.77492087,2.73427805
4.19672772,4.70544187,3.85602051,,3.54703142,3.24143343,3.44666279,,3.83614007,3.01736402,2.38471555,,3.73565278,2.83062943,2.28062296
3.10170286,3.27770972,3.52215128,,3.52821014,3.00120886,3.39827961,,4.12388696,3.41072545,2.84177472,,3.74065622,2.66178124,2.24226228
4.22678418,4.51648943,4.08637462,,3.68617707,3.65258812,3.53114315,,3.47087698,3.01175412,2.41622454,,3.87053153,3.23284282,2.47839581
3.75282207,2.93380785,3.70000443,,3.45446539,3.38471893,3.41553399,,4.62217811,4.54056119,3.21644912,,3.63938303,2.91431496,2.27997437
3.44994215,3.51107778,3.7817481,,3.45727421,3.62923106,3.57016542,,3.67356825,2.63286766,2.33712504,,3.62047522,3.12106661,2.46014012
3.72344474,3.90000264,3.82007754,,3.51042313,3.22810421,3.45032044,,3.40004283,2.82246625,2.44291346,,3.71435215,2.83024228,2.29298645
3.75161803,4.79791411,4.04974414,,3.44258183,3.69454846,3.51790412,,4.19059211,3.71907241,2.5657759,,3.61445242,3.2349105,2.40415452
3.45111363,3.7764308,3.76704518,,3.47942862,3.69738346,3.60991311,,3.51488391,2.76372464,2.37079451,,3.6255952,3.27460852,2.48298493
3.77277625,4.33302321,3.96087559,,3.51680125,3.46747459,3.32933315,,4.36296592,4.29241561,2.92355797,,3.71338267,3.08420725,2.20202022
3.44832246,3.43042246,3.71042814,,4.0362798,4.6734256,3.77386045,,4.49648901,4.38326833,3.03843086,,4.22896041,4.27732749,2.7363136
4.30375664,5.27483341,4.09399962,,3.66437437,3.96406501,3.48992274,,4.21944962,4.25453811,2.67186919,,3.85994743,3.47684873,2.43991287
3.63921166,4.26429422,3.83622362,,3.9700722,4.64290589,3.75718236,,4.16629917,3.32119229,2.5964507,,4.16390497,4.21242918,2.76098479
3.65338913,3.66103983,3.77183359,,3.26474679,3.78406063,3.3197932,,4.67069875,4.77761146,2.8439991,,3.42062945,3.27159002,2.19011352
3.42426462,3.5223233,3.65221561,,3.51018344,2.91671396,3.38427871,,3.77730301,2.69886985,2.50323735,,3.69531573,2.57838151,2.22020455
4.01973076,4.87676307,3.94851916,,3.57020368,3.8202178,3.34826033,,4.06838837,3.71832449,2.93891961,,3.76882127,3.36669371,2.25016625
4.1020063,4.91858173,4.1921929,,3.1589798,2.98074096,3.19954791,,3.45326777,2.35678331,2.37249428,,3.3356977,2.62204439,2.02142627
3.77711158,4.43633009,3.96847369,,3.88136803,4.70992283,3.62515772,,4.5509755,3.94422357,2.90180569,,4.05149037,4.35306168,2.62277091
3.75976112,3.87069841,3.744454,,3.58223744,3.80407434,3.43790818,,4.22629163,3.82659093,2.87111704,,3.74570287,3.36498182,2.36033516
3.81232813,4.14844376,3.83265635,,3.55156873,3.75019185,3.51653824,,3.39015259,2.61855681,2.34128868,,3.72995116,3.25223508,2.40023124
3.8838601,4.32248565,3.91328615,,3.59542968,3.55816524,3.45313426,,3.89646735,3.34454768,2.59524804,,3.78371688,3.0892772,2.2954201
3.47563304,3.91519494,3.85133405,,3.20575376,3.0248334,3.27425888,,4.62953467,4.2691362,3.05638537,,3.37636228,2.67961545,2.12352173
3.43995136,4.5351696,3.77816639,,3.06473255,3.13662586,3.200829,,4.14621526,4.29660974,2.86022199,,3.23296668,2.77604403,2.04397693
4.06883049,5.19382486,4.09177747,,3.92844798,5.20553516,3.65224555,,3.44134752,2.76071993,2.40372066,,4.12621138,4.77530662,2.63992762
3.32558147,3.60548425,3.64239045,,3.67786025,4.35840671,3.56506743,,4.51695115,4.1283494,2.94291174,,3.84447272,3.98407183,2.5336573
3.95264703,4.40230178,4.04188392,,3.54282724,4.28710041,3.450473,,4.659338,4.6446552,3.10313642,,3.72474818,3.78293606,2.35710274
4.12415966,4.72934034,3.98714884,,3.74234622,3.96970263,3.55992224,,3.87716757,2.84701306,2.58532126,,3.9277927,3.59522512,2.52153228
4.05234008,5.19059097,4.17003101,,3.5822201,3.82492252,3.38217566,,4.29020314,5.09911369,3.05680939,,3.78588198,3.35789873,2.22963347
3.69756178,3.72617414,3.91078185,,3.69806713,3.50531526,3.41291707,,3.95315379,3.23192502,2.39058758,,3.90961502,3.04534864,2.31271104
3.90295331,4.84180459,3.89100778,,3.79143487,4.75077737,3.69110707,,4.40006171,3.96387547,2.72688974,,3.95902712,4.24889801,2.6991543
3.7295079,3.64772862,3.82568293,,3.34009385,3.72893019,3.35324807,,4.04228411,3.28825821,2.63471422,,3.51974967,3.2161774,2.19341054
3.59899024,4.34129024,3.99271841,,3.69484044,3.89742883,3.5195074,,3.66250931,3.97329822,2.85927013,,3.8912645,3.54330361,2.45538654
3.86059983,4.95535863,3.8749638,,3.82707906,4.52896702,3.48524177,,3.84323494,3.74709061,2.51628536,,4.00450822,4.06771206,2.4607721
3.40089589,3.30139001,3.62606537,,3.70040374,3.90218678,3.57135441,,4.21734254,4.94856697,3.03619838,,3.87470311,3.56181431,2.48064635
4.03616069,4.24871789,4.00484712,,3.98564889,4.79710188,3.66352881,,3.8515128,4.28302249,2.72782491,,4.16944616,4.45061681,2.65856764
3.6310058,3.3823587,3.54276393,,3.38965653,2.66821528,3.16757734,,3.80640708,2.49691819,2.36880165,,3.57832732,2.30571807,1.97557225
3.84791458,3.39489307,3.64209878,,3.3746639,3.48321156,3.29014541,,3.7175296,2.7540204,2.29761136,,3.55971026,3.1290429,2.15844856
3.23095857,3.2809632,3.65194038,,3.87356377,4.59436461,3.64559643,,3.67320044,2.76207992,2.43805057,,4.06827949,4.18887834,2.62303273
3.17045333,3.06359878,3.5227758,,3.41231534,4.26507386,3.54692919,,4.17157631,3.66330852,2.74108254,,3.56815079,3.7559954,2.43412706
3.89961238,4.16530654,3.91412751,,3.97687535,4.70947974,3.68298533,,4.13248281,3.81662226,2.76000385,,4.15447612,4.24059244,2.74177028
3.53451797,4.11106842,3.81369303,,3.5933245,3.72814707,3.6420627,,4.40534334,4.56312844,2.88335177,,3.76479314,3.22535772,2.55944478
3.77425792,4.97773714,3.97435457,,3.39767063,3.38068891,3.40186945,,4.22230751,4.21719263,2.82671446,,3.58529493,2.88124604,2.24004121
3.28855943,3.90707972,3.57565301,,3.72298023,3.44788129,3.58806679,,4.04496368,3.30887595,2.75020202,,3.92298036,3.06261354,2.49666316
3.58151879,3.41882517,3.56255531,,3.91581121,4.35030644,3.49510394,,4.18087767,4.32145023,2.82730542,,4.12015646,3.86752847,2.42138923
4.26733269,4.76119729,4.16589983,,4.05267878,4.92937942,3.62722161,,4.6838852,4.56289097,2.99308569,,4.25641579,4.46419226,2.62216025
3.93999935,4.00746685,3.85092035,,3.96416819,4.38189816,3.62885219,,4.24979826,4.38817879,2.94232419,,4.16249287,3.92023261,2.57781041
3.57027893,3.91705916,3.74643439,,4.10549098,5.17653719,3.71909622,,3.74383943,3.46565495,2.70607686,,4.30499128,4.70727543,2.74026639
3.33849254,3.40590616,3.75676504,,4.29204834,5.21702199,3.85725151,,4.17683313,4.21814121,2.8115192,,4.49864179,4.73795552,2.95786249
3.66844971,3.47594699,3.76406115,,4.12113352,5.4531255,3.75560689,,4.41437117,4.71360785,3.02015205,,4.31038893,5.06661916,2.78969437
4.00078204,4.77522122,3.84536186,,3.41952469,3.13104417,3.18665217,,3.93554481,4.38602065,2.82631807,,3.6330847,2.70920242,2.01289222
3.97283685,4.58110711,4.05920636,,3.56011661,3.46585483,3.47081922,,4.11753355,3.1749623,2.56465218,,3.74252038,3.10975312,2.32450786
3.5445756,3.25185087,3.68657839,,3.10820359,2.79633877,3.18384941,,3.62871181,2.47358848,2.41174224,,3.28638499,2.46313151,2.01021582
3.6523906,3.45243905,3.81032138,,3.45033309,3.90050686,3.53290699,,4.50800815,4.67360092,3.12082097,,3.62122127,3.42071938,2.4085195
3.68347561,3.83547541,3.8601811,,3.98637177,3.69054462,3.56984481,,4.23881799,3.88309123,2.78168961,,4.19551344,3.31328075,2.51951261
4.23244574,4.7161266,4.01139644,,3.2454529,3.00923244,3.27262143,,4.05210311,3.69049749,2.704719,,3.40299476,2.61346271,2.1551869
3.64514411,3.57688836,3.5988511,,3.32372459,3.0425859,3.41787059,,4.37808388,4.21447035,2.81568613,,3.49673399,2.68566802,2.29167593
4.24561747,4.96781751,3.99068436,,3.91313063,4.86950021,3.5868328,,3.756371,3.30860167,2.73749304,,4.11534021,4.4253328,2.56583877
3.65223485,4.52103161,3.85321872,,3.89118139,4.51856592,3.67864545,,4.72672962,4.45637646,3.04824881,,4.07198414,4.06090822,2.69156836
3.51648995,2.98742989,3.81774932,,3.88469401,4.6155685,3.62527854,,3.71936051,2.75983456,2.49859925,,4.06903443,4.24429936,2.62147087
4.1899703,4.2566012,4.00989065,,3.9923255,4.89959562,3.77329849,,4.01782563,3.80843427,2.76677678,,4.16668505,4.39288623,2.79156284
4.41217649,4.81469613,4.08656398,,3.56449599,3.47234057,3.3654552,,4.23979484,3.99409524,2.64140574,,3.76145591,3.01670252,2.23585003
4.05140984,4.0808826,3.90111345,,3.75253939,4.18064096,3.73772785,,4.3144083,3.46763033,2.65030572,,3.92738503,3.72680567,2.73566737
3.51527544,3.06014561,3.62697462,,3.98969732,4.21437185,3.51256879,,4.15505848,3.33428981,2.7021793,,4.21242277,3.74339941,2.4446064
4.04978409,5.2823759,4.09646013,,3.4784044,2.95473187,3.17008931,,3.66233854,3.52835277,2.67892544,,3.69360231,2.51554506,2.01024609
4.05096563,4.7986589,3.95318586,,3.67600546,4.24429815,3.68920014,,4.07370769,4.0110901,2.88878937,,3.8408085,3.74144001,2.58639586
3.79495013,4.96107464,4.1032533,,3.46336036,3.29658393,3.27741102,,3.81596214,4.0929256,2.72304956,,3.65467416,2.82316827,2.14634928
3.65766542,3.59949587,3.73960605,,3.84108629,4.20180509,3.64296169,,3.80514986,4.11517227,2.52712167,,4.00926322,3.80926917,2.6311373
3.88782799,4.23902779,4.08666562,,3.8079257,4.60632503,3.53932409,,4.30969854,3.99629889,2.85656318,,3.99704055,4.22629705,2.51676476
3.38957811,3.61954196,3.86449704,,3.74502133,4.53362031,3.65046258,,3.86732735,3.63298866,2.61227077,,3.91056217,4.02135091,2.61747134
3.70617011,4.31762207,4.03118165,,3.15534969,3.30711254,3.2599634,,3.43706574,2.70005705,2.35970604,,3.32345002,2.8187032,2.09405505
3.83472115,3.87468692,3.73723096,,3.81729884,4.10585762,3.70522913,,3.67671885,3.26559972,2.41832165,,3.99959397,3.63736883,2.69252416
3.6823091,4.75402057,4.14914036,,3.91306467,3.61392598,3.51766132,,3.61018452,2.9244164,2.36742421,,4.11429399,3.19443199,2.42682298
3.97253727,4.39789857,3.78511355,,3.57473127,4.67371197,3.63080436,,3.78664653,2.64207702,2.51601819,,3.72199265,4.24984631,2.58448721
4.01975198,4.22116189,3.93654337,,4.07793273,5.3466459,3.79357456,,4.48151948,3.7503218,2.7163059,,4.27639717,4.94666543,2.78009007
4.28025126,5.55986912,4.28935235,,3.86839851,5.1249941,3.70693508,,4.29682368,4.17511835,2.85071534,,4.05741975,4.71167816,2.70362068
3.57233981,3.43839567,3.81863292,,3.57536995,4.17398638,3.51903577,,4.43611247,4.19048461,2.89245421,,3.73639391,3.68364941,2.49728239
3.65815349,3.53587806,3.71688054,,3.80701209,4.54632924,3.69888541,,4.56132377,4.32817251,3.07385926,,3.98564683,4.10986525,2.66400899
3.36164198,3.27479053,3.62667545,,3.70286532,3.78844739,3.65289537,,4.4549034,4.21355025,2.97925581,,3.87406728,3.44817636,2.56541212
3.39991855,3.83866078,3.58318416,,3.9220134,4.42965929,3.54873478,,3.99072649,3.87399822,2.52437481,,4.12684427,3.97064003,2.51005944
3.8144296,3.84508625,3.77950464,,3.73450303,3.4217108,3.43901863,,4.09828601,4.04777317,2.77930597,,3.92951714,3.04856406,2.37326983
4.1420833,4.68874607,3.866856,,4.02487574,4.46568946,3.58020978,,4.15654159,3.7848838,2.75401174,,4.23463697,4.02342943,2.54721803
3.46354638,3.67638014,3.90536065,,4.07145305,4.24844774,3.6415332,,3.70795694,2.99274997,2.70257775,,4.2756875,3.89144082,2.61624644
4.39591557,5.46633979,4.01085802,,3.48774951,3.40385234,3.44454199,,3.9226969,3.70728718,2.6777333,,3.65518378,3.06146276,2.32034035
3.94055613,4.09258475,3.83737993,,4.17830021,4.7780095,3.92146442,,3.75904426,3.13977277,2.76296499,,4.35749937,4.31458182,2.93616021
3.93470839,3.94779179,3.85525014,,3.77977646,3.96373398,3.72597231,,3.70992173,3.26247224,2.46660658,,3.94841039,3.51940136,2.65985631
3.74964129,4.33877609,3.97492257,,3.50161933,3.55001572,3.4320513,,4.4622758,3.98434392,2.95540826,,3.68150328,3.12748803,2.35200957
4.08160747,4.47885265,3.88373204,,3.74314239,4.1558223,3.54399256,,4.21860935,4.04900835,2.86064936,,3.92943532,3.69087378,2.47674433
4.30669923,4.66548632,4.10421515,,3.17367933,3.08185266,3.34115228,,4.12613373,3.32779473,2.52152631,,3.34590006,2.64020311,2.17849599
3.84342549,5.27307473,3.92270367,,3.97039652,4.01091725,3.62282795,,4.04228786,4.06731947,2.72039958,,4.1842013,3.62265018,2.5575552
3.75092424,4.77462618,3.7992487,,3.94767822,5.2550032,3.83104712,,4.0775396,4.06882331,2.93742934,,4.12205905,4.86452412,2.81990023
3.59126124,3.95787622,4.04889185,,3.17050183,3.19187066,3.21708086,,3.57325864,3.18077804,2.52615922,,3.34663775,2.75822782,2.06335537
3.81777088,4.6898054,3.99836786,,3.64794561,3.73317703,3.57929787,,4.41553708,4.09946635,2.85556662,,3.84603942,3.35602208,2.48929045
4.17187179,4.68275651,4.08218131,,3.88036198,3.90327333,3.52429681,,3.77617344,3.25445372,2.60186409,,4.07763919,3.49727997,2.46669512
4.1258305,4.16221503,3.91603714,,3.81165804,3.91406028,3.54581342,,4.42187528,3.68621784,2.85070474,,4.00421332,3.57764689,2.47216063
3.94814328,4.50536427,4.03355557,,4.21678943,4.62948455,3.83443278,,3.69501041,3.06347196,2.3267773,,4.40635496,4.11164667,2.85372322
3.80851028,3.32823064,3.76482143,,3.34534201,3.12904562,3.35607226,,3.63928811,2.87203407,2.42668432,,3.52604697,2.69766457,2.19532312
4.02352057,4.23857234,4.01498168,,3.75762236,4.19398553,3.72826177,,4.00354253,3.10371635,2.451763,,3.93088526,3.78290224,2.70398922
3.57656797,4.05352519,3.95797337,,3.42660207,3.64301289,3.36967487,,3.54109486,2.7298266,2.50093885,,3.60520016,3.1370025,2.21821655
3.27492756,3.47709927,3.59634643,,3.97135566,3.85509214,3.44200028,,3.88876166,2.63572949,2.34310483,,4.18484602,3.36442651,2.38284963
4.33131234,4.82393707,4.21859588,,3.5686991,3.32917883,3.53334528,,3.81389463,4.02323227,2.60363343,,3.74666374,2.98161677,2.41661888
3.70685954,4.23700659,3.76072895,,3.6331219,3.26974037,3.4031037,,4.09647165,2.67233596,2.54568213,,3.83895076,2.81558348,2.26687766
3.95327491,4.38994005,3.99192614,,3.85340075,4.93834221,3.81967098,,4.16802968,3.34999683,2.86563638,,4.0237279,4.50762111,2.78132693
3.82598327,5.70027929,4.14552361,,3.93489681,4.46997434,3.65173708,,4.4489916,3.6593318,2.78777802,,4.12804458,3.96996351,2.54592337
3.5703249,4.23097814,3.81784654,,3.83607052,3.55124567,3.57942497,,4.52569109,4.70446694,3.06676397,,4.03297481,3.17425844,2.49634395
4.02760142,4.59676754,4.2130021,,4.00784533,3.65118179,3.48498825,,4.32864562,4.72524014,2.78858739,,4.23036752,3.26849522,2.43702537
3.66919207,3.77459799,3.68772802,,4.20715969,5.47117009,3.74367539,,4.46173196,3.63747082,2.85562787,,4.40510947,4.99606874,2.72141746
3.56583948,3.42035503,3.60013982,,4.15039134,4.34489598,3.55960298,,3.37521604,2.51117919,2.32661285,,4.3547346,3.99753015,2.5950988
3.851357,4.08187811,3.87493188,,3.78295136,3.15317205,3.38449077,,4.48668495,3.67423305,2.81819851,,4.00405271,2.81479767,2.25891311
3.54802359,3.92300345,3.74096968,,3.56639407,3.57296108,3.61747323,,3.98949482,3.61612822,2.68877626,,3.74673658,3.20038273,2.51170361
4.0643199,4.16584186,3.94554364,,3.81906351,3.45085087,3.39258412,,4.03112264,4.4834137,2.9607516,,4.02240268,3.10606397,2.2873329
4.09879482,3.97923597,3.84515686,,3.68189072,3.49568261,3.61368853,,3.84663702,2.79037691,2.59367588,,3.87415514,3.1361139,2.48059837
3.8357772,4.20595946,4.14632713,,4.09798875,4.80962743,3.75922935,,3.93019273,3.08463899,2.58787186,,4.29486002,4.44096572,2.76416529
3.52861469,4.19527022,3.66510522,,3.92750859,4.84852503,3.80480654,,3.49845553,2.44800652,2.41702243,,4.10232119,4.45358958,2.85425675
3.76614044,4.1355462,3.89208595,,3.79434388,4.94326161,3.59084855,,4.20307007,3.56748308,2.76528574,,3.98430544,4.53053498,2.52188945
3.62119712,3.45138926,3.7164528,,3.25686548,3.45108885,3.36410714,,4.35801485,3.68961324,2.59751927,,3.42320296,3.04728332,2.23496423
3.49685105,3.83954878,3.95445787,,3.74643121,3.92750364,3.61427276,,4.45566217,3.59653942,2.62657269,,3.93830992,3.55779827,2.52502788
4.3477731,5.53251932,4.12890703,,3.57245261,3.21246986,3.36845732,,3.98212836,3.69429835,2.82395586,,3.77115348,2.83136874,2.23959156
3.8018325,3.740494,3.83767869,,3.26495873,3.08068759,3.39052309,,3.75580751,3.00090895,2.43209137,,3.43945937,2.71900508,2.22821517
3.63306822,3.456803,3.59332369,,4.01976158,3.99549584,3.60798157,,4.19757002,4.43316652,2.79678367,,4.23429255,3.53171449,2.51575501
3.69574062,3.93707214,3.74947291,,4.23469594,4.34672145,3.61251993,,3.99193886,3.65692318,2.71194539,,4.44324343,3.99237628,2.6435116
3.76757278,4.25855054,3.9903213,,3.82553286,3.92532662,3.55652322,,3.96442108,3.30033675,2.48697448,,4.01588679,3.51962193,2.47989673
3.78882489,4.30785735,3.9710535,,3.79596009,3.90777181,3.5992366,,4.10888274,3.74666971,2.70329229,,3.97890812,3.56245526,2.52074081
3.9108037,4.45846699,3.94526867,,3.80663305,3.56840211,3.52326815,,3.66381311,2.96462138,2.46624301,,3.99641974,3.15174044,2.45129206
3.81703561,3.89685362,3.65929588,,3.42421362,4.22562054,3.51349494,,3.64040727,2.97618552,2.38222448,,3.58003374,3.7099994,2.38901581
4.10018153,4.22458271,4.08682549,,3.45782995,4.22966158,3.56051663,,3.85782886,3.54283206,2.71397636,,3.61813072,3.87569836,2.50136826
4.35639337,4.16970002,3.99069752,,3.75144036,5.09189753,3.65896407,,4.04175579,3.33957366,2.72624709,,3.91077698,4.69349956,2.66406433
4.03788311,3.84937541,4.04835389,,3.61752248,4.27755026,3.49087263,,3.53637338,2.63884893,2.57663006,,3.80505699,3.8050281,2.42253616
3.83806048,4.44574257,3.78734265,,3.48045256,2.80914339,3.37173086,,4.02384885,3.25870799,2.71677842,,3.68757386,2.46012046,2.21735345
3.48107407,3.17490875,3.63885436,,3.40832953,3.09283511,3.19935634,,3.62816446,2.78014825,2.37313965,,3.610642,2.68123477,2.0285648
3.92632497,4.24051699,3.92236739,,4.01793113,4.30802215,3.59089185,,4.11966323,4.3082295,3.06289549,,4.21260381,3.83040779,2.62490409
3.9260373,4.60037762,4.04250666,,3.59802831,4.07952766,3.40764997,,4.42330557,3.98091133,2.74002891,,3.78118276,3.72258862,2.3854769
3.597807,3.42005938,3.58112836,,3.0889492,3.33685462,3.35125523,,3.80901993,3.44936916,2.62554923,,3.24884292,2.8395599,2.23075609
3.8775307,3.91089248,3.70329711,,3.64116617,4.36088327,3.51083937,,3.94934641,3.38608166,2.55440321,,3.81142576,3.95278195,2.45113524
3.67065449,4.28282111,3.90676415,,4.26143917,4.77723091,3.7600529,,4.18014888,4.17648902,2.96667474,,4.47049273,4.33807489,2.75045273
4.09833117,4.36198739,3.8580642,,3.47864762,3.75922234,3.31065466,,3.79654685,2.76769615,2.5089619,,3.66592851,3.28870866,2.15423877
3.5375677,3.32302884,3.53418585,,3.50778047,3.00198299,3.44665146,,4.44854757,4.6280872,3.06488886,,3.70175882,2.63007576,2.26691081
3.68630916,4.2860771,3.81632721,,3.55165526,3.45827541,3.3959944,,4.19659775,3.72358835,2.65676685,,3.73690376,2.99359449,2.23615583
3.55719812,3.68295423,3.71119954,,3.60696963,3.47111961,3.41715639,,4.16487567,4.09873026,2.89922679,,3.81138789,3.07217923,2.26990278
3.65906302,4.03467526,3.68664886,,4.12258418,4.47628517,3.6586399,,4.27281295,3.92977349,2.8166729,,4.33329809,4.08602694,2.67900778
3.4861128,3.4894092,3.69544032,,3.88795313,5.46690739,3.86300056,,3.90398802,3.23576519,2.58060682,,4.04367763,4.98452346,2.86116523
3.14500663,2.74004697,3.56706393,,3.93814071,4.63592845,3.71652891,,3.81548729,2.64402712,2.48264118,,4.12997297,4.12457847,2.67668904
3.69741547,4.09121481,3.87494413,,3.72470808,3.81778158,3.57284873,,4.15315864,3.28746271,2.80471939,,3.90463862,3.46491949,2.53865775
